Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
ONDOUSDT,Short,0.705 USDT,"354,140","249,739.53 USDT","9,650 USDT",3.86 %,08/26/2024 17:05 UTC,08/28/2024 12:01 UTC,,,2024-08-26 17:05:00,2024-08-28 12:01:00,2024-08-27 02:05:00,2024-08-28 21:01:00,2024-08-27 02:05 KST,2024-08-28 21:01 KST,9650.0,1,9650.0,249739.53,249739.53,-17656.23,-17656.23
SCAUSDT,Long,0.173 USDT,"249,157.3","43,178.96 USDT","44,288 USDT",102.57 %,09/03/2024 13:09 UTC,09/19/2024 12:06 UTC,,,2024-09-03 13:09:00,2024-09-19 12:06:00,2024-09-03 22:09:00,2024-09-19 21:06:00,2024-09-03 22:09 KST,2024-09-19 21:06 KST,44288.0,1,44288.0,43178.96,43178.96,26631.77,26631.77
ARUSDT,Long,19.327 USDT,"36,071.1","697,146.15 USDT","130,464 USDT",18.71 %,09/10/2024 23:44 UTC,09/27/2024 13:46 UTC,,,2024-09-10 23:44:00,2024-09-27 13:46:00,2024-09-11 08:44:00,2024-09-27 22:46:00,2024-09-11 08:44 KST,2024-09-27 22:46 KST,130464.0,1,130464.0,697146.15,697146.15,157095.77,157095.77
FILUSDT,Short,3.607 USDT,"138,784.9","500,597.13 USDT","-47,859.55 USDT",-9.56 %,09/10/2024 23:46 UTC,09/27/2024 13:46 UTC,,,2024-09-10 23:46:00,2024-09-27 13:46:00,2024-09-11 08:46:00,2024-09-27 22:46:00,2024-09-11 08:46 KST,2024-09-27 22:46 KST,47859.55,-1,-47859.55,500597.13,500597.13,109236.21999999999,109236.21999999999
EIGENUSDT,Long,3.862 USDT,"58,192","226,448.35 USDT","4,680 USDT",2.07 %,10/01/2024 07:54 UTC,10/01/2024 16:08 UTC,,,2024-10-01 07:54:00,2024-10-01 16:08:00,2024-10-01 16:54:00,2024-10-02 01:08:00,2024-10-01 16:54 KST,2024-10-02 01:08 KST,4680.0,1,4680.0,226448.35,226448.35,113916.21999999999,113916.21999999999
MOODENGUSDT,Long,0.21 USDT,"292,247","61,272.51 USDT","-5,212.07 USDT",-8.51 %,10/01/2024 12:06 UTC,10/01/2024 13:48 UTC,,,2024-10-01 12:06:00,2024-10-01 13:48:00,2024-10-01 21:06:00,2024-10-01 22:48:00,2024-10-01 21:06 KST,2024-10-01 22:48 KST,5212.07,-1,-5212.07,61272.51,61272.51,108704.15,108704.15
MOODENGUSDT,Long,0.13 USDT,"2,694,425","349,439.98 USDT","-7,677.57 USDT",-2.20 %,10/01/2024 20:59 UTC,10/10/2024 13:31 UTC,,,2024-10-01 20:59:00,2024-10-10 13:31:00,2024-10-02 05:59:00,2024-10-10 22:31:00,2024-10-02 05:59 KST,2024-10-10 22:31 KST,7677.57,-1,-7677.57,349439.98,349439.98,101026.57999999999,101026.57999999999
ARKMUSDT,Long,1.513 USDT,"44,959","68,018.47 USDT","10,803 USDT",15.88 %,10/11/2024 13:43 UTC,10/24/2024 01:16 UTC,,,2024-10-11 13:43:00,2024-10-24 01:16:00,2024-10-11 22:43:00,2024-10-24 10:16:00,2024-10-11 22:43 KST,2024-10-24 10:16 KST,10803.0,1,10803.0,68018.47,68018.47,111829.57999999999,111829.57999999999
MOODENGUSDT,Long,0.125 USDT,"1,431,954","178,578.98 USDT","-21,980.62 USDT",-12.31 %,10/11/2024 15:08 UTC,10/15/2024 12:03 UTC,,,2024-10-11 15:08:00,2024-10-15 12:03:00,2024-10-12 00:08:00,2024-10-15 21:03:00,2024-10-12 00:08 KST,2024-10-15 21:03 KST,21980.62,-1,-21980.62,178578.98,178578.98,89848.95999999999,89848.95999999999
CATIUSDT,Long,0.454 USDT,"110,800","50,247.80 USDT","-1,405.55 USDT",-2.80 %,10/12/2024 11:02 UTC,10/15/2024 21:53 UTC,,,2024-10-12 11:02:00,2024-10-15 21:53:00,2024-10-12 20:02:00,2024-10-16 06:53:00,2024-10-12 20:02 KST,2024-10-16 06:53 KST,1405.55,-1,-1405.55,50247.8,50247.8,88443.40999999999,88443.40999999999
