Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
BTCUSDT,Short,"38,578.474 USDT",1.684,"-64,966.15 USDT",-234.27 USDT,-0.36 %,12/01/2023 09:20 UTC,12/01/2023 09:57 UTC,"0.03 % 38,565 USDT","-0.25 % 38,673 USDT"
IDEXUSDT,Long,0.059 USDT,"448,743","26,533.41 USDT",-672.36 USDT,-2.53 %,11/29/2023 15:51 UTC,11/30/2023 14:39 UTC,1.66 % 0.06 USDT,-2.96 % 0.06 USDT
ATOMUSDT,Short,9.013 USDT,"11,093.62","-99,990.90 USDT","-3,003.55 USDT",-3.00 %,11/28/2023 08:20 UTC,11/30/2023 09:40 UTC,1.77 % 8.86 USDT,-3.53 % 9.34 USDT
STXUSDT,Long,0.763 USDT,"131,068","100,015.42 USDT","-8,709.23 USDT",-8.71 %,11/29/2023 04:09 UTC,11/30/2023 08:38 UTC,4.71 % 0.80 USDT,-8.82 % 0.70 USDT
ILVUSDT,Short,111.075 USDT,894.5,"-99,356.25 USDT",-625.45 USDT,-0.63 %,11/29/2023 10:41 UTC,11/30/2023 04:08 UTC,2.97 % 107.87 USDT,-1.52 % 112.79 USDT
ETHBTC,Long,0.054 USDT,109.75,5.94 USDT,-0.04 USDT,-0.64 %,11/29/2023 09:26 UTC,11/29/2023 16:34 UTC,0.14 % 0.05 USDT,-0.86 % 0.05 USDT
PYTHUSDT,Long,0.418 USDT,"231,288","98,956.21 USDT","-4,971.32 USDT",-5.02 %,11/29/2023 05:00 UTC,11/29/2023 16:18 UTC,6.97 % 0.45 USDT,-6.49 % 0.39 USDT
DYDXUSDT,Long,3.168 USDT,"15,792.8","50,031.41 USDT",96.46 USDT,0.19 %,11/29/2023 14:51 UTC,11/29/2023 15:07 UTC,0.76 % 3.19 USDT,-0.44 % 3.15 USDT
AAVEUSDT,Long,97.816 USDT,511.8,"50,062.40 USDT",-397.83 USDT,-0.79 %,11/29/2023 06:22 UTC,11/29/2023 10:35 UTC,1.12 % 98.91 USDT,-0.82 % 97.01 USDT
AGIXUSDT,Long,0.306 USDT,"245,191","75,011.26 USDT",222.89 USDT,0.30 %,11/28/2023 07:55 UTC,11/29/2023 06:15 UTC,3.98 % 0.32 USDT,-2.69 % 0.30 USDT
LINKUSDT,Long,14.321 USDT,"5,230","74,897.07 USDT","1,172 USDT",1.57 %,11/28/2023 13:40 UTC,11/29/2023 05:50 UTC,2.77 % 14.72 USDT,-0.61 % 14.23 USDT
DOGEUSDT,Long,0.081 USDT,"1,240,540","99,982.72 USDT",81.23 USDT,0.08 %,11/28/2023 20:31 UTC,11/28/2023 20:51 UTC,0.33 % 0.08 USDT,-0.07 % 0.08 USDT
STXUSDT,Long,0.682 USDT,"74,008","50,488.21 USDT",979.66 USDT,1.94 %,11/28/2023 17:09 UTC,11/28/2023 18:50 UTC,6.27 % 0.72 USDT,-0.51 % 0.68 USDT
DUSKUSDT,Long,0.167 USDT,"343,281","57,459.63 USDT",-239.34 USDT,-0.42 %,11/28/2023 06:16 UTC,11/28/2023 16:33 UTC,1.56 % 0.17 USDT,-1.21 % 0.17 USDT
DYDXUSDT,Long,3.169 USDT,"15,700","49,753.53 USDT",499.85 USDT,1.00 %,11/28/2023 07:57 UTC,11/28/2023 16:18 UTC,3.60 % 3.28 USDT,-0.79 % 3.14 USDT
AXSUSDT,Long,6.736 USDT,"7,450","50,181.56 USDT",-504.40 USDT,-1.01 %,11/28/2023 08:43 UTC,11/28/2023 13:48 UTC,1.81 % 6.86 USDT,-2.02 % 6.60 USDT
IMXUSDT,Short,1.32 USDT,"15,129","-19,977.70 USDT",-84.62 USDT,-0.42 %,11/27/2023 13:50 UTC,11/27/2023 15:17 UTC,1.26 % 1.30 USDT,-0.67 % 1.33 USDT
RNDRUSDT,Short,3.154 USDT,"7,900","-24,915.48 USDT",-89.57 USDT,-0.36 %,11/27/2023 10:49 UTC,11/27/2023 15:17 UTC,0.74 % 3.13 USDT,-1.49 % 3.20 USDT
NEARUSDT,Short,1.747 USDT,"14,250","-24,895.22 USDT",-85.75 USDT,-0.34 %,11/27/2023 10:50 UTC,11/27/2023 15:16 UTC,0.52 % 1.74 USDT,-1.13 % 1.77 USDT
LDOUSDT,Short,2.43 USDT,"10,291","-25,008.70 USDT",710.24 USDT,2.84 %,11/27/2023 05:52 UTC,11/27/2023 15:16 UTC,4.16 % 2.33 USDT,-0.09 % 2.43 USDT
1000BONKUSDT,Long,0.004 USDT,"7,039,949","26,344.72 USDT","-1,092.21 USDT",-4.15 %,11/27/2023 14:42 UTC,11/27/2023 14:59 UTC,1.04 % 0.00 USDT,-4.87 % 0.00 USDT
1000BONKUSDT,Short,0.004 USDT,"6,532,105","-24,929.27 USDT",298.11 USDT,1.20 %,11/27/2023 05:39 UTC,11/27/2023 14:38 UTC,7.72 % 0.00 USDT,-0.38 % 0.00 USDT
INJUSDT,Short,17.082 USDT,"1,462.6","-24,984.50 USDT",-96.56 USDT,-0.39 %,11/27/2023 06:40 UTC,11/27/2023 12:48 UTC,3.81 % 16.46 USDT,-0.12 % 17.10 USDT
RUNEUSDT,Long,5.455 USDT,"13,810","75,326.70 USDT","-1,536.90 USDT",-2.04 %,11/27/2023 08:12 UTC,11/27/2023 10:53 UTC,0.43 % 5.48 USDT,-2.89 % 5.30 USDT
WLDUSDT,Long,2.759 USDT,"18,189","50,182.87 USDT","-3,284.70 USDT",-6.55 %,11/27/2023 08:24 UTC,11/27/2023 10:47 UTC,0.97 % 2.79 USDT,-8.09 % 2.54 USDT
LINKUSDT,Long,14.835 USDT,"6,745.36","100,070.20 USDT",-969.37 USDT,-0.97 %,11/26/2023 22:03 UTC,11/27/2023 05:43 UTC,3.17 % 15.30 USDT,-1.84 % 14.56 USDT
ILVUSDT,Long,107.54 USDT,925.4,"99,517.88 USDT","9,835 USDT",9.88 %,11/25/2023 12:10 UTC,11/27/2023 05:41 UTC,14.21 % 122.82 USDT,-1.13 % 106.32 USDT
STXUSDT,Long,0.7 USDT,"142,850","100,026.17 USDT","-2,875.49 USDT",-2.87 %,11/26/2023 21:08 UTC,11/27/2023 05:41 UTC,1.50 % 0.71 USDT,-4.06 % 0.67 USDT
DYDXUSDT,Long,3.023 USDT,"83,226.4","251,603.92 USDT","25,531 USDT",10.15 %,11/21/2023 17:47 UTC,11/27/2023 05:41 UTC,23.51 % 3.73 USDT,
YGGUSDT,Short,0.388 USDT,"257,259","-99,763.39 USDT","1,562 USDT",1.57 %,11/25/2023 12:18 UTC,11/26/2023 22:53 UTC,4.11 % 0.37 USDT,-3.89 % 0.40 USDT
SUIUSDT,Long,0.643 USDT,"77,857.4","50,033.87 USDT",-177.00 USDT,-0.35 %,11/26/2023 20:58 UTC,11/26/2023 22:21 UTC,0.45 % 0.65 USDT,-0.83 % 0.64 USDT
INJUSDT,Long,16.803 USDT,"11,905","200,042.71 USDT","-2,827.76 USDT",-1.41 %,11/26/2023 12:57 UTC,11/26/2023 21:44 UTC,0.55 % 16.90 USDT,-3.82 % 16.16 USDT
SNXUSDT,Long,3.262 USDT,"31,526.7","102,846.29 USDT","5,892 USDT",5.73 %,11/21/2023 18:29 UTC,11/26/2023 20:20 UTC,15.93 % 3.78 USDT,
LINKUSDT,Long,14.771 USDT,"13,543.48","200,045.90 USDT","1,114 USDT",0.56 %,11/25/2023 07:27 UTC,11/26/2023 19:51 UTC,3.81 % 15.33 USDT,-1.03 % 14.62 USDT
XRPUSDT,Long,0.635 USDT,"157,480.3","100,018.40 USDT","-3,085.39 USDT",-3.08 %,11/26/2023 12:22 UTC,11/26/2023 19:42 UTC,0.41 % 0.64 USDT,-4.74 % 0.60 USDT
TIAUSDT,Long,5.609 USDT,"22,308","125,121.11 USDT","2,113 USDT",1.69 %,11/25/2023 12:51 UTC,11/26/2023 03:53 UTC,6.71 % 5.98 USDT,-1.87 % 5.50 USDT
TIAUSDT,Long,5.673 USDT,"14,107","80,032.80 USDT","-2,639.66 USDT",-3.30 %,11/25/2023 06:32 UTC,11/25/2023 11:40 UTC,1.98 % 5.79 USDT,-3.41 % 5.48 USDT
FTMUSDT,Long,0.323 USDT,"155,280","50,081.24 USDT",-716.51 USDT,-1.43 %,11/25/2023 08:00 UTC,11/25/2023 10:20 UTC,0.09 % 0.32 USDT,-1.59 % 0.32 USDT
SUIUSDT,Long,0.59 USDT,"84,860.8","50,046.62 USDT","5,145 USDT",10.28 %,11/23/2023 19:19 UTC,11/25/2023 08:46 UTC,16.78 % 0.69 USDT,
LDOUSDT,Long,2.543 USDT,"39,529","100,526.98 USDT","-1,392.14 USDT",-1.38 %,11/24/2023 20:03 UTC,11/25/2023 08:16 UTC,,-2.83 % 2.47 USDT
SEIUSDT,Long,0.189 USDT,"264,089","50,029.87 USDT","10,941 USDT",21.87 %,11/23/2023 16:11 UTC,11/25/2023 07:53 UTC,36.72 % 0.26 USDT,
MAVUSDT,Long,0.287 USDT,"175,229","50,264.80 USDT","6,872 USDT",13.67 %,11/23/2023 17:33 UTC,11/25/2023 07:36 UTC,18.39 % 0.34 USDT,
ETHBTC,Long,0.055 USDT,25.74,1.42 USDT,-0.01 USDT,-0.57 %,11/24/2023 21:42 UTC,11/24/2023 22:16 UTC,0.04 % 0.06 USDT,-0.83 % 0.05 USDT
