Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
FARTCOINUSDT,Long,1.444 USDT,"209,620.8","302,605.89 USDT","4,694 USDT",1.55 %,01/23/2025 12:05 UTC,01/24/2025 15:16 UTC,8.34 % 1.56 USDT,-15.23 % 1.22 USDT
TRUMPUSDT,Long,38.499 USDT,"7,792.2","299,993.93 USDT","16,847 USDT",5.62 %,01/20/2025 18:07 UTC,01/21/2025 19:46 UTC,15.79 % 44.58 USDT,-21.06 % 30.39 USDT
TRUMPUSDT,Short,72 USDT,"1,388.88","99,999.36 USDT","17,998 USDT",18.00 %,01/19/2025 09:14 UTC,01/19/2025 09:31 UTC,16.13 % 62.00 USDT,-4.32 % 75.25 USDT
TRUMPUSDT,Long,23.865 USDT,"8,366","199,657.86 USDT","7,010 USDT",3.51 %,01/18/2025 20:09 UTC,01/18/2025 20:42 UTC,5.29 % 25.13 USDT,-6.14 % 22.40 USDT
TRUMPUSDT,Long,30 USDT,"3,333.33","99,999.90 USDT","3,852 USDT",3.85 %,01/18/2025 18:00 UTC,01/18/2025 18:03 UTC,3.92 % 31.18 USDT,
ZEREBROUSDT,Long,0.292 USDT,"855,006","249,856.09 USDT","10,041 USDT",4.02 %,01/17/2025 09:12 UTC,01/17/2025 12:24 UTC,9.09 % 0.32 USDT,-1.00 % 0.29 USDT
FARTCOINUSDT,Long,1.131 USDT,"1,237,720.7","1,400,553.66 USDT","44,750 USDT",3.20 %,01/15/2025 13:35 UTC,01/15/2025 18:37 UTC,6.75 % 1.21 USDT,-1.52 % 1.11 USDT
FARTCOINUSDT,Short,1.23 USDT,"486,528.4","-598,429.93 USDT","1,343 USDT",0.22 %,01/02/2025 06:59 UTC,01/02/2025 07:08 UTC,0.14 % 1.23 USDT,-0.38 % 1.23 USDT
FARTCOINUSDT,Long,0.892 USDT,"445,279.4","397,288.46 USDT","95,843 USDT",24.12 %,12/27/2024 17:13 UTC,01/02/2025 06:59 UTC,38.15 % 1.23 USDT,-12.36 % 0.78 USDT
FARTCOINUSDT,Long,0.893 USDT,"223,966.6","199,999.92 USDT","5,658 USDT",2.83 %,12/26/2024 20:42 UTC,12/26/2024 21:32 UTC,3.01 % 0.92 USDT,-0.83 % 0.89 USDT
