Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
BTCUSDT,Long,"83,327.059 USDT",5.995,"499,545.72 USDT","-2,925.11 USDT",-0.59 %,03/04/2025 01:51 UTC,03/04/2025 02:06 UTC,"0.57 % 83,800 USDT","-1.05 % 82,448 USDT"
SOLUSDT,Long,137.166 USDT,"2,186","299,844.86 USDT","-8,475.46 USDT",-2.83 %,03/04/2025 01:51 UTC,03/04/2025 02:06 UTC,0.39 % 137.70 USDT,-3.50 % 132.36 USDT
TRUMPUSDT,Long,15.271 USDT,"49,109.69","749,952.92 USDT","-43,062.02 USDT",-5.74 %,03/03/2025 06:45 UTC,03/04/2025 01:38 UTC,4.05 % 15.89 USDT,-19.98 % 12.22 USDT
BTCUSDT,Long,"91,476.219 USDT",5.461,"499,551.63 USDT","-7,649.77 USDT",-1.53 %,03/03/2025 14:46 UTC,03/03/2025 15:19 UTC,"0.06 % 91,535 USDT","-2.60 % 89,100 USDT"
ETHUSDT,Long,"2,357.912 USDT",216.174,"509,719.24 USDT",-247.88 USDT,-0.05 %,03/03/2025 10:18 UTC,03/03/2025 12:32 UTC,"0.76 % 2,375 USDT","-0.62 % 2,343 USDT"
SOLUSDT,Long,166.89 USDT,5,834.45 USDT,12.45 USDT,1.49 %,03/02/2025 16:12 UTC,03/03/2025 02:32 UTC,7.86 % 180.00 USDT,-0.98 % 165.25 USDT
TRUMPUSDT,Long,14.869 USDT,"13,456.78","200,091.55 USDT","15,307 USDT",7.65 %,03/02/2025 17:03 UTC,03/03/2025 02:32 UTC,19.35 % 17.75 USDT,-1.60 % 14.63 USDT
SHELLUSDT,Long,0.486 USDT,"41,094","19,989.14 USDT",-173.23 USDT,-0.87 %,03/02/2025 16:47 UTC,03/03/2025 02:32 UTC,3.61 % 0.50 USDT,-2.06 % 0.48 USDT
HBARUSDT,Long,0.257 USDT,"272,119","69,999.89 USDT","2,033 USDT",2.91 %,03/02/2025 18:15 UTC,03/03/2025 02:32 UTC,11.85 % 0.29 USDT,-1.99 % 0.25 USDT
ALCHUSDT,Long,0.047 USDT,"425,650","20,047.25 USDT",-568.60 USDT,-2.84 %,03/02/2025 16:45 UTC,03/02/2025 17:03 UTC,4.02 % 0.05 USDT,-4.92 % 0.04 USDT
SEIUSDT,Long,0.249 USDT,"80,112","19,986.45 USDT","1,118 USDT",5.60 %,03/02/2025 16:09 UTC,03/02/2025 17:02 UTC,6.78 % 0.27 USDT,-0.19 % 0.25 USDT
HBARUSDT,Long,0.264 USDT,"283,057","74,735.54 USDT","2,578 USDT",3.45 %,03/02/2025 16:47 UTC,03/02/2025 16:55 UTC,4.46 % 0.28 USDT,-0.11 % 0.26 USDT
WIFUSDT,Long,0.719 USDT,"41,742","29,999.98 USDT",294.97 USDT,0.98 %,03/02/2025 16:46 UTC,03/02/2025 16:55 UTC,1.28 % 0.73 USDT,-0.40 % 0.72 USDT
ETHUSDT,Long,"2,424.48 USDT",40.729,"98,746.65 USDT","1,377 USDT",1.40 %,03/02/2025 16:46 UTC,03/02/2025 16:48 UTC,"1.47 % 2,460 USDT","-0.10 % 2,422 USDT"
ETHUSDT,Long,"2,444.422 USDT",226.333,"553,253.34 USDT","5,790 USDT",1.05 %,03/02/2025 16:40 UTC,03/02/2025 16:42 UTC,"1.19 % 2,473 USDT","-2.42 % 2,385 USDT"
LINKUSDT,Long,15.69 USDT,"1,273.91","19,988.24 USDT",945.11 USDT,4.73 %,03/02/2025 16:17 UTC,03/02/2025 16:36 UTC,4.79 % 16.44 USDT,-0.82 % 15.56 USDT
ADAUSDT,Short,1.075 USDT,"231,829","249,240.38 USDT","-4,488.31 USDT",-1.80 %,03/02/2025 16:35 UTC,03/02/2025 16:36 UTC,,-0.96 % 1.09 USDT
ADAUSDT,Short,0.995 USDT,"250,929","249,612.49 USDT","8,622 USDT",3.45 %,03/02/2025 16:20 UTC,03/02/2025 16:24 UTC,2.01 % 0.98 USDT,
HBARUSDT,Long,0.253 USDT,"236,964","59,964.05 USDT",-123.94 USDT,-0.21 %,03/02/2025 16:18 UTC,03/02/2025 16:20 UTC,0.60 % 0.25 USDT,-0.99 % 0.25 USDT
ONDOUSDT,Long,1.04 USDT,"28,825.6","29,986.30 USDT","1,098 USDT",3.66 %,03/02/2025 16:08 UTC,03/02/2025 16:20 UTC,3.92 % 1.08 USDT,-0.10 % 1.04 USDT
AAVEUSDT,Long,198.773 USDT,502.9,"99,962.92 USDT","2,095 USDT",2.10 %,03/02/2025 16:08 UTC,03/02/2025 16:19 UTC,2.26 % 203.27 USDT,-0.29 % 198.19 USDT
TRUMPUSDT,Long,14.007 USDT,"71,415.17","979,620.59 USDT","72,088 USDT",7.36 %,03/01/2025 05:21 UTC,03/02/2025 16:00 UTC,9.49 % 15.34 USDT,-8.92 % 12.76 USDT
BTCUSDT,Short,"85,390.618 USDT",23.497,"-2,006,423.36 USDT","-6,631.93 USDT",-0.33 %,03/01/2025 11:04 UTC,03/02/2025 15:25 UTC,"1.23 % 84,350 USDT","-0.85 % 86,121 USDT"
SOLUSDT,Long,145.834 USDT,"5,618","819,296.92 USDT","-28,203.98 USDT",-3.44 %,03/01/2025 02:21 UTC,03/01/2025 10:46 UTC,2.91 % 150.08 USDT,-3.74 % 140.38 USDT
