Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
HYPEUSDT,Long,22.826 USDT,226.87,"5,178.53 USDT",-30.26 USDT,-0.58 %,01/23/2025 02:30 UTC,01/23/2025 04:07 UTC,2.82 % 23.47 USDT,-1.56 % 22.47 USDT,2025-01-23 02:30:00,2025-01-23 04:07:00,2025-01-23 11:30:00,2025-01-23 13:07:00,2025-01-23 11:30 KST,2025-01-23 13:07 KST,30.26,-1,-30.26,5178.53,5178.53,1665.32,1665.32
AAVEUSDT,Long,337.37 USDT,17.63,"5,947.83 USDT",-27.33 USDT,-0.46 %,01/23/2025 02:32 UTC,01/23/2025 04:15 UTC,1.11 % 341.12 USDT,-0.78 % 334.73 USDT,2025-01-23 02:32:00,2025-01-23 04:15:00,2025-01-23 11:32:00,2025-01-23 13:15:00,2025-01-23 11:32 KST,2025-01-23 13:15 KST,27.33,-1,-27.33,5947.83,5947.83,1637.99,1637.99
LDOUSDT,Long,1.828 USDT,"2,510.3","4,589.33 USDT",19.28 USDT,0.42 %,01/23/2025 02:35 UTC,01/23/2025 04:25 UTC,1.69 % 1.86 USDT,-0.42 % 1.82 USDT,2025-01-23 02:35:00,2025-01-23 04:25:00,2025-01-23 11:35:00,2025-01-23 13:25:00,2025-01-23 11:35 KST,2025-01-23 13:25 KST,19.28,1,19.28,4589.33,4589.33,1657.27,1657.27
SOLUSDT,Short,246.79 USDT,75.46,"18,622.77 USDT",-201.26 USDT,-1.08 %,01/23/2025 02:36 UTC,01/23/2025 02:47 UTC,,-0.88 % 248.98 USDT,2025-01-23 02:36:00,2025-01-23 02:47:00,2025-01-23 11:36:00,2025-01-23 11:47:00,2025-01-23 11:36 KST,2025-01-23 11:47 KST,201.26,-1,-201.26,18622.77,18622.77,1456.01,1456.01
ETHUSDT,Long,"3,217.9 USDT",3.789,"12,191.98 USDT",12.81 USDT,0.11 %,01/23/2025 02:44 UTC,01/23/2025 04:14 UTC,"0.74 % 3,241 USDT","-0.21 % 3,211 USDT",2025-01-23 02:44:00,2025-01-23 04:14:00,2025-01-23 11:44:00,2025-01-23 13:14:00,2025-01-23 11:44 KST,2025-01-23 13:14 KST,12.81,1,12.81,12191.98,12191.98,1468.82,1468.82
HYPEUSDT,Long,23.271 USDT,409.98,"9,540.64 USDT",-84.02 USDT,-0.88 %,01/23/2025 04:12 UTC,01/23/2025 11:37 UTC,2.06 % 23.75 USDT,-4.46 % 22.23 USDT,2025-01-23 04:12:00,2025-01-23 11:37:00,2025-01-23 13:12:00,2025-01-23 20:37:00,2025-01-23 13:12 KST,2025-01-23 20:37 KST,84.02,-1,-84.02,9540.64,9540.64,1384.8,1384.8
ETHUSDT,Short,"3,222 USDT",0,0.32 USDT,-0.10 USDT,-30.32 %,01/23/2025 04:14 UTC,01/23/2025 04:14 UTC,,,2025-01-23 04:14:00,2025-01-23 04:14:00,2025-01-23 13:14:00,2025-01-23 13:14:00,2025-01-23 13:14 KST,2025-01-23 13:14 KST,0.1,-1,-0.1,0.32,0.32,1384.7,1384.7
SOLUSDT,Short,245.52 USDT,76.41,"18,760.18 USDT",-87.41 USDT,-0.47 %,01/23/2025 04:31 UTC,01/23/2025 04:32 UTC,,-0.30 % 246.27 USDT,2025-01-23 04:31:00,2025-01-23 04:32:00,2025-01-23 13:31:00,2025-01-23 13:32:00,2025-01-23 13:31 KST,2025-01-23 13:32 KST,87.41,-1,-87.41,18760.18,18760.18,1297.29,1297.29
AAVEUSDT,Long,337.16 USDT,20.5,"6,911.78 USDT",-114.54 USDT,-1.66 %,01/23/2025 06:12 UTC,01/23/2025 07:06 UTC,0.10 % 337.49 USDT,-1.63 % 331.66 USDT,2025-01-23 06:12:00,2025-01-23 07:06:00,2025-01-23 15:12:00,2025-01-23 16:06:00,2025-01-23 15:12 KST,2025-01-23 16:06 KST,114.54,-1,-114.54,6911.78,6911.78,1182.75,1182.75
DOGEUSDT,Long,0.354 USDT,"15,361","5,440.41 USDT",-99.98 USDT,-1.84 %,01/23/2025 06:13 UTC,01/23/2025 10:40 UTC,0.37 % 0.36 USDT,-1.90 % 0.35 USDT,2025-01-23 06:13:00,2025-01-23 10:40:00,2025-01-23 15:13:00,2025-01-23 19:40:00,2025-01-23 15:13 KST,2025-01-23 19:40 KST,99.98,-1,-99.98,5440.41,5440.41,1082.77,1082.77
