Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
FARTCOINUSDT,Long,0.444 USDT,"158,112.8","70,236.25 USDT",698.23 USDT,0.99 %,04/04/2025 14:37 UTC,04/04/2025 14:53 UTC,2.52 % 0.46 USDT,-1.80 % 0.44 USDT
FARTCOINUSDT,Long,0.428 USDT,"210,900","90,210.93 USDT","5,292 USDT",5.87 %,04/04/2025 12:33 UTC,04/04/2025 14:02 UTC,7.35 % 0.46 USDT,-2.14 % 0.42 USDT
XRPUSDC,Short,2.08 USDT,"171,012","-355,626.99 USDT","6,978 USDT",1.96 %,04/04/2025 07:17 UTC,04/04/2025 11:17 UTC,2.18 % 2.04 USDT,-0.89 % 2.10 USDT
XRPUSDC,Short,2.05 USDT,"121,889.7","-249,863.21 USDT",-197.25 USDT,-0.08 %,04/03/2025 18:51 UTC,04/03/2025 20:16 UTC,0.56 % 2.04 USDT,-0.65 % 2.06 USDT
XRPUSDC,Short,2.006 USDT,"49,783.4","99,840.61 USDT",-134.65 USDT,-0.13 %,04/03/2025 15:59 UTC,04/03/2025 16:25 UTC,0.24 % 2.00 USDT,-0.26 % 2.01 USDT
XRPUSDC,Short,2.002 USDT,"99,880.1","199,999.91 USDT","1,208 USDT",0.60 %,04/03/2025 15:42 UTC,04/03/2025 15:52 UTC,0.54 % 1.99 USDT,
XRPUSDT,Short,2.016 USDT,"99,117.8","199,791.75 USDT","3,300 USDT",1.65 %,04/03/2025 13:34 UTC,04/03/2025 14:39 UTC,1.60 % 1.98 USDT,
KAIAUSDT,Long,0.105 USDT,"9,532","1,000.89 USDT",-27.31 USDT,-2.73 %,04/03/2025 08:01 UTC,04/03/2025 14:39 UTC,0.66 % 0.11 USDT,-3.43 % 0.10 USDT
XRPUSDT,Short,2.046 USDT,"48,880.6","99,999.93 USDT","1,211 USDT",1.21 %,04/03/2025 08:43 UTC,04/03/2025 10:39 UTC,1.16 % 2.02 USDT,-0.31 % 2.05 USDT
EOSUSDT,Short,0.831 USDT,"6,010.8","4,994.97 USDT",141.30 USDT,2.83 %,04/02/2025 21:51 UTC,04/02/2025 22:13 UTC,2.21 % 0.81 USDT,
