Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
CAKEUSDT,Long,2.5 USDT,"200,000","499,983.39 USDT","7,464 USDT",1.49 %,02/14/2025 16:49 UTC,02/21/2025 09:20 UTC,18.00 % 2.95 USDT,-7.54 % 2.31 USDT
CAKEUSDT,Long,2.045 USDT,"338,467","692,242.17 USDT","246,761 USDT",35.65 %,02/11/2025 08:47 UTC,02/13/2025 02:41 UTC,45.49 % 2.98 USDT,-7.96 % 1.88 USDT
BERAUSDT,Long,10.063 USDT,"9,810.7","98,726.35 USDT","-28,947.22 USDT",-29.32 %,02/06/2025 15:10 UTC,02/06/2025 20:20 UTC,4.24 % 10.49 USDT,-30.18 % 7.03 USDT
MKRUSDT,Long,"1,495.118 USDT","1,000","1,495,118.44 USDT","-311,892.31 USDT",-20.86 %,12/20/2024 12:47 UTC,01/27/2025 00:51 UTC,"16.50 % 1,741 USDT","-22.08 % 1,165 USDT"
BTCUSDT,Long,"106,663.728 USDT",40,"4,266,549.12 USDT","-193,419.77 USDT",-4.53 %,12/17/2024 08:48 UTC,01/27/2025 00:51 UTC,"3.13 % 110,000 USDT","-16.65 % 88,909 USDT"
UNIUSDT,Long,14.562 USDT,"50,000","728,104.71 USDT","-155,595.01 USDT",-21.37 %,12/21/2024 07:50 UTC,01/27/2025 00:51 UTC,7.47 % 15.65 USDT,-22.59 % 11.27 USDT
SWARMSUSDT,Long,0.264 USDT,"358,067","94,669.00 USDT","-59,331.00 USDT",-62.67 %,01/10/2025 05:45 UTC,01/27/2025 00:51 UTC,44.14 % 0.38 USDT,-63.12 % 0.10 USDT
USUALUSDT,Long,0.626 USDT,"1,000,000","625,720.91 USDT","-286,110.60 USDT",-45.72 %,01/11/2025 09:39 UTC,01/27/2025 00:02 UTC,9.94 % 0.69 USDT,-50.22 % 0.31 USDT
RUNEUSDT,Short,2.054 USDT,"300,000","616,072.40 USDT","-40,110.87 USDT",-6.51 %,01/24/2025 18:49 UTC,01/25/2025 02:15 UTC,3.98 % 1.98 USDT,-5.58 % 2.18 USDT
RUNEUSDT,Long,2.439 USDT,"600,000","1,463,543.25 USDT","-213,628.44 USDT",-14.60 %,01/24/2025 10:59 UTC,01/24/2025 18:48 UTC,0.89 % 2.46 USDT,-16.65 % 2.03 USDT
LDOUSDT,Long,1.845 USDT,"200,000","368,916.59 USDT","4,441 USDT",1.20 %,01/21/2025 10:07 UTC,01/21/2025 11:35 UTC,3.24 % 1.90 USDT,-0.24 % 1.84 USDT
SOLUSDT,Long,226.989 USDT,"3,904","886,163.90 USDT","28,354 USDT",3.20 %,01/18/2025 04:14 UTC,01/18/2025 07:47 UTC,4.85 % 238.00 USDT,-1.42 % 223.76 USDT
USUALUSDT,Long,0.588 USDT,"50,731","29,830.30 USDT","1,665 USDT",5.58 %,01/10/2025 14:18 UTC,01/11/2025 05:06 UTC,20.78 % 0.71 USDT,-5.19 % 0.56 USDT
MOVEUSDT,Short,0.888 USDT,"200,000","-177,692.64 USDT","7,088 USDT",3.99 %,12/22/2024 09:47 UTC,01/09/2025 07:43 UTC,22.90 % 0.72 USDT,-22.70 % 1.15 USDT
ENAUSDT,Short,0.933 USDT,"1,550,100","-1,446,636.46 USDT","12,829 USDT",0.89 %,12/31/2024 04:44 UTC,01/09/2025 07:15 UTC,4.22 % 0.90 USDT,-28.62 % 1.31 USDT
USUALUSDT,Short,0.925 USDT,"320,000","-296,138.50 USDT","66,220 USDT",22.36 %,12/31/2024 04:24 UTC,01/09/2025 02:51 UTC,37.18 % 0.67 USDT,-12.79 % 1.06 USDT
GMTUSDT,Long,0.157 USDT,"1,000,000","156,940.33 USDT","36,424 USDT",23.21 %,12/27/2024 04:08 UTC,12/28/2024 16:29 UTC,54.00 % 0.24 USDT,-1.64 % 0.15 USDT
ENAUSDT,Short,1.026 USDT,"1,650,000","-1,692,439.17 USDT","122,382 USDT",7.23 %,12/25/2024 06:39 UTC,12/26/2024 12:52 UTC,8.85 % 0.94 USDT,-2.33 % 1.05 USDT
ENAUSDT,Short,0.949 USDT,"1,500,000","-1,423,229.17 USDT","104,439 USDT",7.34 %,12/20/2024 06:19 UTC,12/20/2024 08:51 UTC,9.34 % 0.87 USDT,-0.45 % 0.95 USDT
ENAUSDT,Short,1.042 USDT,"1,400,000","-1,458,956.07 USDT","32,619 USDT",2.24 %,12/13/2024 12:13 UTC,12/19/2024 18:30 UTC,4.64 % 1.00 USDT,-21.34 % 1.32 USDT
UNIUSDT,Long,17.281 USDT,"55,028","950,946.79 USDT","2,288 USDT",0.24 %,12/16/2024 00:45 UTC,12/16/2024 01:03 UTC,1.09 % 17.47 USDT,
GMTUSDT,Short,0.242 USDT,"1,753,855","-424,744.51 USDT","74,218 USDT",17.47 %,12/07/2024 10:02 UTC,12/16/2024 00:44 UTC,39.52 % 0.17 USDT,-1.37 % 0.25 USDT
BTCUSDT,Long,"101,922.238 USDT",10,"1,019,222.38 USDT",582.72 USDT,0.06 %,12/15/2024 08:54 UTC,12/15/2024 09:27 UTC,"0.17 % 102,100 USDT","-0.06 % 101,865 USDT"
LDOUSDT,Long,2.194 USDT,"100,000","219,409.16 USDT","1,288 USDT",0.59 %,12/12/2024 13:44 UTC,12/14/2024 13:06 UTC,8.40 % 2.38 USDT,-2.46 % 2.14 USDT
MKRUSDT,Long,"1,949.804 USDT","1,000","1,949,804.46 USDT","64,983 USDT",3.33 %,12/12/2024 02:59 UTC,12/12/2024 06:15 UTC,"5.41 % 2,055 USDT","-0.63 % 1,937 USDT"
MOVEUSDT,Short,1.001 USDT,"62,000","-62,081.57 USDT","14,959 USDT",24.10 %,12/10/2024 05:27 UTC,12/10/2024 14:29 UTC,36.96 % 0.73 USDT,-2.79 % 1.03 USDT
ENAUSDT,Short,0.996 USDT,"500,000","-498,070.85 USDT","13,906 USDT",2.79 %,12/08/2024 09:49 UTC,12/09/2024 08:16 UTC,5.76 % 0.94 USDT,-3.45 % 1.03 USDT
