Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
MYROUSDT,Short,0.329 USDT,"10,000","3,291.56 USDT",-12.02 USDT,-0.37 %,03/05/2024 13:50 UTC,03/13/2024 05:06 UTC,51.81 % 0.22 USDT,-25.80 % 0.44 USDT,2024-03-05 13:50:00,2024-03-13 05:06:00,2024-03-05 22:50:00,2024-03-13 14:06:00,2024-03-05 22:50 KST,2024-03-13 14:06 KST,12.02,-1,-12.02,3291.56,3291.56,319154.54000000004,319154.54000000004
ARUSDT,Long,36.2 USDT,130,"4,706.00 USDT",72.42 USDT,1.54 %,03/07/2024 00:28 UTC,03/07/2024 14:51 UTC,9.68 % 39.70 USDT,-3.64 % 34.88 USDT,2024-03-07 00:28:00,2024-03-07 14:51:00,2024-03-07 09:28:00,2024-03-07 23:51:00,2024-03-07 09:28 KST,2024-03-07 23:51 KST,72.42,1,72.42,4706.0,4706.0,319226.96,319226.96
UNIUSDT,Long,14.071 USDT,"50,000","703,563.50 USDT","11,960 USDT",1.70 %,03/09/2024 10:21 UTC,03/10/2024 04:00 UTC,2.93 % 14.48 USDT,-1.05 % 13.92 USDT,2024-03-09 10:21:00,2024-03-10 04:00:00,2024-03-09 19:21:00,2024-03-10 13:00:00,2024-03-09 19:21 KST,2024-03-10 13:00 KST,11960.0,1,11960.0,703563.5,703563.5,331186.96,331186.96
MKRUSDT,Long,"2,517.91 USDT",278.226,"700,548.01 USDT","54,899 USDT",7.84 %,03/10/2024 04:00 UTC,03/10/2024 16:15 UTC,"9.91 % 2,767 USDT","-2.13 % 2,464 USDT",2024-03-10 04:00:00,2024-03-10 16:15:00,2024-03-10 13:00:00,2024-03-11 01:15:00,2024-03-10 13:00 KST,2024-03-11 01:15 KST,54899.0,1,54899.0,700548.01,700548.01,386085.96,386085.96
MKRUSDT,Short,"2,753.773 USDT",57.412,"-158,099.60 USDT",-255.33 USDT,-0.16 %,03/10/2024 16:19 UTC,03/11/2024 00:14 UTC,"1.16 % 2,722 USDT","-2.52 % 2,825 USDT",2024-03-10 16:19:00,2024-03-11 00:14:00,2024-03-11 01:19:00,2024-03-11 09:14:00,2024-03-11 01:19 KST,2024-03-11 09:14 KST,255.33,-1,-255.33,-158099.6,158099.6,385830.63,385830.63
MKRUSDT,Long,"2,769.116 USDT",300,"830,734.68 USDT","25,848 USDT",3.11 %,03/11/2024 00:15 UTC,03/13/2024 03:46 UTC,"6.99 % 2,962 USDT","-11.53 % 2,449 USDT",2024-03-11 00:15:00,2024-03-13 03:46:00,2024-03-11 09:15:00,2024-03-13 12:46:00,2024-03-11 09:15 KST,2024-03-13 12:46 KST,25848.0,1,25848.0,830734.68,830734.68,411678.63,411678.63
BNBUSDT,Long,536.442 USDT,"2,000","1,072,884.79 USDT","171,359 USDT",15.97 %,03/12/2024 14:34 UTC,03/14/2024 00:40 UTC,18.31 % 634.68 USDT,-3.30 % 518.74 USDT,2024-03-12 14:34:00,2024-03-14 00:40:00,2024-03-12 23:34:00,2024-03-14 09:40:00,2024-03-12 23:34 KST,2024-03-14 09:40 KST,171359.0,1,171359.0,1072884.79,1072884.79,583037.63,583037.63
RONINUSDT,Short,4.29 USDT,"5,000","-21,451.43 USDT","1,599 USDT",7.45 %,03/13/2024 16:08 UTC,03/18/2024 00:20 UTC,18.48 % 3.62 USDT,-2.96 % 4.42 USDT,2024-03-13 16:08:00,2024-03-18 00:20:00,2024-03-14 01:08:00,2024-03-18 09:20:00,2024-03-14 01:08 KST,2024-03-18 09:20 KST,1599.0,1,1599.0,-21451.43,21451.43,584636.63,584636.63
BNBUSDT,Long,570.629 USDT,35.46,"20,234.52 USDT",319.69 USDT,1.58 %,03/18/2024 00:21 UTC,03/25/2024 03:03 UTC,3.02 % 587.86 USDT,-12.73 % 498.00 USDT,2024-03-18 00:21:00,2024-03-25 03:03:00,2024-03-18 09:21:00,2024-03-25 12:03:00,2024-03-18 09:21 KST,2024-03-25 12:03 KST,319.69,1,319.69,20234.52,20234.52,584956.32,584956.32
1000SHIBUSDT,Short,0.017 USDT,"63,271,810","-1,102,368.97 USDT","20,078 USDT",1.82 %,07/18/2024 07:59 UTC,07/18/2024 12:45 UTC,1.20 % 0.02 USDT,-2.21 % 0.02 USDT,2024-07-18 07:59:00,2024-07-18 12:45:00,2024-07-18 16:59:00,2024-07-18 21:45:00,2024-07-18 16:59 KST,2024-07-18 21:45 KST,20078.0,1,20078.0,-1102368.97,1102368.97,605034.32,605034.32
ETHBTC,Long,0.043 USDT,600,25.81 USDT,-3.27 USDT,-12.68 %,08/05/2024 01:21 UTC,10/24/2024 12:39 UTC,7.09 % 0.05 USDT,-12.97 % 0.04 USDT,2024-08-05 01:21:00,2024-10-24 12:39:00,2024-08-05 10:21:00,2024-10-24 21:39:00,2024-08-05 10:21 KST,2024-10-24 21:39 KST,3.27,-1,-3.27,25.81,25.81,605031.0499999999,605031.0499999999
RDNTUSDT,Long,0.077 USDT,"3,000,000","231,866.85 USDT","-31,300.81 USDT",-13.50 %,08/30/2024 13:22 UTC,10/16/2024 19:45 UTC,24.80 % 0.10 USDT,-18.33 % 0.06 USDT,2024-08-30 13:22:00,2024-10-16 19:45:00,2024-08-30 22:22:00,2024-10-17 04:45:00,2024-08-30 22:22 KST,2024-10-17 04:45 KST,31300.81,-1,-31300.81,231866.85,231866.85,573730.2399999999,573730.2399999999
UNIUSDT,Long,8.279 USDT,"100,000","827,857.58 USDT","4,701 USDT",0.57 %,10/10/2024 15:54 UTC,10/22/2024 06:41 UTC,5.45 % 8.73 USDT,-13.19 % 7.19 USDT,2024-10-10 15:54:00,2024-10-22 06:41:00,2024-10-11 00:54:00,2024-10-22 15:41:00,2024-10-11 00:54 KST,2024-10-22 15:41 KST,4701.0,1,4701.0,827857.58,827857.58,578431.2399999999,578431.2399999999
ETHBTC,Long,0.041 USDT,451.64,18.32 USDT,-2.61 USDT,-14.24 %,10/25/2024 06:53 UTC,11/14/2024 15:24 UTC,0.78 % 0.04 USDT,-14.46 % 0.03 USDT,2024-10-25 06:53:00,2024-11-14 15:24:00,2024-10-25 15:53:00,2024-11-15 00:24:00,2024-10-25 15:53 KST,2024-11-15 00:24 KST,2.61,-1,-2.61,18.32,18.32,578428.6299999999,578428.6299999999
MKRUSDT,Long,"1,290.523 USDT",499.976,"645,230.37 USDT","71,326 USDT",11.05 %,11/01/2024 04:58 UTC,11/14/2024 15:24 UTC,"28.32 % 1,656 USDT","-14.18 % 1,107 USDT",2024-11-01 04:58:00,2024-11-14 15:24:00,2024-11-01 13:58:00,2024-11-15 00:24:00,2024-11-01 13:58 KST,2024-11-15 00:24 KST,71326.0,1,71326.0,645230.37,645230.37,649754.6299999999,649754.6299999999
ENAUSDT,Short,0.503 USDT,"500,000","251,344.34 USDT","-32,416.57 USDT",-12.90 %,11/07/2024 14:27 UTC,11/11/2024 02:35 UTC,5.47 % 0.48 USDT,-14.00 % 0.58 USDT,2024-11-07 14:27:00,2024-11-11 02:35:00,2024-11-07 23:27:00,2024-11-11 11:35:00,2024-11-07 23:27 KST,2024-11-11 11:35 KST,32416.57,-1,-32416.57,251344.34,251344.34,617338.0599999999,617338.0599999999
MKRUSDT,Long,"1,702.71 USDT",757.8,"1,290,313.80 USDT","421,004 USDT",32.63 %,11/14/2024 16:24 UTC,12/04/2024 12:04 UTC,"42.71 % 2,430 USDT","-13.90 % 1,466 USDT",2024-11-14 16:24:00,2024-12-04 12:04:00,2024-11-15 01:24:00,2024-12-04 21:04:00,2024-11-15 01:24 KST,2024-12-04 21:04 KST,421004.0,1,421004.0,1290313.8,1290313.8,1038342.0599999999,1038342.0599999999
AAVEUSDT,Long,170.061 USDT,"2,000","340,121.77 USDT","165,423 USDT",48.64 %,11/18/2024 07:15 UTC,12/04/2024 12:05 UTC,50.66 % 256.22 USDT,-10.71 % 151.85 USDT,2024-11-18 07:15:00,2024-12-04 12:05:00,2024-11-18 16:15:00,2024-12-04 21:05:00,2024-11-18 16:15 KST,2024-12-04 21:05 KST,165423.0,1,165423.0,340121.77,340121.77,1203765.06,1203765.06
UNIUSDT,Long,9.192 USDT,"50,000","459,578.34 USDT","334,851 USDT",72.86 %,11/18/2024 07:16 UTC,12/04/2024 12:04 UTC,75.57 % 16.14 USDT,-8.94 % 8.37 USDT,2024-11-18 07:16:00,2024-12-04 12:04:00,2024-11-18 16:16:00,2024-12-04 21:04:00,2024-11-18 16:16 KST,2024-12-04 21:04 KST,334851.0,1,334851.0,459578.34,459578.34,1538616.06,1538616.06
ARUSDT,Long,18.926 USDT,"10,000","189,255.06 USDT","86,615 USDT",45.77 %,11/18/2024 07:22 UTC,12/04/2024 12:05 UTC,53.17 % 28.99 USDT,-12.33 % 16.59 USDT,2024-11-18 07:22:00,2024-12-04 12:05:00,2024-11-18 16:22:00,2024-12-04 21:05:00,2024-11-18 16:22 KST,2024-12-04 21:05 KST,86615.0,1,86615.0,189255.06,189255.06,1625231.06,1625231.06
ENAUSDT,Short,0.623 USDT,"500,000","-311,530.03 USDT","44,206 USDT",14.19 %,11/18/2024 16:00 UTC,11/20/2024 11:43 UTC,22.26 % 0.51 USDT,-1.12 % 0.63 USDT,2024-11-18 16:00:00,2024-11-20 11:43:00,2024-11-19 01:00:00,2024-11-20 20:43:00,2024-11-19 01:00 KST,2024-11-20 20:43 KST,44206.0,1,44206.0,-311530.03,311530.03,1669437.06,1669437.06
IOUSDT,Short,2.366 USDT,"11,831.2","-27,988.52 USDT","-1,856.58 USDT",-6.63 %,11/19/2024 18:06 UTC,11/24/2024 13:10 UTC,8.67 % 2.18 USDT,-15.36 % 2.80 USDT,2024-11-19 18:06:00,2024-11-24 13:10:00,2024-11-20 03:06:00,2024-11-24 22:10:00,2024-11-20 03:06 KST,2024-11-24 22:10 KST,1856.58,-1,-1856.58,-27988.52,27988.52,1667580.48,1667580.48
SUIUSDT,Short,3.812 USDT,"11,174.5","-42,600.07 USDT","6,039 USDT",14.18 %,11/19/2024 18:32 UTC,11/24/2024 13:09 UTC,19.61 % 3.19 USDT,-0.71 % 3.84 USDT,2024-11-19 18:32:00,2024-11-24 13:09:00,2024-11-20 03:32:00,2024-11-24 22:09:00,2024-11-20 03:32 KST,2024-11-24 22:09 KST,6039.0,1,6039.0,-42600.07,42600.07,1673619.48,1673619.48
AXLUSDT,Short,0.787 USDT,254,199.97 USDT,-5.61 USDT,-2.81 %,11/23/2024 17:47 UTC,11/24/2024 09:28 UTC,2.97 % 0.76 USDT,-5.95 % 0.84 USDT,2024-11-23 17:47:00,2024-11-24 09:28:00,2024-11-24 02:47:00,2024-11-24 18:28:00,2024-11-24 02:47 KST,2024-11-24 18:28 KST,5.61,-1,-5.61,199.97,199.97,1673613.8699999999,1673613.8699999999
1000WHYUSDT,Long,0 USDT,"100,000,000","25,194.46 USDT","-3,176.29 USDT",-12.61 %,11/25/2024 13:23 UTC,12/04/2024 12:06 UTC,3.99 % 0.00 USDT,-37.41 % 0.00 USDT,2024-11-25 13:23:00,2024-12-04 12:06:00,2024-11-25 22:23:00,2024-12-04 21:06:00,2024-11-25 22:23 KST,2024-12-04 21:06 KST,3176.29,-1,-3176.29,25194.46,25194.46,1670437.5799999998,1670437.5799999998
SSVUSDT,Long,28.603 USDT,"3,000","85,808.06 USDT","13,004 USDT",15.16 %,11/25/2024 16:03 UTC,12/04/2024 12:05 UTC,19.57 % 34.20 USDT,-7.07 % 26.58 USDT,2024-11-25 16:03:00,2024-12-04 12:05:00,2024-11-26 01:03:00,2024-12-04 21:05:00,2024-11-26 01:03 KST,2024-12-04 21:05 KST,13004.0,1,13004.0,85808.06,85808.06,1683441.5799999998,1683441.5799999998
GMTUSDT,Short,0.242 USDT,"1,753,855","-424,744.51 USDT","74,218 USDT",17.47 %,12/07/2024 10:02 UTC,12/16/2024 00:44 UTC,39.52 % 0.17 USDT,-1.37 % 0.25 USDT,2024-12-07 10:02:00,2024-12-16 00:44:00,2024-12-07 19:02:00,2024-12-16 09:44:00,2024-12-07 19:02 KST,2024-12-16 09:44 KST,74218.0,1,74218.0,-424744.51,424744.51,1757659.5799999998,1757659.5799999998
ENAUSDT,Short,0.996 USDT,"500,000","-498,070.85 USDT","13,906 USDT",2.79 %,12/08/2024 09:49 UTC,12/09/2024 08:16 UTC,5.76 % 0.94 USDT,-3.45 % 1.03 USDT,2024-12-08 09:49:00,2024-12-09 08:16:00,2024-12-08 18:49:00,2024-12-09 17:16:00,2024-12-08 18:49 KST,2024-12-09 17:16 KST,13906.0,1,13906.0,-498070.85,498070.85,1771565.5799999998,1771565.5799999998
MOVEUSDT,Short,1.001 USDT,"62,000","-62,081.57 USDT","14,959 USDT",24.10 %,12/10/2024 05:27 UTC,12/10/2024 14:29 UTC,36.96 % 0.73 USDT,-2.79 % 1.03 USDT,2024-12-10 05:27:00,2024-12-10 14:29:00,2024-12-10 14:27:00,2024-12-10 23:29:00,2024-12-10 14:27 KST,2024-12-10 23:29 KST,14959.0,1,14959.0,-62081.57,62081.57,1786524.5799999998,1786524.5799999998
MKRUSDT,Long,"1,949.804 USDT","1,000","1,949,804.46 USDT","64,983 USDT",3.33 %,12/12/2024 02:59 UTC,12/12/2024 06:15 UTC,"5.41 % 2,055 USDT","-0.63 % 1,937 USDT",2024-12-12 02:59:00,2024-12-12 06:15:00,2024-12-12 11:59:00,2024-12-12 15:15:00,2024-12-12 11:59 KST,2024-12-12 15:15 KST,64983.0,1,64983.0,1949804.46,1949804.46,1851507.5799999998,1851507.5799999998
LDOUSDT,Long,2.194 USDT,"100,000","219,409.16 USDT","1,288 USDT",0.59 %,12/12/2024 13:44 UTC,12/14/2024 13:06 UTC,8.40 % 2.38 USDT,-2.46 % 2.14 USDT,2024-12-12 13:44:00,2024-12-14 13:06:00,2024-12-12 22:44:00,2024-12-14 22:06:00,2024-12-12 22:44 KST,2024-12-14 22:06 KST,1288.0,1,1288.0,219409.16,219409.16,1852795.5799999998,1852795.5799999998
ENAUSDT,Short,1.042 USDT,"1,400,000","-1,458,956.07 USDT","32,619 USDT",2.24 %,12/13/2024 12:13 UTC,12/19/2024 18:30 UTC,4.64 % 1.00 USDT,-21.34 % 1.32 USDT,2024-12-13 12:13:00,2024-12-19 18:30:00,2024-12-13 21:13:00,2024-12-20 03:30:00,2024-12-13 21:13 KST,2024-12-20 03:30 KST,32619.0,1,32619.0,-1458956.07,1458956.07,1885414.5799999998,1885414.5799999998
BTCUSDT,Long,"101,922.238 USDT",10,"1,019,222.38 USDT",582.72 USDT,0.06 %,12/15/2024 08:54 UTC,12/15/2024 09:27 UTC,"0.17 % 102,100 USDT","-0.06 % 101,865 USDT",2024-12-15 08:54:00,2024-12-15 09:27:00,2024-12-15 17:54:00,2024-12-15 18:27:00,2024-12-15 17:54 KST,2024-12-15 18:27 KST,582.72,1,582.72,1019222.38,1019222.38,1885997.2999999998,1885997.2999999998
UNIUSDT,Long,17.281 USDT,"55,028","950,946.79 USDT","2,288 USDT",0.24 %,12/16/2024 00:45 UTC,12/16/2024 01:03 UTC,1.09 % 17.47 USDT,,2024-12-16 00:45:00,2024-12-16 01:03:00,2024-12-16 09:45:00,2024-12-16 10:03:00,2024-12-16 09:45 KST,2024-12-16 10:03 KST,2288.0,1,2288.0,950946.79,950946.79,1888285.2999999998,1888285.2999999998
BTCUSDT,Long,"106,663.728 USDT",40,"4,266,549.12 USDT","-193,419.77 USDT",-4.53 %,12/17/2024 08:48 UTC,01/27/2025 00:51 UTC,"3.13 % 110,000 USDT","-16.65 % 88,909 USDT",2024-12-17 08:48:00,2025-01-27 00:51:00,2024-12-17 17:48:00,2025-01-27 09:51:00,2024-12-17 17:48 KST,2025-01-27 09:51 KST,193419.77,-1,-193419.77,4266549.12,4266549.12,1694865.5299999998,1694865.5299999998
ENAUSDT,Short,0.949 USDT,"1,500,000","-1,423,229.17 USDT","104,439 USDT",7.34 %,12/20/2024 06:19 UTC,12/20/2024 08:51 UTC,9.34 % 0.87 USDT,-0.45 % 0.95 USDT,2024-12-20 06:19:00,2024-12-20 08:51:00,2024-12-20 15:19:00,2024-12-20 17:51:00,2024-12-20 15:19 KST,2024-12-20 17:51 KST,104439.0,1,104439.0,-1423229.17,1423229.17,1799304.5299999998,1799304.5299999998
MKRUSDT,Long,"1,495.118 USDT","1,000","1,495,118.44 USDT","-311,892.31 USDT",-20.86 %,12/20/2024 12:47 UTC,01/27/2025 00:51 UTC,"16.50 % 1,741 USDT","-22.08 % 1,165 USDT",2024-12-20 12:47:00,2025-01-27 00:51:00,2024-12-20 21:47:00,2025-01-27 09:51:00,2024-12-20 21:47 KST,2025-01-27 09:51 KST,311892.31,-1,-311892.31,1495118.44,1495118.44,1487412.2199999997,1487412.2199999997
UNIUSDT,Long,14.562 USDT,"50,000","728,104.71 USDT","-155,595.01 USDT",-21.37 %,12/21/2024 07:50 UTC,01/27/2025 00:51 UTC,7.47 % 15.65 USDT,-22.59 % 11.27 USDT,2024-12-21 07:50:00,2025-01-27 00:51:00,2024-12-21 16:50:00,2025-01-27 09:51:00,2024-12-21 16:50 KST,2025-01-27 09:51 KST,155595.01,-1,-155595.01,728104.71,728104.71,1331817.2099999997,1331817.2099999997
MOVEUSDT,Short,0.888 USDT,"200,000","-177,692.64 USDT","7,088 USDT",3.99 %,12/22/2024 09:47 UTC,01/09/2025 07:43 UTC,22.90 % 0.72 USDT,-22.70 % 1.15 USDT,2024-12-22 09:47:00,2025-01-09 07:43:00,2024-12-22 18:47:00,2025-01-09 16:43:00,2024-12-22 18:47 KST,2025-01-09 16:43 KST,7088.0,1,7088.0,-177692.64,177692.64,1338905.2099999997,1338905.2099999997
ENAUSDT,Short,1.026 USDT,"1,650,000","-1,692,439.17 USDT","122,382 USDT",7.23 %,12/25/2024 06:39 UTC,12/26/2024 12:52 UTC,8.85 % 0.94 USDT,-2.33 % 1.05 USDT,2024-12-25 06:39:00,2024-12-26 12:52:00,2024-12-25 15:39:00,2024-12-26 21:52:00,2024-12-25 15:39 KST,2024-12-26 21:52 KST,122382.0,1,122382.0,-1692439.17,1692439.17,1461287.2099999997,1461287.2099999997
GMTUSDT,Long,0.157 USDT,"1,000,000","156,940.33 USDT","36,424 USDT",23.21 %,12/27/2024 04:08 UTC,12/28/2024 16:29 UTC,54.00 % 0.24 USDT,-1.64 % 0.15 USDT,2024-12-27 04:08:00,2024-12-28 16:29:00,2024-12-27 13:08:00,2024-12-29 01:29:00,2024-12-27 13:08 KST,2024-12-29 01:29 KST,36424.0,1,36424.0,156940.33,156940.33,1497711.2099999997,1497711.2099999997
USUALUSDT,Short,0.925 USDT,"320,000","-296,138.50 USDT","66,220 USDT",22.36 %,12/31/2024 04:24 UTC,01/09/2025 02:51 UTC,37.18 % 0.67 USDT,-12.79 % 1.06 USDT,2024-12-31 04:24:00,2025-01-09 02:51:00,2024-12-31 13:24:00,2025-01-09 11:51:00,2024-12-31 13:24 KST,2025-01-09 11:51 KST,66220.0,1,66220.0,-296138.5,296138.5,1563931.2099999997,1563931.2099999997
ENAUSDT,Short,0.933 USDT,"1,550,100","-1,446,636.46 USDT","12,829 USDT",0.89 %,12/31/2024 04:44 UTC,01/09/2025 07:15 UTC,4.22 % 0.90 USDT,-28.62 % 1.31 USDT,2024-12-31 04:44:00,2025-01-09 07:15:00,2024-12-31 13:44:00,2025-01-09 16:15:00,2024-12-31 13:44 KST,2025-01-09 16:15 KST,12829.0,1,12829.0,-1446636.46,1446636.46,1576760.2099999997,1576760.2099999997
SWARMSUSDT,Long,0.264 USDT,"358,067","94,669.00 USDT","-59,331.00 USDT",-62.67 %,01/10/2025 05:45 UTC,01/27/2025 00:51 UTC,44.14 % 0.38 USDT,-63.12 % 0.10 USDT,2025-01-10 05:45:00,2025-01-27 00:51:00,2025-01-10 14:45:00,2025-01-27 09:51:00,2025-01-10 14:45 KST,2025-01-27 09:51 KST,59331.0,-1,-59331.0,94669.0,94669.0,1517429.2099999997,1517429.2099999997
USUALUSDT,Long,0.588 USDT,"50,731","29,830.30 USDT","1,665 USDT",5.58 %,01/10/2025 14:18 UTC,01/11/2025 05:06 UTC,20.78 % 0.71 USDT,-5.19 % 0.56 USDT,2025-01-10 14:18:00,2025-01-11 05:06:00,2025-01-10 23:18:00,2025-01-11 14:06:00,2025-01-10 23:18 KST,2025-01-11 14:06 KST,1665.0,1,1665.0,29830.3,29830.3,1519094.2099999997,1519094.2099999997
USUALUSDT,Long,0.626 USDT,"1,000,000","625,720.91 USDT","-286,110.60 USDT",-45.72 %,01/11/2025 09:39 UTC,01/27/2025 00:02 UTC,9.94 % 0.69 USDT,-50.22 % 0.31 USDT,2025-01-11 09:39:00,2025-01-27 00:02:00,2025-01-11 18:39:00,2025-01-27 09:02:00,2025-01-11 18:39 KST,2025-01-27 09:02 KST,286110.6,-1,-286110.6,625720.91,625720.91,1232983.6099999999,1232983.6099999999
SOLUSDT,Long,226.989 USDT,"3,904","886,163.90 USDT","28,354 USDT",3.20 %,01/18/2025 04:14 UTC,01/18/2025 07:47 UTC,4.85 % 238.00 USDT,-1.42 % 223.76 USDT,2025-01-18 04:14:00,2025-01-18 07:47:00,2025-01-18 13:14:00,2025-01-18 16:47:00,2025-01-18 13:14 KST,2025-01-18 16:47 KST,28354.0,1,28354.0,886163.9,886163.9,1261337.6099999999,1261337.6099999999
LDOUSDT,Long,1.845 USDT,"200,000","368,916.59 USDT","4,441 USDT",1.20 %,01/21/2025 10:07 UTC,01/21/2025 11:35 UTC,3.24 % 1.90 USDT,-0.24 % 1.84 USDT,2025-01-21 10:07:00,2025-01-21 11:35:00,2025-01-21 19:07:00,2025-01-21 20:35:00,2025-01-21 19:07 KST,2025-01-21 20:35 KST,4441.0,1,4441.0,368916.59,368916.59,1265778.6099999999,1265778.6099999999
RUNEUSDT,Long,2.439 USDT,"600,000","1,463,543.25 USDT","-213,628.44 USDT",-14.60 %,01/24/2025 10:59 UTC,01/24/2025 18:48 UTC,0.89 % 2.46 USDT,-16.65 % 2.03 USDT,2025-01-24 10:59:00,2025-01-24 18:48:00,2025-01-24 19:59:00,2025-01-25 03:48:00,2025-01-24 19:59 KST,2025-01-25 03:48 KST,213628.44,-1,-213628.44,1463543.25,1463543.25,1052150.17,1052150.17
