year_month,month_total_seconds,month_position_seconds,month_position_ratio
2024-08,2678399.0,122400.0,4.569894179321303
2024-09,2591999.0,360000.0,13.888894247258582
2024-10,2678399.0,1375200.0,51.344105191198175
2024-11,2591999.0,25200.0,0.9722225973081008
2024-12,2678399.0,1148400.0,42.876360094220466
2025-01,2678399.0,2325600.0,86.82798940710477
2025-02,2419199.0,2419200.0,100.00004133599592
2025-03,2678399.0,514800.0,19.22043728361607
