time,end_capital,cumulative_max,drawdown
2024-01-24 04:02:00,98973.86044825283,98973.86044825283,0.0
2024-02-09 00:44:00,98973.86044825283,98973.86044825283,0.0
2024-02-17 00:53:00,107182.3726337274,107182.3726337274,0.0
2024-02-27 18:34:00,107182.3726337274,107182.3726337274,0.0
2024-02-29 02:32:00,109981.17923089441,109981.17923089441,0.0
2024-03-04 18:04:00,109981.17923089441,109981.17923089441,0.0
2024-03-04 18:49:00,109870.16861557052,109981.17923089441,-0.10093601114317285
2024-03-14 02:52:00,109870.16861557052,109981.17923089441,-0.10093601114317285
2024-03-15 04:56:00,109592.14698626052,109981.17923089441,-0.3537261987500277
2024-03-18 01:37:00,109592.14698626052,109981.17923089441,-0.3537261987500277
2024-03-18 02:55:00,109778.8767508237,109981.17923089441,-0.1839428177488373
2024-03-19 04:31:00,109778.8767508237,109981.17923089441,-0.1839428177488373
2024-03-21 01:59:00,109778.8767508237,109981.17923089441,-0.1839428177488373
2024-03-21 02:59:00,109315.54125851594,109981.17923089441,-0.6052289828435442
2024-03-21 03:07:00,109315.54125851594,109981.17923089441,-0.6052289828435442
2024-03-21 04:40:00,109160.59240168188,109981.17923089441,-0.7461156853844951
2024-03-21 14:53:00,109694.14667180147,109981.17923089441,-0.2609833437868005
2024-03-23 15:36:00,109694.14667180147,109981.17923089441,-0.2609833437868005
2024-03-28 00:02:00,109694.14667180147,109981.17923089441,-0.2609833437868005
2024-03-28 01:35:00,109335.5780568986,109981.17923089441,-0.5870105944585707
2024-04-03 18:33:00,109573.28567225412,109981.17923089441,-0.3708757821044667
2024-04-14 14:08:00,109573.28567225412,109981.17923089441,-0.3708757821044667
2024-04-16 07:05:00,110231.0612431003,110231.0612431003,0.0
2024-05-04 22:47:00,110231.0612431003,110231.0612431003,0.0
2024-05-05 00:05:00,109499.03914812056,110231.0612431003,-0.6640796947108738
2024-05-10 10:00:00,109499.03914812056,110231.0612431003,-0.6640796947108738
2024-05-10 10:45:00,108949.77072029765,110231.0612431003,-1.1623679463422114
2024-05-13 21:40:00,108949.77072029765,110231.0612431003,-1.1623679463422114
2024-05-13 22:41:00,108766.60366318784,110231.0612431003,-1.3285344107164012
2024-05-15 12:11:00,108766.60366318784,110231.0612431003,-1.3285344107164012
2024-05-15 12:26:00,108085.24936921995,110231.0612431003,-1.9466490204136169
2024-05-16 18:00:00,108085.24936921995,110231.0612431003,-1.9466490204136169
2024-05-28 21:35:00,108001.27314908738,110231.0612431003,-2.022831014114436
2024-05-29 00:53:00,108001.27314908738,110231.0612431003,-2.022831014114436
2024-05-29 02:49:00,107618.07310355974,110231.0612431003,-2.370464468066716
2024-05-29 18:32:00,107618.07310355974,110231.0612431003,-2.370464468066716
2024-06-14 19:07:00,100632.54716722463,110231.0612431003,-8.707631014009186
2024-06-25 04:01:00,100632.54716722463,110231.0612431003,-8.707631014009186
2024-06-26 08:34:00,101322.4032614748,110231.0612431003,-8.081803695946107
2024-06-29 13:18:00,101322.4032614748,110231.0612431003,-8.081803695946107
2024-06-30 20:50:00,101197.50030311069,110231.0612431003,-8.195113825555268
2024-07-04 19:54:00,101197.50030311069,110231.0612431003,-8.195113825555268
2024-07-06 01:42:00,101197.50030311069,110231.0612431003,-8.195113825555268
2024-07-06 02:37:00,100738.62924866585,110231.0612431003,-8.611394907557063
2024-07-06 03:05:00,100738.62924866585,110231.0612431003,-8.611394907557063
2024-07-06 10:48:00,106049.31670629377,110231.0612431003,-3.793617234242378
2024-07-07 00:01:00,106049.31670629377,110231.0612431003,-3.793617234242378
2024-07-07 11:01:00,107191.04298744569,110231.0612431003,-2.7578599184037977
2024-07-07 16:27:00,110234.4864119659,110234.4864119659,0.0
2024-07-08 09:30:00,110234.4864119659,110234.4864119659,0.0
2024-07-08 14:09:00,110234.4864119659,110234.4864119659,0.0
2024-07-09 00:55:00,107827.21619206436,110234.4864119659,-2.1837723368213013
2024-07-09 02:48:00,108287.05416300775,110234.4864119659,-1.7666270441722316
2024-07-09 10:02:00,108287.05416300775,110234.4864119659,-1.7666270441722316
2024-07-10 01:11:00,108422.06996709481,110234.4864119659,-1.6441464952245264
2024-07-13 06:41:00,108422.06996709481,110234.4864119659,-1.6441464952245264
2024-07-13 08:05:00,108466.62164250972,110234.4864119659,-1.6037311253479742
2024-08-01 22:35:00,108466.62164250972,110234.4864119659,-1.6037311253479742
2024-08-02 08:32:00,107926.96564143957,110234.4864119659,-2.0932839128970175
2024-08-02 11:08:00,107926.96564143957,110234.4864119659,-2.0932839128970175
2024-08-02 16:42:00,108186.62060850191,110234.4864119659,-1.857736058941443
2024-08-03 13:07:00,108186.62060850191,110234.4864119659,-1.857736058941443
2024-08-03 14:14:00,107895.20013679509,110234.4864119659,-2.1221002168309533
2024-08-04 15:12:00,107895.20013679509,110234.4864119659,-2.1221002168309533
2024-08-05 01:34:00,107842.23996156412,110234.4864119659,-2.1701434172437954
2024-08-10 18:11:00,107842.23996156412,110234.4864119659,-2.1701434172437954
2024-08-12 03:39:00,107712.79553238506,110234.4864119659,-2.287569853736002
2024-08-16 10:39:00,107712.79553238506,110234.4864119659,-2.287569853736002
2024-08-21 08:20:00,107565.91825093364,110234.4864119659,-2.420810626412637
2024-08-30 23:59:00,107565.91825093364,110234.4864119659,-2.420810626412637
2024-09-04 19:10:00,107565.91825093364,110234.4864119659,-2.420810626412637
2024-09-04 19:30:00,102001.12035195387,110234.4864119659,-7.468956701301696
2024-09-04 23:15:00,102054.67915289277,110234.4864119659,-7.420370453311439
2024-09-05 22:44:00,102054.67915289277,110234.4864119659,-7.420370453311439
2024-09-05 23:30:00,101954.911780418,110234.4864119659,-7.510875136303226
2024-09-06 09:28:00,101954.911780418,110234.4864119659,-7.510875136303226
2024-09-06 21:48:00,101954.911780418,110234.4864119659,-7.510875136303226
2024-09-06 23:25:00,100887.64107700215,110234.4864119659,-8.479057361443978
2024-09-10 18:04:00,101892.62692944033,110234.4864119659,-7.567377282777513
2024-09-11 21:04:00,101892.62692944033,110234.4864119659,-7.567377282777513
2024-09-13 02:25:00,102477.64494945816,110234.4864119659,-7.036674016440776
2024-09-13 09:16:00,102477.64494945816,110234.4864119659,-7.036674016440776
2024-09-14 20:47:00,102734.59481680059,110234.4864119659,-6.803580112975614
2024-09-17 08:29:00,102734.59481680059,110234.4864119659,-6.803580112975614
2024-09-18 07:42:00,102810.54025164424,110234.4864119659,-6.734685670487051
2024-09-19 03:00:00,102810.54025164424,110234.4864119659,-6.734685670487051
2024-09-19 13:30:00,103178.7821088596,110234.4864119659,-6.40063244522035
2024-09-21 18:01:00,103178.7821088596,110234.4864119659,-6.40063244522035
2024-09-26 11:27:00,102861.70280972595,110234.4864119659,-6.688273191282946
2024-09-26 12:08:00,102861.70280972595,110234.4864119659,-6.688273191282946
2024-09-27 20:25:00,103668.28800208401,110234.4864119659,-5.956573685428026
2024-09-28 00:54:00,103668.28800208401,110234.4864119659,-5.956573685428026
2024-09-29 03:09:00,103359.42219249839,110234.4864119659,-6.236763505908829
2024-09-29 04:53:00,103359.42219249839,110234.4864119659,-6.236763505908829
2024-09-29 07:28:00,103359.42219249839,110234.4864119659,-6.236763505908829
2024-09-30 18:00:00,103359.42219249839,110234.4864119659,-6.236763505908829
2024-09-30 19:55:00,103324.46451207613,110234.4864119659,-6.268475614850505
2024-09-30 19:56:00,103283.27376947516,110234.4864119659,-6.30584209057121
2024-09-30 19:59:00,103248.37640736606,110234.4864119659,-6.337499481325208
2024-09-30 23:03:00,103405.03456497134,110234.4864119659,-6.195385917136389
2024-10-01 15:32:00,103405.03456497134,110234.4864119659,-6.195385917136389
2024-10-01 16:02:00,103401.28247081558,110234.4864119659,-6.198789656091308
2024-10-01 22:20:00,103461.82079507165,110234.4864119659,-6.143871883780181
2024-10-01 22:26:00,103112.10011928667,110234.4864119659,-6.461123487310141
2024-10-01 23:00:00,103112.10011928667,110234.4864119659,-6.461123487310141
2024-10-01 23:27:00,103112.10011928667,110234.4864119659,-6.461123487310141
2024-10-02 00:06:00,102976.25067625933,110234.4864119659,-6.584360277763945
2024-10-02 02:28:00,102976.25067625933,110234.4864119659,-6.584360277763945
2024-10-02 02:32:00,102976.25067625933,110234.4864119659,-6.584360277763945
2024-10-02 04:13:00,103001.98644446077,110234.4864119659,-6.561013892218807
2024-10-02 06:50:00,103001.98644446077,110234.4864119659,-6.561013892218807
2024-10-02 06:51:00,103001.98644446077,110234.4864119659,-6.561013892218807
2024-10-02 13:42:00,103047.469755256,110234.4864119659,-6.519753382667151
2024-10-02 13:43:00,103037.15731735987,110234.4864119659,-6.529108384202317
2024-10-02 20:39:00,103037.15731735987,110234.4864119659,-6.529108384202317
2024-10-02 22:01:00,103037.15731735987,110234.4864119659,-6.529108384202317
2024-10-02 22:40:00,102929.18954726958,110234.4864119659,-6.627052116336019
2024-10-03 04:10:00,102929.18954726958,110234.4864119659,-6.627052116336019
2024-10-03 04:18:00,102929.18954726958,110234.4864119659,-6.627052116336019
2024-10-03 04:21:00,102929.18954726958,110234.4864119659,-6.627052116336019
2024-10-03 04:23:00,102929.18954726958,110234.4864119659,-6.627052116336019
2024-10-04 13:27:00,102886.27920979212,110234.4864119659,-6.66597853480464
2024-10-05 00:06:00,103032.46695730496,110234.4864119659,-6.533363277754761
2024-10-05 11:34:00,103384.78581006391,110234.4864119659,-6.213754719465412
2024-10-05 14:13:00,103384.78581006391,110234.4864119659,-6.213754719465412
2024-10-06 02:08:00,103384.78581006391,110234.4864119659,-6.213754719465412
2024-10-06 02:10:00,103333.72857458884,110234.4864119659,-6.26007165451627
2024-10-06 20:32:00,103333.72857458884,110234.4864119659,-6.26007165451627
2024-10-06 23:35:00,103333.72857458884,110234.4864119659,-6.26007165451627
2024-10-07 06:49:00,103310.06622021811,110234.4864119659,-6.281537127927461
2024-10-07 13:15:00,103310.06622021811,110234.4864119659,-6.281537127927461
2024-10-07 17:11:00,103310.06622021811,110234.4864119659,-6.281537127927461
2024-10-07 17:12:00,103310.06622021811,110234.4864119659,-6.281537127927461
2024-10-07 19:25:00,102990.33604056136,110234.4864119659,-6.571582639149658
2024-10-07 19:27:00,102917.05735173295,110234.4864119659,-6.638057923984351
2024-10-08 00:24:00,102917.05735173295,110234.4864119659,-6.638057923984351
2024-10-08 19:15:00,102917.05735173295,110234.4864119659,-6.638057923984351
2024-10-09 09:35:00,102457.72396387949,110234.4864119659,-7.054745480487179
2024-10-10 05:41:00,102457.72396387949,110234.4864119659,-7.054745480487179
2024-10-10 09:52:00,102457.72396387949,110234.4864119659,-7.054745480487179
2024-10-11 03:04:00,102457.72396387949,110234.4864119659,-7.054745480487179
2024-10-11 19:06:00,102457.72396387949,110234.4864119659,-7.054745480487179
2024-10-11 19:07:00,102457.72396387949,110234.4864119659,-7.054745480487179
2024-10-11 19:08:00,102457.72396387949,110234.4864119659,-7.054745480487179
2024-10-12 09:34:00,102667.8324981402,110234.4864119659,-6.864144026169609
2024-10-14 18:46:00,103084.32794139674,110234.4864119659,-6.486317216417873
2024-10-14 21:39:00,103084.32794139674,110234.4864119659,-6.486317216417873
2024-10-15 04:47:00,103679.36662482323,110234.4864119659,-5.94652363385177
2024-10-15 08:28:00,104519.52111992097,110234.4864119659,-5.184371495765025
2024-10-15 09:14:00,105750.19021479283,110234.4864119659,-4.067961255259498
2024-10-15 09:16:00,106405.60880369337,110234.4864119659,-3.4733936111094494
2024-10-15 20:28:00,106399.75807173061,110234.4864119659,-3.4787011443081695
2024-10-15 20:32:00,106480.16933949204,110234.4864119659,-3.4057554896598403
2024-10-16 00:05:00,108374.30244184565,110234.4864119659,-1.6874791461978753
2024-10-20 23:06:00,108411.54107497435,110234.4864119659,-1.653697854751993
2024-10-25 01:24:00,108411.54107497435,110234.4864119659,-1.653697854751993
2024-10-25 17:55:00,117219.8965356534,117219.8965356534,0.0
2024-10-25 17:59:00,117219.8965356534,117219.8965356534,0.0
2024-10-25 23:39:00,117215.84153358547,117219.8965356534,-0.003459312102961311
2024-10-26 03:05:00,117215.84153358547,117219.8965356534,-0.003459312102961311
2024-10-26 04:29:00,117352.67497347656,117352.67497347656,0.0
2024-10-26 14:32:00,117352.67497347656,117352.67497347656,0.0
2024-10-26 14:42:00,117352.67497347656,117352.67497347656,0.0
2024-10-26 14:44:00,117352.67497347656,117352.67497347656,0.0
2024-10-26 19:28:00,117352.67497347656,117352.67497347656,0.0
2024-10-26 20:04:00,117352.67497347656,117352.67497347656,0.0
2024-10-28 06:17:00,117479.45061535703,117479.45061535703,0.0
2024-10-28 06:18:00,117770.5851856736,117770.5851856736,0.0
2024-10-28 06:19:00,118680.88389153256,118680.88389153256,0.0
2024-10-28 06:21:00,118638.29708741544,118680.88389153256,-0.035883457150556464
2024-10-29 16:27:00,118638.29708741544,118680.88389153256,-0.035883457150556464
2024-10-29 18:29:00,119627.16034467671,119627.16034467671,0.0
2024-10-29 18:30:00,119627.16034467671,119627.16034467671,0.0
2024-10-30 01:56:00,119627.16034467671,119627.16034467671,0.0
2024-11-01 01:07:00,119627.16034467671,119627.16034467671,0.0
2024-11-02 05:09:00,119627.16034467671,119627.16034467671,0.0
2024-11-04 00:35:00,120729.50258546098,120729.50258546098,0.0
2024-11-04 21:12:00,120729.50258546098,120729.50258546098,0.0
2024-11-04 22:58:00,120622.2223621058,120729.50258546098,-0.08885998952845132
