month,monthly_return
2024-01,-1.0261395517471628
2024-02,11.121440280079419
2024-03,-0.5870105944585702
2024-04,0.8190226842132553
2024-05,-2.370464468066713
2024-06,-5.966072998046156
2024-07,7.183103651400757
2024-08,-0.8303968335481748
2024-09,-3.8682175112898065
2024-10,15.687945802593095
2024-11,29.439101315386228
2024-12,19.04934176186377
2025-01,34.0606919092864
2025-02,8.348123438298405
2025-03,17.579899431690336
2025-04,4.114016368612328
2025-05,0.584198967190086
