period,time,start_capital,end_capital,change,change_pct,cumulative_max,drawdown,year_month
37,2024-03-18 02:55:00,111342.94774982135,111590.48880577582,247.5410559544689,0.22232306666666823,111590.48880577582,0.0,2024-03
38,2024-03-19 02:01:00,111590.48880577582,111590.48880577582,0.0,0.0,111590.48880577582,0.0,2024-03
39,2024-03-19 04:31:00,111590.48880577582,111590.48880577582,0.0,0.0,111590.48880577582,0.0,2024-03
40,2024-03-20 02:32:00,111590.48880577582,114528.41165318128,2937.9228474054544,2.6327717342639603,114528.41165318128,0.0,2024-03
41,2024-03-21 01:59:00,114528.41165318128,114528.41165318128,0.0,0.0,114528.41165318128,0.0,2024-03
42,2024-03-21 02:59:00,114528.41165318128,114302.49751755003,-225.9141356312466,-0.19725597550009447,114528.41165318128,-0.19725597550009447,2024-03
43,2024-03-21 03:07:00,114302.49751755003,114302.49751755003,0.0,0.0,114528.41165318128,-0.19725597550009447,2024-03
44,2024-03-21 04:40:00,114302.49751755003,114301.43117144314,-1.0663461068907054,-0.0009329158417793787,114528.41165318128,-0.19818705110962956,2024-03
45,2024-03-21 14:53:00,114301.43117144314,115159.25368357486,857.8225121317228,0.7504914884618169,115159.25368357486,0.0,2024-03
46,2024-03-23 15:36:00,115159.25368357486,115159.25368357486,0.0,0.0,115159.25368357486,0.0,2024-03
47,2024-03-23 22:00:00,115159.25368357486,115159.25368357486,0.0,0.0,115159.25368357486,0.0,2024-03
48,2024-03-25 22:09:00,115159.25368357486,111674.24115068557,-3485.01253288929,-3.0262548787135435,115159.25368357486,-3.0262548787135435,2024-03
49,2024-03-28 00:02:00,111674.24115068557,111674.24115068557,0.0,0.0,115159.25368357486,-3.0262548787135435,2024-03
50,2024-03-28 01:35:00,111674.24115068557,111396.61418965382,-277.62696103175404,-0.2486042960051488,115159.25368357486,-3.267335775082145,2024-03
51,2024-04-03 18:33:00,111396.61418965382,111817.17739497474,420.5632053209265,0.37753679353747105,115159.25368357486,-2.9021343762640215,2024-04
52,2024-04-14 14:08:00,111817.17739497474,111817.17739497474,0.0,0.0,115159.25368357486,-2.9021343762640215,2024-04
53,2024-04-16 07:05:00,111817.17739497474,112546.75061550195,729.573220527207,0.6524697166608995,115159.25368357486,-2.26860020754505,2024-04
54,2024-05-04 22:47:00,112546.75061550195,112546.75061550195,0.0,0.0,115159.25368357486,-2.26860020754505,2024-05
55,2024-05-05 00:05:00,112546.75061550195,112364.05930573378,-182.69130976816814,-0.16232481948084304,115159.25368357486,-2.427242525834254,2024-05
56,2024-05-10 10:00:00,112364.05930573378,112364.05930573378,0.0,0.0,115159.25368357486,-2.427242525834254,2024-05
57,2024-05-10 10:45:00,112364.05930573378,112326.61094762202,-37.44835811176745,-0.03332770135143784,115159.25368357486,-2.459761283045607,2024-05
58,2024-05-13 21:40:00,112326.61094762202,112326.61094762202,0.0,0.0,115159.25368357486,-2.459761283045607,2024-05
59,2024-05-13 22:41:00,112326.61094762202,112405.43704648223,78.82609886021237,0.0701758009034645,115159.25368357486,-2.391311639322833,2024-05
60,2024-05-15 12:11:00,112405.43704648223,112405.43704648223,0.0,0.0,115159.25368357486,-2.391311639322833,2024-05
61,2024-05-15 12:26:00,112405.43704648223,112222.49635565164,-182.94069083058275,-0.16275074910738757,115159.25368357486,-2.5501705108237305,2024-05
62,2024-05-16 18:00:00,112222.49635565164,112222.49635565164,0.0,0.0,115159.25368357486,-2.5501705108237305,2024-05
63,2024-05-28 21:35:00,112222.49635565164,112705.1859876212,482.68963196955156,0.4301184233505449,115159.25368357486,-2.131020840667091,2024-05
64,2024-05-29 00:53:00,112705.1859876212,112705.1859876212,0.0,0.0,115159.25368357486,-2.131020840667091,2024-05
65,2024-05-29 02:49:00,112705.1859876212,112833.35350881494,128.16752119373996,0.11371927571089502,115159.25368357486,-2.0197249464214506,2024-05
66,2024-05-29 18:32:00,112833.35350881494,112833.35350881494,0.0,0.0,115159.25368357486,-2.0197249464214506,2024-05
67,2024-06-14 19:07:00,112833.35350881494,105818.00511769329,-7015.348391121646,-6.217442070950751,115159.25368357486,-8.111591788835907,2024-06
68,2024-06-25 04:01:00,105818.00511769329,105818.00511769329,0.0,0.0,115159.25368357486,-8.111591788835907,2024-06
69,2024-06-26 08:34:00,105818.00511769329,106693.62310632583,875.6179886325408,0.8274754260001951,115159.25368357486,-7.351237791545779,2024-06
70,2024-06-29 13:18:00,106693.62310632583,106693.62310632583,0.0,0.0,115159.25368357486,-7.351237791545779,2024-06
71,2024-06-30 20:50:00,106693.62310632583,106662.79122119359,-30.83188513224013,-0.028897589410301055,115159.25368357486,-7.378011050442505,2024-06
72,2024-07-04 19:54:00,106662.79122119359,106662.79122119359,0.0,0.0,115159.25368357486,-7.378011050442505,2024-07
73,2024-07-06 01:42:00,106662.79122119359,106662.79122119359,0.0,0.0,115159.25368357486,-7.378011050442505,2024-07
74,2024-07-06 02:37:00,106662.79122119359,106793.07210704476,130.28088585117075,0.12214276821333016,115159.25368357486,-7.264879989165271,2024-07
75,2024-07-06 03:05:00,106793.07210704476,106793.07210704476,0.0,0.0,115159.25368357486,-7.264879989165271,2024-07
76,2024-07-06 10:48:00,106793.07210704476,113273.38566287732,6480.313555832559,6.0681029471059444,115159.25368357486,-1.6376174387855742,2024-07
77,2024-07-06 19:01:00,113273.38566287732,113273.38566287732,0.0,0.0,115159.25368357486,-1.6376174387855742,2024-07
78,2024-07-06 19:04:00,113273.38566287732,113413.80218827167,140.41652539435017,0.1239625041421962,115159.25368357486,-1.5156849662287657,2024-07
79,2024-07-07 00:01:00,113413.80218827167,113413.80218827167,0.0,0.0,115159.25368357486,-1.5156849662287657,2024-07
80,2024-07-07 11:01:00,113413.80218827167,114830.46684613149,1416.6646578598156,1.249111334357782,115159.25368357486,-0.2855062245773042,2024-07
81,2024-07-07 16:27:00,114830.46684613149,118752.92370228481,3922.4568561533233,3.4158677256004437,118752.92370228481,0.0,2024-07
82,2024-07-07 17:20:00,118752.92370228481,118752.92370228481,0.0,0.0,118752.92370228481,0.0,2024-07
83,2024-07-07 20:11:00,118752.92370228481,118751.02229788278,-1.9014044020295842,-0.001601143233152247,118752.92370228481,-0.001601143233152247,2024-07
84,2024-07-08 09:30:00,118751.02229788278,118751.02229788278,0.0,0.0,118752.92370228481,-0.001601143233152247,2024-07
85,2024-07-08 14:09:00,118751.02229788278,118751.02229788278,0.0,0.0,118752.92370228481,-0.001601143233152247,2024-07
86,2024-07-09 00:55:00,118751.02229788278,116951.93965700538,-1799.082640877401,-1.5150039183363535,118752.92370228481,-1.5165808041867854,2024-07
87,2024-07-09 02:48:00,116951.93965700538,117580.4928037706,628.5531467652181,0.5374456794890516,118752.92370228481,-0.9872859227057961,2024-07
88,2024-07-09 10:02:00,117580.4928037706,117580.4928037706,0.0,0.0,118752.92370228481,-0.9872859227057961,2024-07
89,2024-07-10 01:11:00,117580.4928037706,117756.33356088909,175.84075711849437,0.14954926019229564,118752.92370228481,-0.8392131413068895,2024-07
90,2024-07-10 12:19:00,117756.33356088909,117756.33356088909,0.0,0.0,118752.92370228481,-0.8392131413068895,2024-07
91,2024-07-10 18:08:00,117756.33356088909,117555.52380773988,-200.80975314920943,-0.17052989599525475,118752.92370228481,-1.0083119280050952,2024-07
92,2024-07-13 06:41:00,117555.52380773988,117555.52380773988,0.0,0.0,118752.92370228481,-1.0083119280050952,2024-07
93,2024-07-13 08:05:00,117555.52380773988,117633.49478662122,77.9709788813343,0.06632693756599184,118752.92370228481,-0.9426537728620615,2024-07
94,2024-08-01 22:35:00,117633.49478662122,117633.49478662122,0.0,0.0,118752.92370228481,-0.9426537728620615,2024-08
95,2024-08-02 08:32:00,117633.49478662122,117584.19711740183,-49.29766921939154,-0.04190785057335413,118752.92370228481,-0.9841665775008607,2024-08
96,2024-08-02 11:08:00,117584.19711740183,117584.19711740183,0.0,0.0,118752.92370228481,-0.9841665775008607,2024-08
97,2024-08-02 16:42:00,117584.19711740183,117899.79405990428,315.5969425024523,0.2684008142585222,118752.92370228481,-0.7184072743500111,2024-08
98,2024-08-03 13:07:00,117899.79405990428,117899.79405990428,0.0,0.0,118752.92370228481,-0.7184072743500111,2024-08
99,2024-08-03 14:14:00,117899.79405990428,118123.60113126783,223.8070713635534,0.18982821229512767,118752.92370228481,-0.5299428017407801,2024-08
100,2024-08-04 15:12:00,118123.60113126783,118123.60113126783,0.0,0.0,118752.92370228481,-0.5299428017407801,2024-08
101,2024-08-05 01:34:00,118123.60113126783,118127.8307231156,4.229591847775737,0.0035806492582930115,118752.92370228481,-0.526381127875487,2024-08
102,2024-08-10 18:11:00,118127.8307231156,118127.8307231156,0.0,0.0,118752.92370228481,-0.526381127875487,2024-08
103,2024-08-12 03:39:00,118127.8307231156,118260.84805437837,133.0173312627594,0.11260456612848828,118752.92370228481,-0.41436929093222513,2024-08
104,2024-08-16 10:39:00,118260.84805437837,118260.84805437837,0.0,0.0,118752.92370228481,-0.41436929093222513,2024-08
105,2024-08-21 08:20:00,118260.84805437837,118345.59712103277,84.74906665440358,0.07166282675009611,118752.92370228481,-0.3430034129291954,2024-08
106,2024-08-30 23:59:00,118345.59712103277,118345.59712103277,0.0,0.0,118752.92370228481,-0.3430034129291954,2024-08
107,2024-09-04 19:10:00,118345.59712103277,118345.59712103277,0.0,0.0,118752.92370228481,-0.3430034129291954,2024-09
108,2024-09-04 19:30:00,118345.59712103277,118345.59712103277,0.0,0.0,118752.92370228481,-0.3430034129291954,2024-09
109,2024-09-04 23:15:00,118345.59712103277,118501.42607199684,155.82895096407447,0.13167279117676617,118752.92370228481,-0.2117822639200647,2024-09
110,2024-09-05 22:44:00,118501.42607199684,118501.42607199684,0.0,0.0,118752.92370228481,-0.2117822639200647,2024-09
111,2024-09-05 23:30:00,118501.42607199684,118501.42607199684,0.0,0.0,118752.92370228481,-0.2117822639200647,2024-09
112,2024-09-06 09:28:00,118501.42607199684,118501.42607199684,0.0,0.0,118752.92370228481,-0.2117822639200647,2024-09
113,2024-09-06 21:48:00,118501.42607199684,118501.42607199684,0.0,0.0,118752.92370228481,-0.2117822639200647,2024-09
114,2024-09-06 23:25:00,118501.42607199684,118501.42607199684,0.0,0.0,118752.92370228481,-0.2117822639200647,2024-09
115,2024-09-10 18:04:00,118501.42607199684,119868.96991692604,1367.5438449291978,1.1540315507244037,119868.96991692604,0.0,2024-09
116,2024-09-11 21:04:00,119868.96991692604,119868.96991692604,0.0,0.0,119868.96991692604,0.0,2024-09
117,2024-09-13 02:25:00,119868.96991692604,120653.46054076665,784.4906238406111,0.6544567992736521,120653.46054076665,0.0,2024-09
118,2024-09-13 09:16:00,120653.46054076665,120653.46054076665,0.0,0.0,120653.46054076665,0.0,2024-09
119,2024-09-14 20:47:00,120653.46054076665,120984.91966050884,331.45911974218325,0.27471994442313497,120984.91966050884,0.0,2024-09
120,2024-09-17 08:29:00,120984.91966050884,120984.91966050884,0.0,0.0,120984.91966050884,0.0,2024-09
121,2024-09-18 07:42:00,120984.91966050884,121103.0469389497,118.12727844086476,0.09763801866574545,121103.0469389497,0.0,2024-09
122,2024-09-19 03:00:00,121103.0469389497,121103.0469389497,0.0,0.0,121103.0469389497,0.0,2024-09
123,2024-09-19 13:30:00,121103.0469389497,121103.0469389497,0.0,0.0,121103.0469389497,0.0,2024-09
124,2024-09-21 18:01:00,121103.0469389497,121103.0469389497,0.0,0.0,121103.0469389497,0.0,2024-09
125,2024-09-26 11:27:00,121103.0469389497,121228.44369201161,125.39675306191202,0.10354549801304905,121228.44369201161,0.0,2024-09
126,2024-09-26 12:08:00,121228.44369201161,121228.44369201161,0.0,0.0,121228.44369201161,0.0,2024-09
127,2024-09-27 20:25:00,121228.44369201161,122717.38531369962,1488.9416216880054,1.2282114463753688,122717.38531369962,0.0,2024-09
128,2024-09-28 00:54:00,122717.38531369962,122717.38531369962,0.0,0.0,122717.38531369962,0.0,2024-09
129,2024-09-29 03:09:00,122717.38531369962,122782.80071072633,65.41539702670707,0.05330572914301197,122782.80071072633,0.0,2024-09
130,2024-09-29 04:53:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-09
131,2024-09-29 07:28:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-09
132,2024-09-30 18:00:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-09
133,2024-09-30 19:55:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-09
134,2024-09-30 19:56:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-09
135,2024-09-30 19:59:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-09
136,2024-09-30 23:03:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-09
137,2024-10-01 15:32:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
138,2024-10-01 16:02:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
139,2024-10-01 22:20:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
140,2024-10-01 22:26:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
141,2024-10-01 23:00:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
142,2024-10-01 23:27:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
143,2024-10-02 00:06:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
144,2024-10-02 02:28:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
145,2024-10-02 02:32:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
146,2024-10-02 04:13:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
147,2024-10-02 06:50:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
148,2024-10-02 06:51:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
149,2024-10-02 13:42:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
150,2024-10-02 13:43:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
151,2024-10-02 20:39:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
152,2024-10-02 22:01:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
153,2024-10-02 22:40:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
154,2024-10-03 04:10:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
155,2024-10-03 04:18:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
156,2024-10-03 04:21:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
157,2024-10-03 04:23:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
158,2024-10-04 13:27:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
159,2024-10-05 00:06:00,122782.80071072633,122782.80071072633,0.0,0.0,122782.80071072633,0.0,2024-10
160,2024-10-05 11:34:00,122782.80071072633,123367.49291264848,584.6922019221529,0.47620041124462975,123367.49291264848,0.0,2024-10
161,2024-10-05 14:13:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
162,2024-10-06 02:08:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
163,2024-10-06 02:10:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
164,2024-10-06 20:32:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
165,2024-10-06 23:35:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
166,2024-10-07 06:49:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
167,2024-10-07 13:15:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
168,2024-10-07 17:11:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
169,2024-10-07 17:12:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
170,2024-10-07 19:25:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
171,2024-10-07 19:27:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
172,2024-10-08 00:24:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
173,2024-10-08 19:15:00,123367.49291264848,123367.49291264848,0.0,0.0,123367.49291264848,0.0,2024-10
174,2024-10-09 09:35:00,123367.49291264848,123569.6307835666,202.13787091811537,0.16385018949946645,123569.6307835666,0.0,2024-10
175,2024-10-10 05:41:00,123569.6307835666,123569.6307835666,0.0,0.0,123569.6307835666,0.0,2024-10
176,2024-10-10 09:52:00,123569.6307835666,123569.6307835666,0.0,0.0,123569.6307835666,0.0,2024-10
177,2024-10-11 03:04:00,123569.6307835666,123569.6307835666,0.0,0.0,123569.6307835666,0.0,2024-10
178,2024-10-11 19:06:00,123569.6307835666,123569.6307835666,0.0,0.0,123569.6307835666,0.0,2024-10
179,2024-10-11 19:07:00,123569.6307835666,123569.6307835666,0.0,0.0,123569.6307835666,0.0,2024-10
180,2024-10-11 19:08:00,123569.6307835666,123569.6307835666,0.0,0.0,123569.6307835666,0.0,2024-10
181,2024-10-12 09:34:00,123569.6307835666,123994.61115728687,424.98037372027466,0.3439197568410898,123994.61115728687,0.0,2024-10
182,2024-10-14 18:46:00,123994.61115728687,123994.61115728687,0.0,0.0,123994.61115728687,0.0,2024-10
183,2024-10-14 21:39:00,123994.61115728687,123994.61115728687,0.0,0.0,123994.61115728687,0.0,2024-10
184,2024-10-15 04:47:00,123994.61115728687,123994.61115728687,0.0,0.0,123994.61115728687,0.0,2024-10
185,2024-10-15 08:28:00,123994.61115728687,123994.61115728687,0.0,0.0,123994.61115728687,0.0,2024-10
186,2024-10-15 09:14:00,123994.61115728687,123994.61115728687,0.0,0.0,123994.61115728687,0.0,2024-10
187,2024-10-15 09:16:00,123994.61115728687,123994.61115728687,0.0,0.0,123994.61115728687,0.0,2024-10
188,2024-10-15 20:28:00,123994.61115728687,123994.61115728687,0.0,0.0,123994.61115728687,0.0,2024-10
189,2024-10-15 20:32:00,123994.61115728687,123994.61115728687,0.0,0.0,123994.61115728687,0.0,2024-10
190,2024-10-16 00:05:00,123994.61115728687,123994.61115728687,0.0,0.0,123994.61115728687,0.0,2024-10
191,2024-10-20 23:06:00,123994.61115728687,123994.61115728687,0.0,0.0,123994.61115728687,0.0,2024-10
192,2024-10-25 01:24:00,123994.61115728687,123994.61115728687,0.0,0.0,123994.61115728687,0.0,2024-10
193,2024-10-25 17:55:00,123994.61115728687,136167.33457426418,12172.723416977315,9.81713907029092,136167.33457426418,0.0,2024-10
194,2024-10-25 17:59:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
195,2024-10-25 23:39:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
196,2024-10-26 03:05:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
197,2024-10-26 04:29:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
198,2024-10-26 14:32:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
199,2024-10-26 14:42:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
200,2024-10-26 14:44:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
201,2024-10-26 19:28:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
202,2024-10-26 20:04:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
203,2024-10-28 06:17:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
204,2024-10-28 06:18:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
205,2024-10-28 06:19:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
206,2024-10-28 06:21:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
207,2024-10-29 16:27:00,136167.33457426418,136167.33457426418,0.0,0.0,136167.33457426418,0.0,2024-10
208,2024-10-29 18:29:00,136167.33457426418,137695.08794580423,1527.7533715400496,1.121967596939947,137695.08794580423,0.0,2024-10
209,2024-10-29 18:30:00,137695.08794580423,137695.08794580423,0.0,0.0,137695.08794580423,0.0,2024-10
210,2024-10-30 01:56:00,137695.08794580423,137695.08794580423,0.0,0.0,137695.08794580423,0.0,2024-10
211,2024-11-01 01:07:00,137695.08794580423,137695.08794580423,0.0,0.0,137695.08794580423,0.0,2024-11
212,2024-11-02 05:09:00,137695.08794580423,137695.08794580423,0.0,0.0,137695.08794580423,0.0,2024-11
213,2024-11-04 00:35:00,137695.08794580423,137695.08794580423,0.0,0.0,137695.08794580423,0.0,2024-11
214,2024-11-04 21:12:00,137695.08794580423,137695.08794580423,0.0,0.0,137695.08794580423,0.0,2024-11
215,2024-11-04 22:58:00,137695.08794580423,137695.08794580423,0.0,0.0,137695.08794580423,0.0,2024-11
216,2024-11-05 00:53:00,137695.08794580423,137695.08794580423,0.0,0.0,137695.08794580423,0.0,2024-11
217,2024-11-05 14:26:00,137695.08794580423,137695.08794580423,0.0,0.0,137695.08794580423,0.0,2024-11
218,2024-11-06 04:59:00,137695.08794580423,137695.08794580423,0.0,0.0,137695.08794580423,0.0,2024-11
219,2024-11-06 06:11:00,137695.08794580423,137695.08794580423,0.0,0.0,137695.08794580423,0.0,2024-11
220,2024-11-06 08:55:00,137695.08794580423,137797.4015601649,102.313614360668,0.07430447656995424,137797.4015601649,0.0,2024-11
221,2024-11-06 17:23:00,137797.4015601649,137797.4015601649,0.0,0.0,137797.4015601649,0.0,2024-11
222,2024-11-06 17:56:00,137797.4015601649,137797.4015601649,0.0,0.0,137797.4015601649,0.0,2024-11
223,2024-11-07 04:38:00,137797.4015601649,137797.4015601649,0.0,0.0,137797.4015601649,0.0,2024-11
224,2024-11-07 15:07:00,137797.4015601649,137797.4015601649,0.0,0.0,137797.4015601649,0.0,2024-11
225,2024-11-07 15:08:00,137797.4015601649,137797.4015601649,0.0,0.0,137797.4015601649,0.0,2024-11
226,2024-11-07 15:10:00,137797.4015601649,137797.4015601649,0.0,0.0,137797.4015601649,0.0,2024-11
227,2024-11-07 15:17:00,137797.4015601649,137797.4015601649,0.0,0.0,137797.4015601649,0.0,2024-11
228,2024-11-09 16:53:00,137797.4015601649,137797.4015601649,0.0,0.0,137797.4015601649,0.0,2024-11
