month,monthly_return
2024-01,0.15013373670642594
2024-02,10.429945583282896
2024-03,0.72414725535761
2024-04,1.0324698234454477
2024-05,0.25465230381649384
2024-06,-5.468739602017836
2024-07,10.285408285141306
2024-08,0.6053567784441549
2024-09,3.7493609374885217
2024-10,12.145257437327018
2024-11,2.014857725331076
2024-12,22.664490409354187
2025-01,7.895593484466912
2025-02,1.4746768995395287
2025-03,15.811612652612329
2025-04,0.9083234147660768
2025-05,0.0
