Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
LDOUSDT,Short,2.852 USDT,"10,510","-29,978.10 USDT",218.44 USDT,0.73 %,01/31/2024 20:12 UTC,02/05/2024 06:56 UTC,3.38 % 2.76 USDT,-0.71 % 2.87 USDT
BLURUSDT,Short,0.605 USDT,"82,645","-49,981.69 USDT",-660.15 USDT,-1.32 %,01/31/2024 20:12 UTC,02/05/2024 06:56 UTC,3.88 % 0.58 USDT,-3.48 % 0.63 USDT
OPUSDT,Short,2.939 USDT,"18,705.7","-54,976.46 USDT",-838.20 USDT,-1.52 %,01/31/2024 20:12 UTC,02/05/2024 06:56 UTC,3.85 % 2.83 USDT,-2.47 % 3.01 USDT
BTCUSDT,Short,"43,146.713 USDT",0.811,"-34,991.98 USDT",55.58 USDT,0.16 %,01/31/2024 19:18 UTC,02/05/2024 06:56 UTC,"2.92 % 41,922 USDT","-0.57 % 43,392 USDT"
ETHUSDT,Short,"2,313.779 USDT",15.124,"-34,993.59 USDT",179.11 USDT,0.51 %,01/31/2024 19:18 UTC,02/05/2024 06:56 UTC,"3.04 % 2,245 USDT","-0.56 % 2,326 USDT"
TIAUSDT,Short,17.001 USDT,"1,515","-25,756.61 USDT","-1,132.18 USDT",-4.40 %,01/31/2024 19:18 UTC,02/05/2024 06:56 UTC,8.85 % 15.62 USDT,-5.33 % 17.96 USDT
STXUSDT,Short,1.533 USDT,"16,359","-25,071.65 USDT",-93.16 USDT,-0.37 %,01/31/2024 19:18 UTC,02/05/2024 06:56 UTC,5.67 % 1.45 USDT,-2.62 % 1.57 USDT
SEIUSDT,Short,0.674 USDT,"103,172","-74,977.84 USDT","4,874 USDT",6.50 %,01/30/2024 18:57 UTC,02/05/2024 06:56 UTC,8.98 % 0.62 USDT,-9.72 % 0.75 USDT
DYDXUSDT,Short,2.708 USDT,"23,265.2","-63,002.11 USDT",-240.83 USDT,-0.38 %,01/30/2024 23:39 UTC,02/05/2024 06:56 UTC,6.32 % 2.55 USDT,-3.25 % 2.80 USDT
PENDLEUSDT,Short,2.715 USDT,"5,791","14,987.69 USDT","-1,105.36 USDT",-7.38 %,01/31/2024 18:31 UTC,02/05/2024 06:55 UTC,8.15 % 2.51 USDT,-14.65 % 3.18 USDT
WLDUSDT,Short,2.321 USDT,"10,723","24,982.02 USDT",95.93 USDT,0.38 %,01/31/2024 20:07 UTC,02/03/2024 01:14 UTC,4.07 % 2.23 USDT,-1.43 % 2.35 USDT
RNDRUSDT,Long,4.655 USDT,"10,751.7","50,052.56 USDT",161.78 USDT,0.32 %,02/02/2024 08:30 UTC,02/02/2024 16:20 UTC,2.57 % 4.77 USDT,-2.15 % 4.56 USDT
MKRUSDT,Long,"1,964.827 USDT",50.932,"100,063.52 USDT",-441.18 USDT,-0.44 %,01/31/2024 21:37 UTC,02/02/2024 16:20 UTC,"0.71 % 1,978 USDT","-1.97 % 1,926 USDT"
LINKUSDT,Short,17.884 USDT,"1,397.69","24,996.06 USDT",-437.48 USDT,-1.75 %,02/02/2024 09:09 UTC,02/02/2024 13:40 UTC,0.54 % 17.79 USDT,-1.03 % 18.07 USDT
APEUSDT,Long,1.5 USDT,"33,332","49,998.21 USDT",-780.90 USDT,-1.56 %,02/01/2024 10:27 UTC,02/02/2024 08:26 UTC,2.53 % 1.54 USDT,-5.07 % 1.42 USDT
ALTUSDT,Long,0.359 USDT,"667,558","265,790.93 USDT","-20,594.32 USDT",-7.75 %,01/27/2024 22:30 UTC,02/02/2024 08:26 UTC,29.20 % 0.46 USDT,-9.10 % 0.33 USDT
JUPUSDT,Short,0.595 USDT,"167,174","-99,440.57 USDT",-907.78 USDT,-0.91 %,02/01/2024 12:50 UTC,02/01/2024 15:41 UTC,0.82 % 0.59 USDT,-3.67 % 0.62 USDT
MANTAUSDT,Long,3.115 USDT,"19,267.4","60,020.78 USDT",-849.76 USDT,-1.42 %,01/31/2024 21:38 UTC,01/31/2024 22:08 UTC,0.06 % 3.12 USDT,-2.93 % 3.02 USDT
ETHBTC,Long,0.053 USDT,380,20.28 USDT,0.12 USDT,0.57 %,01/29/2024 16:24 UTC,01/31/2024 21:25 UTC,2.87 % 0.05 USDT,-0.49 % 0.05 USDT
WLDUSDT,Long,2.384 USDT,"20,985","50,036.84 USDT",-814.83 USDT,-1.63 %,01/31/2024 19:46 UTC,01/31/2024 20:05 UTC,0.10 % 2.39 USDT,-2.11 % 2.33 USDT
BTCUSDT,Short,"43,358 USDT",2.306,"99,983.55 USDT",-275.90 USDT,-0.28 %,01/31/2024 16:32 UTC,01/31/2024 16:48 UTC,"0.06 % 43,334 USDT","-0.14 % 43,418 USDT"
ETHUSDT,Short,"2,326.017 USDT",64.483,"149,988.56 USDT",-897.12 USDT,-0.60 %,01/31/2024 16:35 UTC,01/31/2024 16:48 UTC,,"-0.43 % 2,336 USDT"
ADAUSDT,Short,0.518 USDT,"48,242","24,996.09 USDT",780.83 USDT,3.12 %,01/30/2024 18:57 UTC,01/31/2024 16:03 UTC,4.04 % 0.50 USDT,-1.77 % 0.53 USDT
AVAXUSDT,Short,35.918 USDT,"4,166","-149,967.48 USDT",120.39 USDT,0.08 %,01/29/2024 20:07 UTC,01/31/2024 15:47 UTC,5.38 % 34.08 USDT,-1.40 % 36.43 USDT
ETHUSDT,Short,"2,301.125 USDT",43.453,"-99,990.78 USDT",-655.72 USDT,-0.66 %,01/31/2024 15:04 UTC,01/31/2024 15:30 UTC,"0.31 % 2,293 USDT","-0.43 % 2,311 USDT"
BTCUSDT,Short,"42,794.7 USDT",3.504,"-149,952.63 USDT",-792.75 USDT,-0.53 %,01/31/2024 15:04 UTC,01/31/2024 15:29 UTC,"0.14 % 42,737 USDT","-0.32 % 42,931 USDT"
WLDUSDT,Long,2.337 USDT,"50,316","117,602.50 USDT",-908.15 USDT,-0.77 %,01/31/2024 11:11 UTC,01/31/2024 15:15 UTC,1.42 % 2.37 USDT,-1.64 % 2.30 USDT
BTCUSDT,Short,"43,517.515 USDT",2.53,"-109,848.00 USDT",923.25 USDT,0.84 %,01/30/2024 12:45 UTC,01/31/2024 14:39 UTC,"2.67 % 42,386 USDT","-0.39 % 43,688 USDT"
MANTAUSDT,Long,3.227 USDT,"12,974.8","41,864.96 USDT",-511.91 USDT,-1.22 %,01/31/2024 11:43 UTC,01/31/2024 14:06 UTC,0.79 % 3.25 USDT,-1.89 % 3.17 USDT
RUNEUSDT,Long,4.707 USDT,"5,313","25,006.40 USDT",-124.65 USDT,-0.50 %,01/31/2024 11:56 UTC,01/31/2024 13:43 UTC,0.64 % 4.74 USDT,-1.08 % 4.66 USDT
WLDUSDT,Long,2.407 USDT,"60,270","150,184.73 USDT",118.85 USDT,0.08 %,01/30/2024 11:27 UTC,01/31/2024 10:50 UTC,14.73 % 2.76 USDT,-3.25 % 2.33 USDT
DOGEUSDT,Long,0.079 USDT,"1,431,258","113,018.81 USDT",-664.82 USDT,-0.59 %,01/30/2024 23:29 UTC,01/31/2024 10:45 UTC,1.64 % 0.08 USDT,-0.61 % 0.08 USDT
ETHUSDT,Long,"2,306.84 USDT",43.371,"100,049.96 USDT",-347.49 USDT,-0.35 %,01/31/2024 10:25 UTC,01/31/2024 10:42 UTC,"0.05 % 2,307 USDT","-0.38 % 2,298 USDT"
ENSUSDT,Long,18.811 USDT,"1,329.8","25,014.54 USDT",-27.06 USDT,-0.11 %,01/31/2024 10:09 UTC,01/31/2024 10:21 UTC,0.62 % 18.93 USDT,-0.55 % 18.71 USDT
OPUSDT,Short,3.001 USDT,"16,654.1","49,980.74 USDT",-127.50 USDT,-0.26 %,01/31/2024 10:16 UTC,01/31/2024 10:18 UTC,,-0.09 % 3.00 USDT
ARBUSDT,Short,1.806 USDT,"27,681.8","49,990.95 USDT",-134.84 USDT,-0.27 %,01/31/2024 10:16 UTC,01/31/2024 10:18 UTC,,-0.13 % 1.81 USDT
SSVUSDT,Long,31.406 USDT,"3,772.33","118,068.99 USDT","-1,576.76 USDT",-1.34 %,01/29/2024 19:48 UTC,01/31/2024 09:58 UTC,2.56 % 32.21 USDT,-2.50 % 30.62 USDT
ETHUSDT,Long,"2,328.336 USDT",78.674,"183,179.51 USDT","-1,241.98 USDT",-0.68 %,01/30/2024 23:15 UTC,01/31/2024 09:57 UTC,"0.67 % 2,344 USDT","-0.74 % 2,311 USDT"
MAGICUSDT,Short,1.254 USDT,"126,641.5","-155,709.38 USDT","-4,345.91 USDT",-2.79 %,01/30/2024 10:26 UTC,01/31/2024 09:36 UTC,,-2.55 % 1.29 USDT
AAVEUSDT,Long,93.488 USDT,"1,070.1","100,041.36 USDT","-3,783.41 USDT",-3.78 %,01/30/2024 15:36 UTC,01/31/2024 09:24 UTC,1.99 % 95.35 USDT,-6.69 % 87.23 USDT
SUIUSDT,Short,1.544 USDT,"48,570.4","-74,983.64 USDT",-199.84 USDT,-0.27 %,01/30/2024 18:57 UTC,01/30/2024 23:31 UTC,1.39 % 1.52 USDT,-0.59 % 1.55 USDT
