Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
ALGOUSDT,Long,0.541 USDT,"368,324.1","199,094.81 USDT","-2,602.12 USDT",-1.31 %,12/03/2024 15:04 UTC,12/05/2024 02:51 UTC,6.91 % 0.58 USDT,-14.40 % 0.46 USDT
XLMUSDT,Long,0.522 USDT,"191,570","99,977.87 USDT",162.77 USDT,0.16 %,12/03/2024 16:07 UTC,12/05/2024 02:51 UTC,1.48 % 0.53 USDT,-10.66 % 0.47 USDT
XRPUSDT,Short,2.544 USDT,"399,451","-1,016,288.89 USDT","-6,632.96 USDT",-0.65 %,12/03/2024 16:30 UTC,12/05/2024 02:51 UTC,2.03 % 2.49 USDT,-5.08 % 2.68 USDT
RSRUSDT,Long,0.018 USDT,"2,762,430","49,773.15 USDT","12,265 USDT",24.64 %,12/03/2024 16:18 UTC,12/03/2024 17:43 UTC,44.81 % 0.03 USDT,-4.33 % 0.02 USDT
TRXUSDT,Short,0.273 USDT,"3,949,008","-1,077,584.66 USDT","2,500 USDT",0.23 %,12/03/2024 15:31 UTC,12/03/2024 17:21 UTC,5.76 % 0.26 USDT,-1.29 % 0.28 USDT
1000PEPEUSDT,Short,0.02 USDT,"24,000,000","-463,289.12 USDT","-7,978.18 USDT",-1.72 %,12/03/2024 14:24 UTC,12/03/2024 15:48 UTC,3.09 % 0.02 USDT,-1.16 % 0.02 USDT
XRPUSDT,Short,2.505 USDT,"600,000","-1,502,856.51 USDT","41,488 USDT",2.76 %,12/03/2024 14:48 UTC,12/03/2024 15:42 UTC,3.06 % 2.43 USDT,-0.60 % 2.52 USDT
XRPUSDT,Short,2.448 USDT,"660,000","-1,615,554.35 USDT","33,014 USDT",2.04 %,12/03/2024 14:19 UTC,12/03/2024 14:42 UTC,1.82 % 2.40 USDT,-1.99 % 2.50 USDT
XRPUSDT,Short,2.389 USDT,"500,000","1,194,608.93 USDT","17,336 USDT",1.45 %,12/03/2024 13:54 UTC,12/03/2024 13:56 UTC,,
ALGOUSDT,Long,0.472 USDT,"211,533","99,808.51 USDT","15,687 USDT",15.72 %,12/02/2024 11:24 UTC,12/03/2024 13:54 UTC,30.34 % 0.62 USDT,-1.47 % 0.46 USDT
ENAUSDT,Long,0.836 USDT,"50,148","41,939.68 USDT",-993.64 USDT,-2.37 %,12/02/2024 13:15 UTC,12/03/2024 13:54 UTC,5.55 % 0.88 USDT,-3.96 % 0.80 USDT
QNTUSDT,Long,104.229 USDT,500,"52,114.48 USDT","15,569 USDT",29.88 %,12/01/2024 13:15 UTC,12/03/2024 13:54 UTC,43.26 % 149.32 USDT,-1.55 % 102.61 USDT
SAFEUSDT,Long,1.278 USDT,"78,125","99,865.51 USDT","1,868 USDT",1.87 %,12/01/2024 11:25 UTC,12/03/2024 13:54 UTC,13.67 % 1.45 USDT,-3.07 % 1.24 USDT
XRPUSDT,Short,2.564 USDT,"500,000","-1,281,825.45 USDT","101,226 USDT",7.90 %,12/03/2024 13:49 UTC,12/03/2024 13:54 UTC,5.94 % 2.42 USDT,
ASTRUSDT,Long,0.078 USDT,"1,274,091","99,998.74 USDT","3,712 USDT",3.71 %,12/02/2024 15:02 UTC,12/03/2024 13:54 UTC,11.87 % 0.09 USDT,-2.67 % 0.08 USDT
XLMUSDT,Long,0.541 USDT,"737,909","399,098.28 USDT","-10,048.72 USDT",-2.52 %,12/03/2024 03:44 UTC,12/03/2024 13:54 UTC,11.19 % 0.60 USDT,-7.30 % 0.50 USDT
GALAUSDT,Long,0.051 USDT,"585,823","30,000.00 USDT","-1,581.68 USDT",-5.27 %,12/03/2024 10:14 UTC,12/03/2024 13:54 UTC,2.30 % 0.05 USDT,-6.13 % 0.05 USDT
COMPUSDT,Long,82.499 USDT,602.409,"49,698.32 USDT","3,120 USDT",6.28 %,12/02/2024 22:53 UTC,12/03/2024 13:54 UTC,14.51 % 94.47 USDT,-0.70 % 81.92 USDT
DYMUSDT,Long,2.26 USDT,"8,849.5","19,999.87 USDT",536.50 USDT,2.68 %,11/25/2024 01:24 UTC,12/03/2024 13:54 UTC,18.69 % 2.68 USDT,-6.79 % 2.11 USDT
DYDXUSDT,Long,1.54 USDT,"32,425.4","49,930.21 USDT","5,842 USDT",11.70 %,11/24/2024 23:22 UTC,12/03/2024 13:54 UTC,19.23 % 1.84 USDT,-8.63 % 1.41 USDT
UNIUSDT,Long,12.279 USDT,"8,120","99,706.64 USDT","11,823 USDT",11.86 %,11/24/2024 23:21 UTC,12/03/2024 13:54 UTC,19.47 % 14.67 USDT,-14.49 % 10.50 USDT
TIAUSDT,Long,7.7 USDT,"2,597","19,996.90 USDT",252.04 USDT,1.26 %,11/24/2024 21:39 UTC,12/03/2024 13:54 UTC,16.19 % 8.95 USDT,-6.75 % 7.18 USDT
