Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
STGUSDT,Long,0.354 USDT,"42,253","14,946.15 USDT",354.98 USDT,2.38 %,01/21/2025 22:23 UTC,01/21/2025 22:33 UTC,2.85 % 0.36 USDT,-0.23 % 0.35 USDT
BTCUSDT,Long,"101,960 USDT",7.5,"764,700.00 USDT","29,187 USDT",3.82 %,01/21/2025 05:30 UTC,01/21/2025 18:10 UTC,"4.59 % 106,638 USDT","-0.78 % 101,161 USDT"
BTCUSDT,Long,"101,910 USDT",5,"509,550.00 USDT",588.90 USDT,0.12 %,01/20/2025 22:04 UTC,01/21/2025 04:36 UTC,,
SOLUSDT,Short,208.2 USDT,"1,650","340,692.00 USDT","-55,045.00 USDT",-16.16 %,01/03/2025 06:07 UTC,01/19/2025 23:19 UTC,,
BTCUSDT,Short,"103,290 USDT",2,"206,580.00 USDT","3,756 USDT",1.82 %,01/18/2025 03:42 UTC,01/19/2025 22:48 UTC,,
ONDOUSDT,Long,1.314 USDT,"34,090","44,794.26 USDT","2,186 USDT",4.88 %,01/17/2025 23:43 UTC,01/18/2025 03:01 UTC,12.95 % 1.48 USDT,-1.70 % 1.29 USDT
BTCUSDT,Short,"104,820 USDT",3.072,"321,955.68 USDT",733.07 USDT,0.23 %,01/17/2025 20:45 UTC,01/17/2025 22:32 UTC,"0.41 % 104,397 USDT","-0.20 % 105,025 USDT"
ETHUSDT,Short,"3,512.3 USDT",16.667,"58,539.50 USDT",536.39 USDT,0.92 %,01/17/2025 20:47 UTC,01/17/2025 22:31 UTC,,
ETHUSDT,Long,"2,997.3 USDT",208.333,"624,435.30 USDT","35,376 USDT",5.67 %,01/13/2025 12:02 UTC,01/17/2025 20:47 UTC,"17.33 % 3,516 USDT","-2.58 % 2,920 USDT"
BTCUSDT,Long,"97,766 USDT",6.6,"645,255.60 USDT","13,599 USDT",2.11 %,01/16/2025 14:45 UTC,01/16/2025 22:34 UTC,"2.71 % 100,417 USDT","-0.36 % 97,410 USDT"
BTCUSDT,Long,"89,407 USDT",3.151,"281,700.89 USDT","13,734 USDT",4.88 %,01/13/2025 14:33 UTC,01/13/2025 21:58 UTC,,
BTCUSDT,Short,"96,388 USDT",19.049,"1,840,606.45 USDT","72,592 USDT",3.94 %,12/31/2024 11:39 UTC,01/13/2025 14:34 UTC,,
HYPEUSDT,Long,23.116 USDT,"3,243.94","74,986.92 USDT","5,312 USDT",7.08 %,01/02/2025 23:49 UTC,01/04/2025 21:02 UTC,7.36 % 24.82 USDT,-6.68 % 21.57 USDT
