Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
TRUMPUSDT,Long,19.121 USDT,"40,000","764,840.00 USDT","-3,293.91 USDT",-0.43 %,02/17/2025 01:55 UTC,02/17/2025 02:21 UTC,1.15 % 19.34 USDT,-0.66 % 18.99 USDT
JUPUSDT,Long,0.871 USDT,"345,357","300,669.49 USDT","1,578 USDT",0.53 %,02/16/2025 16:03 UTC,02/16/2025 23:19 UTC,1.64 % 0.88 USDT,-1.11 % 0.86 USDT
BTCUSDT,Long,"98,050 USDT",10,"980,500.00 USDT",655.33 USDT,0.07 %,02/05/2025 01:45 UTC,02/06/2025 14:46 UTC,"1.10 % 99,124 USDT","-1.98 % 96,106 USDT"
LDOUSDT,Long,2.398 USDT,"100,116","240,120.49 USDT","-40,307.60 USDT",-16.79 %,01/31/2025 15:57 UTC,02/02/2025 04:04 UTC,1.32 % 2.43 USDT,-20.02 % 1.92 USDT
TAOUSDT,Long,456.31 USDT,"1,000","456,310.00 USDT","-29,069.27 USDT",-6.37 %,01/30/2025 07:31 UTC,02/02/2025 04:04 UTC,4.97 % 479.00 USDT,-17.19 % 377.88 USDT
BTCDOMUSDT,Long,"3,200.399 USDT",78.115,"249,999.19 USDT","9,176 USDT",3.67 %,01/24/2025 00:51 UTC,01/27/2025 07:28 UTC,"4.10 % 3,331 USDT","-1.63 % 3,148 USDT"
SOLUSDT,Long,255.61 USDT,"5,996","1,532,637.56 USDT","11,308 USDT",0.74 %,01/22/2025 14:52 UTC,01/23/2025 00:00 UTC,6.43 % 272.05 USDT,-0.94 % 253.21 USDT
DOGEUSDT,Long,0.368 USDT,"151,403","55,733.24 USDT","1,946 USDT",3.49 %,01/21/2025 11:28 UTC,01/21/2025 11:37 UTC,4.86 % 0.39 USDT,
DOGEUSDT,Long,0.382 USDT,"5,230,125","1,999,744.78 USDT","-115,059.81 USDT",-5.75 %,01/20/2025 09:11 UTC,01/20/2025 23:44 UTC,0.44 % 0.38 USDT,-9.01 % 0.35 USDT
SOLUSDT,Short,188.988 USDT,"5,000","-944,937.89 USDT","-320,208.04 USDT",-33.89 %,01/15/2025 12:59 UTC,01/19/2025 15:18 UTC,,-35.66 % 293.75 USDT
TRUMPUSDT,Long,65.896 USDT,"10,000","658,960.00 USDT","17,519 USDT",2.66 %,01/19/2025 09:36 UTC,01/19/2025 10:33 UTC,6.16 % 69.96 USDT,-15.02 % 56.00 USDT
TRUMPUSDT,Short,71.28 USDT,"10,220.4","728,512.17 USDT","67,498 USDT",9.27 %,01/19/2025 09:13 UTC,01/19/2025 09:31 UTC,14.97 % 62.00 USDT,-5.27 % 75.25 USDT
TRUMPUSDT,Short,58.782 USDT,"20,540.14","-1,207,385.90 USDT","-49,603.25 USDT",-4.11 %,01/19/2025 08:49 UTC,01/19/2025 09:06 UTC,2.42 % 57.40 USDT,-3.81 % 61.11 USDT
TRUMPUSDT,Short,47.803 USDT,"20,000","-956,050.08 USDT","-220,194.74 USDT",-23.03 %,01/19/2025 08:13 UTC,01/19/2025 08:48 UTC,2.81 % 46.50 USDT,-17.30 % 57.80 USDT
TRUMPUSDT,Short,44.153 USDT,"4,233.23","186,909.80 USDT","2,296 USDT",1.23 %,01/19/2025 06:57 UTC,01/19/2025 07:07 UTC,3.18 % 42.79 USDT,
