time,capital
2024-11-22 00:12:00,149202.4605960486
2024-11-22 01:50:00,149202.4605960486
2024-11-22 04:00:00,149202.4605960486
2024-11-22 04:01:00,149202.4605960486
2024-11-22 04:02:00,149202.4605960486
2024-11-22 04:03:00,149202.44610396287
2024-11-22 04:39:00,148924.07769801703
2024-11-22 20:24:00,148924.07769801703
2024-11-22 22:05:00,148924.07769801703
2024-11-22 22:26:00,148622.3479839079
2024-11-22 23:56:00,148389.9839110292
2024-11-22 23:58:00,148310.44290437095
2024-11-23 17:20:00,148310.44290437095
2024-11-23 17:29:00,148310.44290437095
2024-11-23 19:18:00,148310.44290437095
2024-11-24 00:26:00,148310.44290437095
2024-11-24 01:16:00,148201.07607163826
2024-11-24 01:20:00,148024.32026510732
2024-11-24 06:44:00,148024.32026510732
2024-11-24 20:18:00,147811.64951909886
2024-11-24 20:33:00,147744.3753144553
2024-11-24 21:33:00,147163.03970477637
2024-11-24 22:26:00,147163.03970477637
2024-11-24 22:30:00,147163.03970477637
2024-11-25 00:16:00,147163.03970477637
2024-11-25 09:06:00,147163.03970477637
2024-11-25 10:20:00,147163.03970477637
2024-11-25 10:25:00,155148.05727407325
2024-11-25 10:43:00,155148.04058404974
2024-11-25 11:51:00,155148.04058404974
2024-11-25 13:30:00,155163.96807850152
2024-11-25 20:53:00,154802.23028001888
2024-11-25 22:11:00,155099.9752044097
2024-11-25 22:14:00,154562.0093604435
2024-11-25 22:27:00,154144.02602602466
2024-11-25 22:29:00,154144.02602602466
2024-11-25 22:59:00,154096.95253262424
2024-11-26 01:17:00,154096.95253262424
2024-11-26 01:27:00,154096.95253262424
2024-11-26 01:28:00,154096.95253262424
2024-11-26 02:44:00,153399.67138274907
2024-11-26 02:46:00,152878.28424102094
2024-11-26 02:47:00,152724.29003565165
2024-11-26 02:55:00,152721.21827615274
2024-11-26 02:56:00,152720.18795284003
2024-11-26 08:00:00,152720.18795284003
2024-11-26 09:20:00,171220.24479172315
2024-11-26 09:38:00,171250.80201085578
2024-11-26 20:28:00,171250.80201085578
2024-11-26 23:30:00,171250.80201085578
2024-11-27 00:57:00,171250.80201085578
2024-11-27 00:59:00,171968.64559482917
2024-11-27 01:11:00,171968.64559482917
2024-11-27 01:12:00,171968.64559482917
2024-11-27 03:34:00,171870.6190864368
2024-11-27 03:35:00,171686.7587889838
2024-11-27 04:27:00,171686.7587889838
2024-11-27 05:40:00,171686.7587889838
2024-11-27 05:48:00,171686.7587889838
2024-11-27 05:58:00,171689.46936632643
2024-11-27 08:55:00,171696.27387672508
2024-11-27 18:48:00,171696.27387672508
2024-11-27 19:43:00,171696.27387672508
2024-11-27 19:46:00,171692.03467327595
2024-11-27 19:49:00,171729.69098094612
2024-11-27 19:58:00,171857.4519537393
2024-11-27 20:24:00,171617.08968995896
2024-11-27 21:36:00,170990.80103047023
2024-11-29 19:43:00,170990.80103047023
2024-11-29 20:00:00,170990.80103047023
2024-11-30 09:30:00,172051.28141779485
2024-11-30 09:53:00,172124.83010344178
2024-11-30 10:02:00,175088.22045802826
2024-11-30 10:03:00,175155.57519662066
2024-11-30 10:18:00,175451.0476159403
2024-11-30 10:35:00,177391.47119381352
2024-11-30 21:28:00,177391.47119381352
2024-11-30 21:51:00,177391.47119381352
2024-12-01 15:09:00,177391.47119381352
2024-12-02 00:37:00,177391.47119381352
2024-12-02 00:40:00,177388.34518252092
2024-12-02 00:53:00,177388.34518252092
2024-12-02 08:22:00,177543.25724948038
2024-12-02 08:25:00,177597.18802506872
2024-12-02 11:13:00,177432.0673579715
2024-12-02 12:21:00,177432.0673579715
2024-12-02 12:29:00,177432.0673579715
2024-12-02 12:46:00,177416.78713910683
2024-12-02 12:48:00,177324.47689077028
2024-12-02 19:21:00,177092.62714114002
2024-12-02 21:54:00,176312.49745006106
2024-12-02 21:56:00,175896.5120847681
2024-12-03 00:15:00,175896.5120847681
2024-12-03 00:17:00,175896.5120847681
2024-12-03 03:01:00,175208.84026216404
2024-12-03 03:02:00,174903.17409857715
2024-12-03 03:29:00,174903.17409857715
2024-12-03 06:53:00,174935.64370684634
2024-12-03 09:58:00,174935.64370684634
2024-12-03 11:21:00,174935.64370684634
2024-12-03 11:39:00,174841.6093193373
2024-12-03 11:55:00,174841.6093193373
2024-12-03 20:00:00,174829.0140655942
2024-12-03 21:42:00,174829.0140655942
2024-12-03 22:36:00,174829.0140655942
2024-12-03 22:53:00,174829.0140655942
2024-12-03 23:40:00,174829.0140655942
2024-12-04 00:02:00,175284.54263780286
2024-12-04 01:06:00,175554.77222800913
2024-12-04 01:19:00,175377.6722281011
2024-12-04 01:42:00,175377.6722281011
2024-12-04 06:15:00,175377.6722281011
2024-12-04 06:16:00,175395.40982862722
2024-12-04 08:35:00,175395.40982862722
2024-12-04 08:52:00,175395.40982862722
2024-12-04 08:58:00,175395.40982862722
2024-12-04 09:24:00,175395.40982862722
2024-12-04 09:26:00,175395.40982862722
2024-12-04 10:01:00,175395.40982862722
2024-12-04 10:29:00,175395.40982862722
2024-12-04 11:51:00,175395.40982862722
2024-12-04 12:54:00,175532.2573914831
2024-12-04 13:20:00,175532.2573914831
2024-12-04 13:59:00,175441.19044389555
2024-12-04 15:34:00,175441.19044389555
2024-12-04 21:34:00,175590.1987052703
2024-12-04 21:36:00,175927.1713079152
2024-12-05 09:03:00,175977.51726457803
2024-12-05 09:18:00,175977.51726457803
2024-12-05 10:17:00,175977.51726457803
2024-12-05 10:36:00,176052.0727408726
2024-12-05 10:46:00,175964.60520598502
2024-12-05 10:48:00,175964.60520598502
2024-12-05 15:09:00,176037.05823995182
2024-12-05 15:10:00,176060.4869809942
2024-12-05 15:11:00,176150.66042550167
2024-12-05 15:20:00,176229.907595878
2024-12-05 16:33:00,176111.61524592296
2024-12-05 16:48:00,176194.12029015715
2024-12-05 18:55:00,176194.12029015715
2024-12-05 21:16:00,176194.12029015715
2024-12-05 21:29:00,176194.12029015715
2024-12-05 22:51:00,176194.12029015715
2024-12-06 01:08:00,176194.12029015715
2024-12-06 02:47:00,176092.54219056712
2024-12-06 06:14:00,175995.80365297216
2024-12-06 09:56:00,175995.80365297216
2024-12-06 10:02:00,175994.55057415922
2024-12-07 19:40:00,175994.55057415922
2024-12-07 19:41:00,175994.55057415922
2024-12-08 02:37:00,175994.55057415922
2024-12-08 18:49:00,175926.6871087011
2024-12-09 14:40:00,175926.6871087011
2024-12-09 20:46:00,175313.91531561082
2024-12-09 20:48:00,174465.01781886184
2024-12-09 20:51:00,174054.45108116674
2024-12-09 20:52:00,173819.84034106892
2024-12-10 01:33:00,173819.84034106892
2024-12-10 04:55:00,173780.5316261645
2024-12-10 04:56:00,174736.31573894934
2024-12-10 09:32:00,174736.31573894934
2024-12-10 22:00:00,173263.3383031486
2024-12-11 01:55:00,173263.3383031486
2024-12-11 02:03:00,173263.3383031486
2024-12-11 02:34:00,173154.6780448237
2024-12-11 23:07:00,173154.6780448237
2024-12-13 04:32:00,173154.6780448237
2024-12-13 04:37:00,173154.6780448237
2024-12-13 04:58:00,173093.80618243705
2024-12-13 13:54:00,173093.80618243705
2024-12-14 19:45:00,173093.80618243705
2024-12-16 00:38:00,173093.80618243705
2024-12-16 07:08:00,172563.49235054775
2024-12-16 08:28:00,172563.49235054775
2024-12-16 19:06:00,173364.1366623709
2024-12-16 19:07:00,175973.87352638942
2024-12-16 19:17:00,175094.36849142244
2024-12-16 19:52:00,177486.65079941577
2024-12-16 21:46:00,175733.57984875748
2024-12-17 18:29:00,175733.57984875748
2024-12-17 19:00:00,175837.24571185166
2024-12-17 20:16:00,175837.24571185166
2024-12-17 21:30:00,175855.34337596587
2024-12-18 01:20:00,174942.66733048877
2024-12-18 07:23:00,174294.62487814753
2024-12-19 05:08:00,176299.8942159698
2024-12-19 05:26:00,176299.8942159698
2024-12-19 06:36:00,176299.8942159698
2024-12-19 07:02:00,175959.49821142617
2024-12-20 07:08:00,175959.49821142617
2024-12-20 07:25:00,175959.49821142617
2024-12-20 07:54:00,175998.7566920754
2024-12-20 08:02:00,176077.0625164619
2024-12-20 08:24:00,176077.0625164619
2024-12-20 08:27:00,176077.0625164619
2024-12-20 09:30:00,176077.0625164619
2024-12-20 10:05:00,176077.0625164619
2024-12-20 19:12:00,176077.0625164619
2024-12-20 21:12:00,176077.0625164619
2024-12-21 03:09:00,176077.0625164619
2024-12-21 08:50:00,176477.60832104294
2024-12-21 08:54:00,176477.60832104294
2024-12-21 09:31:00,176552.05275074518
2024-12-21 17:03:00,176552.05275074518
2024-12-21 21:20:00,176805.339200776
2024-12-21 22:37:00,176805.339200776
2024-12-22 12:16:00,176815.36833681702
2024-12-22 12:17:00,176945.17479331497
2024-12-22 12:25:00,176945.17479331497
2024-12-22 18:05:00,177027.37600335534
2024-12-22 18:55:00,177027.37600335534
2024-12-22 19:41:00,214507.04944558028
2024-12-23 00:15:00,213827.32847050024
2024-12-23 00:16:00,213877.0424927957
2024-12-23 00:17:00,213545.48080593575
2024-12-23 00:24:00,213539.22365350372
2024-12-23 00:58:00,213539.22365350372
2024-12-23 13:52:00,213539.22365350372
2024-12-23 22:25:00,214022.1205168707
2024-12-24 00:22:00,214022.1205168707
2024-12-24 07:29:00,214022.1205168707
2024-12-24 08:43:00,214022.1205168707
2024-12-24 14:28:00,214022.1205168707
2024-12-25 08:02:00,214717.00176204133
2024-12-25 20:48:00,214548.25377580363
2024-12-26 12:50:00,215092.25570329343
2024-12-26 13:37:00,215299.0649794429
2024-12-27 05:42:00,215299.0649794429
2024-12-27 06:32:00,215501.72472516596
2024-12-28 02:13:00,215501.72472516596
2024-12-28 19:08:00,215501.72472516596
2024-12-29 03:13:00,215501.72472516596
2024-12-29 08:09:00,215558.08477539863
2024-12-29 09:33:00,215590.36910692477
2024-12-30 10:36:00,215590.36910692477
2024-12-30 10:40:00,215590.36910692477
2024-12-30 11:30:00,215337.86462973733
2025-01-01 07:56:00,217374.1691342785
2025-01-01 11:38:00,217374.1691342785
2025-01-02 15:59:00,220941.04371855344
2025-01-02 16:08:00,220967.9377026449
2025-01-03 09:18:00,221558.3331242156
2025-01-04 09:22:00,221558.3331242156
2025-01-06 11:01:00,221558.3331242156
2025-01-07 08:15:00,221055.11255411353
2025-01-08 02:35:00,219439.8679973788
2025-01-08 18:16:00,219439.8679973788
2025-01-13 09:04:00,219632.28538388017
2025-01-13 09:20:00,219632.28538388017
2025-01-13 21:45:00,219632.28538388017
2025-01-13 22:45:00,219788.1380319088
2025-01-14 12:54:00,219788.1380319088
2025-01-14 13:17:00,219782.98210834703
2025-01-14 18:05:00,219782.98210834703
2025-01-15 06:24:00,223812.2182847121
2025-01-15 22:12:00,223812.2182847121
2025-01-15 22:35:00,223812.2182847121
2025-01-16 01:18:00,223812.2182847121
2025-01-16 03:37:00,225396.61825921587
2025-01-16 08:17:00,225396.61825921587
2025-01-16 15:11:00,230261.94342980432
2025-01-16 18:00:00,230261.94342980432
2025-01-16 20:12:00,230261.94342980432
2025-01-16 20:19:00,230151.53238646657
2025-01-17 07:30:00,230175.32110811968
2025-01-17 18:12:00,230175.32110811968
2025-01-17 21:24:00,230535.34607328897
2025-01-19 03:00:00,230535.34607328897
2025-01-19 03:03:00,230672.84572216295
2025-01-19 05:09:00,230672.84572216295
2025-01-19 05:42:00,230922.08410558163
2025-01-19 18:14:00,230922.08410558163
2025-01-19 18:31:00,231575.56684278767
2025-01-19 18:36:00,231575.56684278767
2025-01-19 19:33:00,231742.4416791213
2025-01-20 18:11:00,231742.4416791213
2025-01-20 20:21:00,231742.4416791213
2025-01-21 03:07:00,231742.4416791213
2025-01-21 03:35:00,231742.4416791213
2025-01-21 08:44:00,230588.80384693437
2025-01-21 15:03:00,235052.0137928256
2025-01-21 18:58:00,235052.0137928256
2025-01-21 20:28:00,235052.0137928256
2025-01-21 20:37:00,235071.51513101684
2025-01-22 00:14:00,235071.51513101684
2025-01-22 04:46:00,235681.046424855
2025-01-22 08:35:00,236313.34085874297
2025-01-22 10:39:00,236313.34085874297
2025-01-22 10:46:00,236300.5935691148
2025-01-22 11:00:00,236132.57143416983
2025-01-22 18:32:00,236132.57143416983
2025-01-22 18:55:00,236132.57143416983
2025-01-22 18:56:00,236252.93614689595
2025-01-22 19:07:00,235592.50161954245
2025-01-22 22:10:00,235592.50161954245
2025-01-22 23:52:00,235592.50161954245
2025-01-23 01:28:00,237017.2904608779
2025-01-23 09:00:00,237118.88787148197
2025-01-23 14:01:00,238476.74580265992
2025-01-23 14:05:00,239138.07154625756
2025-01-23 21:05:00,239138.07154625756
2025-01-23 21:45:00,236193.94387090308
2025-01-23 21:46:00,236193.94387090308
2025-01-23 21:47:00,236193.94387090308
2025-01-23 22:11:00,237286.52492817436
2025-01-23 22:15:00,237286.52492817436
2025-01-23 23:33:00,237286.52492817436
2025-01-24 00:09:00,237162.3035435251
2025-01-24 02:41:00,237162.3035435251
2025-01-24 05:13:00,237162.3035435251
2025-01-24 05:19:00,236688.7111363607
2025-01-24 05:20:00,236688.7111363607
2025-01-24 05:29:00,236688.7111363607
2025-01-24 05:58:00,235710.31071720156
2025-01-24 08:48:00,236361.71739342212
2025-01-24 09:51:00,236361.71739342212
2025-01-24 13:49:00,240462.33549586547
2025-01-24 22:46:00,240462.33549586547
2025-01-25 00:16:00,240626.45390865495
2025-01-25 06:32:00,242987.24860952815
2025-01-25 08:57:00,242987.24860952815
2025-01-25 09:37:00,243011.835504585
2025-01-25 12:35:00,243011.835504585
2025-01-25 14:14:00,255593.59509522843
2025-01-25 14:28:00,265048.56681152567
2025-01-26 06:44:00,265454.5801549739
2025-01-26 09:40:00,265454.5801549739
2025-01-26 11:45:00,266140.7592110055
2025-01-26 16:25:00,278845.70406828984
2025-01-27 08:25:00,278845.70406828984
2025-01-27 08:34:00,278845.70406828984
2025-01-27 08:47:00,278845.70406828984
2025-01-27 15:08:00,278845.70406828984
2025-01-27 15:45:00,278845.70406828984
2025-01-27 15:47:00,278845.70406828984
2025-01-27 15:48:00,278845.70406828984
2025-01-27 16:28:00,278954.54669160093
2025-01-27 17:17:00,278954.54669160093
2025-01-27 20:50:00,279181.56273244065
2025-01-27 20:53:00,280964.77138865826
2025-01-27 20:59:00,282946.204866678
2025-01-27 21:25:00,288460.94995094044
2025-01-27 22:09:00,288460.94995094044
2025-01-27 22:18:00,288477.2393370251
2025-01-28 06:22:00,287976.3368909145
2025-01-28 06:34:00,288122.2517511781
2025-01-28 06:37:00,288650.8473220987
2025-01-28 07:01:00,290339.18349851214
2025-01-28 09:16:00,291301.9030885931
2025-01-28 10:49:00,291301.9030885931
2025-01-28 15:17:00,291301.9030885931
2025-01-28 21:09:00,291564.332232285
2025-01-28 22:45:00,291564.332232285
2025-01-28 23:11:00,291562.8636046948
2025-01-28 23:14:00,292162.3241896073
2025-01-28 23:26:00,292119.92319836596
2025-01-28 23:28:00,292119.92319836596
2025-01-29 00:07:00,292119.92319836596
2025-01-29 05:53:00,292119.92319836596
2025-01-29 11:02:00,292306.4853732937
2025-01-29 15:22:00,292306.4853732937
2025-01-30 02:46:00,292873.36558978545
2025-01-30 03:57:00,293225.1914456813
2025-01-30 12:19:00,294070.1334721461
2025-01-30 16:31:00,294070.1334721461
2025-01-31 04:17:00,294070.1334721461
2025-01-31 05:40:00,294070.1334721461
2025-01-31 06:17:00,293983.1124405919
2025-01-31 12:37:00,293983.1124405919
2025-01-31 13:35:00,293998.3163891737
2025-01-31 18:58:00,293998.3163891737
2025-01-31 19:17:00,293998.3163891737
2025-01-31 21:01:00,294442.8210235423
2025-01-31 23:45:00,297057.99849596753
2025-01-31 23:50:00,297057.99849596753
2025-02-01 00:26:00,297191.2022424179
2025-02-01 00:57:00,297191.2022424179
2025-02-01 04:48:00,297191.2022424179
2025-02-01 18:43:00,297191.2022424179
2025-02-02 00:23:00,297292.0640778361
2025-02-02 07:26:00,297292.0640778361
2025-02-02 07:48:00,297292.0640778361
2025-02-02 08:06:00,297292.0640778361
2025-02-02 12:14:00,296215.4697061151
2025-02-02 13:04:00,295310.15876712766
2025-02-02 13:06:00,295626.2075734336
2025-02-02 13:08:00,295797.2386816764
2025-02-02 13:09:00,296263.56225065165
2025-02-02 13:11:00,296263.56225065165
2025-02-02 13:12:00,296279.4007549468
2025-02-02 14:15:00,296279.4007549468
2025-02-02 16:03:00,296279.4007549468
2025-02-02 16:05:00,296279.4007549468
2025-02-02 22:52:00,296279.4007549468
2025-02-03 02:54:00,295913.0472225202
2025-02-03 04:25:00,295913.0472225202
2025-02-03 06:42:00,295913.0472225202
2025-02-03 06:44:00,295857.63643442316
2025-02-03 07:40:00,295857.63643442316
2025-02-03 07:42:00,295996.51881365647
2025-02-03 08:26:00,295926.57190064236
2025-02-03 11:24:00,295926.57190064236
2025-02-04 00:25:00,295926.57190064236
2025-02-04 00:26:00,295926.57190064236
2025-02-04 00:29:00,295898.5387185629
2025-02-04 00:55:00,295412.6504249542
2025-02-04 04:34:00,300273.80408671626
2025-02-04 04:37:00,300279.87797796703
2025-02-04 04:44:00,300289.0535036422
2025-02-04 11:02:00,300363.2969011744
2025-02-04 14:37:00,304552.12532340176
2025-02-05 10:45:00,304552.12532340176
2025-02-06 23:46:00,304547.72314922244
2025-02-08 02:19:00,304547.72314922244
2025-02-08 02:26:00,304547.72314922244
2025-02-08 02:28:00,304547.72314922244
2025-02-08 08:40:00,305131.6349558849
2025-02-08 08:42:00,306168.16628880735
2025-02-09 20:43:00,306168.16628880735
2025-02-09 21:02:00,306168.16628880735
2025-02-09 21:18:00,306168.16628880735
2025-02-09 22:00:00,306168.16628880735
2025-02-10 05:46:00,306184.42467905115
2025-02-10 06:31:00,306587.0673404578
2025-02-10 06:32:00,307085.2419561938
2025-02-10 06:33:00,307459.6606367965
2025-02-10 07:45:00,307459.6606367965
2025-02-10 07:52:00,307459.6606367965
2025-02-10 07:54:00,307459.6606367965
2025-02-10 09:47:00,308183.31167595775
2025-02-10 11:43:00,308335.4845033332
2025-02-10 11:45:00,308633.08002669393
2025-02-11 09:10:00,308633.08002669393
2025-02-11 16:12:00,308633.08002669393
2025-02-11 19:45:00,308633.08002669393
2025-02-11 22:30:00,308633.08002669393
2025-02-11 22:31:00,308633.08002669393
2025-02-11 23:05:00,308368.0049879942
2025-02-12 00:46:00,308368.0049879942
2025-02-12 00:47:00,308373.2222743421
2025-02-12 00:49:00,308402.5899032165
2025-02-12 00:55:00,308725.9342664508
2025-02-12 00:56:00,308992.8151479394
2025-02-12 00:59:00,309004.6152346388
2025-02-12 01:01:00,309004.6152346388
2025-02-12 01:02:00,309029.07158730156
2025-02-12 02:04:00,309037.66514479206
2025-02-12 09:12:00,309037.66514479206
2025-02-12 09:37:00,309037.66514479206
2025-02-12 09:51:00,310207.09614356654
2025-02-13 07:27:00,310207.09614356654
2025-02-13 07:48:00,309531.98487177107
2025-02-13 15:24:00,309531.98487177107
2025-02-14 01:32:00,309531.98487177107
2025-02-14 04:01:00,309531.98487177107
2025-02-14 04:33:00,309347.2901498286
2025-02-14 11:29:00,309086.33449186996
2025-02-14 15:57:00,310264.780914467
2025-02-15 11:37:00,310264.780914467
2025-02-15 12:41:00,310256.4856878527
2025-02-15 13:03:00,310256.4856878527
2025-02-15 13:34:00,310340.5085944222
2025-02-16 10:02:00,310340.5085944222
2025-02-16 22:59:00,310373.85898475314
2025-02-17 01:03:00,310373.85898475314
2025-02-17 08:19:00,310391.4822547351
2025-02-17 09:49:00,310391.4822547351
2025-02-17 10:55:00,310391.4822547351
2025-02-17 11:21:00,310335.5124448953
2025-02-17 14:47:00,310790.1245842277
2025-02-17 17:06:00,311233.75098321744
2025-02-18 03:47:00,311233.75098321744
2025-02-18 17:14:00,311233.75098321744
2025-02-18 17:24:00,311233.75098321744
2025-02-18 17:33:00,311242.2877768877
2025-02-18 19:00:00,311242.2877768877
2025-02-19 02:02:00,311242.2877768877
2025-02-19 03:26:00,311307.2037363944
2025-02-19 03:27:00,311361.57691366633
2025-02-19 03:28:00,311468.28489282395
2025-02-19 06:01:00,311687.3218498154
2025-02-19 09:01:00,311687.3218498154
2025-02-19 12:43:00,311687.3218498154
2025-02-19 20:16:00,311687.3218498154
2025-02-20 07:44:00,311687.3218498154
2025-02-20 07:48:00,311788.13324815367
2025-02-20 23:27:00,311788.13324815367
2025-02-21 01:28:00,310483.7357119746
2025-02-21 03:00:00,314318.1791716656
2025-02-21 07:07:00,314821.1046638672
2025-02-21 10:04:00,314821.1046638672
2025-02-21 14:35:00,314821.1046638672
2025-02-21 14:44:00,314912.23261011316
2025-02-21 19:56:00,315786.51915200945
2025-02-22 00:39:00,315786.51915200945
2025-02-22 00:40:00,315786.51915200945
2025-02-22 04:33:00,317294.6761329471
2025-02-22 04:40:00,316947.3300626873
2025-02-22 05:34:00,316947.3300626873
2025-02-22 09:51:00,317151.8482872942
2025-02-22 09:56:00,317564.11365439976
2025-02-23 02:44:00,318057.7569715658
2025-02-23 08:50:00,318057.7569715658
2025-02-24 03:13:00,318057.7569715658
2025-02-24 11:59:00,318063.2994692565
2025-02-24 13:38:00,318063.2994692565
2025-02-25 05:24:00,318063.2994692565
2025-02-25 05:27:00,318063.2994692565
2025-02-25 05:40:00,318063.2994692565
2025-02-25 07:31:00,318341.88838386466
2025-02-25 19:37:00,319537.990434203
2025-02-25 19:38:00,321550.9099616412
2025-02-25 19:39:00,324959.37976610614
2025-02-26 00:11:00,324959.37976610614
