Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
TRUMPUSDT,Long,13.621 USDT,"18,381.07","250,371.76 USDT","28,641 USDT",11.44 %,03/01/2025 07:50 UTC,03/02/2025 16:48 UTC,15.95 % 15.79 USDT,-6.34 % 12.76 USDT,2025-03-01 07:50:00,2025-03-02 16:48:00,2025-03-01 16:50:00,2025-03-03 01:48:00,2025-03-01 16:50 KST,2025-03-03 01:48 KST,28641.0,1,28641.0,250371.76,250371.76,1127735.2000000002,1127735.2000000002
ADAUSDT,Long,0.786 USDT,"635,668","499,710.59 USDT","172,919 USDT",34.60 %,03/02/2025 15:49 UTC,03/02/2025 17:01 UTC,46.39 % 1.15 USDT,-0.79 % 0.78 USDT,2025-03-02 15:49:00,2025-03-02 17:01:00,2025-03-03 00:49:00,2025-03-03 02:01:00,2025-03-03 00:49 KST,2025-03-03 02:01 KST,172919.0,1,172919.0,499710.59,499710.59,1300654.2000000002,1300654.2000000002
TRUMPUSDT,Long,15.218 USDT,"32,894.75","500,580.13 USDT","17,765 USDT",3.55 %,03/03/2025 12:36 UTC,03/03/2025 12:47 UTC,4.41 % 15.89 USDT,-0.58 % 15.13 USDT,2025-03-03 12:36:00,2025-03-03 12:47:00,2025-03-03 21:36:00,2025-03-03 21:47:00,2025-03-03 21:36 KST,2025-03-03 21:47 KST,17765.0,1,17765.0,500580.13,500580.13,1318419.2000000002,1318419.2000000002
ADAUSDT,Long,0.977 USDT,"1,023,802","1,000,555.85 USDT","13,120 USDT",1.31 %,03/03/2025 12:37 UTC,03/03/2025 12:53 UTC,1.87 % 1.00 USDT,-0.42 % 0.97 USDT,2025-03-03 12:37:00,2025-03-03 12:53:00,2025-03-03 21:37:00,2025-03-03 21:53:00,2025-03-03 21:37 KST,2025-03-03 21:53 KST,13120.0,1,13120.0,1000555.85,1000555.85,1331539.2000000002,1331539.2000000002
HBARUSDT,Long,0.251 USDT,"798,814","200,233.18 USDT","-2,861.71 USDT",-1.43 %,03/03/2025 15:20 UTC,03/03/2025 16:36 UTC,0.91 % 0.25 USDT,-2.16 % 0.25 USDT,2025-03-03 15:20:00,2025-03-03 16:36:00,2025-03-04 00:20:00,2025-03-04 01:36:00,2025-03-04 00:20 KST,2025-03-04 01:36 KST,2861.71,-1,-2861.71,200233.18,200233.18,1328677.4900000002,1328677.4900000002
AAVEUSDT,Long,178.813 USDT,"2,520.3","450,662.62 USDT","22,599 USDT",5.01 %,03/04/2025 12:40 UTC,03/04/2025 12:54 UTC,6.32 % 190.11 USDT,,2025-03-04 12:40:00,2025-03-04 12:54:00,2025-03-04 21:40:00,2025-03-04 21:54:00,2025-03-04 21:40 KST,2025-03-04 21:54 KST,22599.0,1,22599.0,450662.62,450662.62,1351276.4900000002,1351276.4900000002
BTCUSDT,Long,"88,557.97 USDT",56.464,"5,000,337.23 USDT","89,168 USDT",1.78 %,03/05/2025 10:18 UTC,03/05/2025 10:42 UTC,"2.33 % 90,625 USDT","-0.09 % 88,478 USDT",2025-03-05 10:18:00,2025-03-05 10:42:00,2025-03-05 19:18:00,2025-03-05 19:42:00,2025-03-05 19:18 KST,2025-03-05 19:42 KST,89168.0,1,89168.0,5000337.23,5000337.23,1440444.4900000002,1440444.4900000002
ADAUSDT,Short,1.011 USDT,"296,647","-299,772.57 USDT","2,175 USDT",0.73 %,03/05/2025 10:47 UTC,03/05/2025 12:30 UTC,2.95 % 0.98 USDT,,2025-03-05 10:47:00,2025-03-05 12:30:00,2025-03-05 19:47:00,2025-03-05 21:30:00,2025-03-05 19:47 KST,2025-03-05 21:30 KST,2175.0,1,2175.0,-299772.57,299772.57,1442619.4900000002,1442619.4900000002
SUIUSDT,Long,2.8 USDT,"214,602.2","600,935.51 USDT","18,962 USDT",3.16 %,03/06/2025 14:02 UTC,03/06/2025 14:08 UTC,4.99 % 2.94 USDT,-2.07 % 2.74 USDT,2025-03-06 14:02:00,2025-03-06 14:08:00,2025-03-06 23:02:00,2025-03-06 23:08:00,2025-03-06 23:02 KST,2025-03-06 23:08 KST,18962.0,1,18962.0,600935.51,600935.51,1461581.4900000002,1461581.4900000002
SUIUSDT,Short,2.93 USDT,"102,192.5","-299,435.40 USDT","7,958 USDT",2.66 %,03/06/2025 14:11 UTC,03/06/2025 14:13 UTC,1.48 % 2.89 USDT,,2025-03-06 14:11:00,2025-03-06 14:13:00,2025-03-06 23:11:00,2025-03-06 23:13:00,2025-03-06 23:11 KST,2025-03-06 23:13 KST,7958.0,1,7958.0,-299435.4,299435.4,1469539.4900000002,1469539.4900000002
TAOUSDT,Long,292.561 USDT,684.13,"200,149.60 USDT","-1,454.27 USDT",-0.73 %,03/06/2025 16:03 UTC,03/06/2025 16:05 UTC,0.28 % 293.37 USDT,-1.03 % 289.56 USDT,2025-03-06 16:03:00,2025-03-06 16:05:00,2025-03-07 01:03:00,2025-03-07 01:05:00,2025-03-07 01:03 KST,2025-03-07 01:05 KST,1454.27,-1,-1454.27,200149.6,200149.6,1468085.2200000002,1468085.2200000002
JTOUSDT,Long,2.679 USDT,"93,730","251,128.07 USDT","-1,005.79 USDT",-0.40 %,03/06/2025 17:31 UTC,03/06/2025 17:44 UTC,0.80 % 2.70 USDT,-1.41 % 2.64 USDT,2025-03-06 17:31:00,2025-03-06 17:44:00,2025-03-07 02:31:00,2025-03-07 02:44:00,2025-03-07 02:31 KST,2025-03-07 02:44 KST,1005.79,-1,-1005.79,251128.07,251128.07,1467079.4300000002,1467079.4300000002
