Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
MEUSDT,Short,6.544 USDT,"20,000","-130,870.00 USDT","-5,051.92 USDT",-3.86 %,12/11/2024 01:29 UTC,12/11/2024 01:41 UTC,3.23 % 6.34 USDT,-3.22 % 6.76 USDT,2024-12-11 01:29:00,2024-12-11 01:41:00,2024-12-11 10:29:00,2024-12-11 10:41:00,2024-12-11 10:29 KST,2024-12-11 10:41 KST,5051.92,-1,-5051.92,-130870.0,130870.0,1740955.0100000002,1740955.0100000002
MEUSDT,Long,5.057 USDT,"81,106.2","410,127.76 USDT","-116,756.38 USDT",-28.47 %,12/11/2024 14:07 UTC,12/16/2024 10:17 UTC,8.57 % 5.49 USDT,-29.20 % 3.58 USDT,2024-12-11 14:07:00,2024-12-16 10:17:00,2024-12-11 23:07:00,2024-12-16 19:17:00,2024-12-11 23:07 KST,2024-12-16 19:17 KST,116756.38,-1,-116756.38,410127.76,410127.76,1624198.6300000004,1624198.6300000004
BTCUSDT,Long,"100,000 USDT",10,"1,000,000.00 USDT","45,352 USDT",4.54 %,12/13/2024 04:54 UTC,12/16/2024 10:06 UTC,"6.67 % 106,665 USDT","-0.55 % 99,446 USDT",2024-12-13 04:54:00,2024-12-16 10:06:00,2024-12-13 13:54:00,2024-12-16 19:06:00,2024-12-13 13:54 KST,2024-12-16 19:06 KST,45352.0,1,45352.0,1000000.0,1000000.0,1669550.6300000004,1669550.6300000004
ENSUSDT,Long,44.277 USDT,"15,017.4","664,928.14 USDT","52,880 USDT",7.95 %,12/15/2024 15:38 UTC,12/16/2024 10:06 UTC,14.19 % 50.56 USDT,-2.22 % 43.29 USDT,2024-12-15 15:38:00,2024-12-16 10:06:00,2024-12-16 00:38:00,2024-12-16 19:06:00,2024-12-16 00:38 KST,2024-12-16 19:06 KST,52880.0,1,52880.0,664928.14,664928.14,1722430.6300000004,1722430.6300000004
VANAUSDT,Short,29.384 USDT,"11,235.73","-330,146.81 USDT","42,021 USDT",12.73 %,12/17/2024 00:30 UTC,12/17/2024 00:48 UTC,11.72 % 26.30 USDT,-1.67 % 29.88 USDT,2024-12-17 00:30:00,2024-12-17 00:48:00,2024-12-17 09:30:00,2024-12-17 09:48:00,2024-12-17 09:30 KST,2024-12-17 09:48 KST,42021.0,1,42021.0,-330146.81,330146.81,1764451.6300000004,1764451.6300000004
SOLUSDT,Long,220.22 USDT,"10,000","2,202,200.00 USDT","15,873 USDT",0.72 %,12/17/2024 09:29 UTC,12/17/2024 10:00 UTC,0.94 % 222.30 USDT,-0.30 % 219.57 USDT,2024-12-17 09:29:00,2024-12-17 10:00:00,2024-12-17 18:29:00,2024-12-17 19:00:00,2024-12-17 18:29 KST,2024-12-17 19:00 KST,15873.0,1,15873.0,2202200.0,2202200.0,1780324.6300000004,1780324.6300000004
SUIUSDT,Long,4.777 USDT,"100,000","477,700.00 USDT","2,872 USDT",0.60 %,12/17/2024 11:16 UTC,12/17/2024 12:30 UTC,0.67 % 4.81 USDT,-0.89 % 4.73 USDT,2024-12-17 11:16:00,2024-12-17 12:30:00,2024-12-17 20:16:00,2024-12-17 21:30:00,2024-12-17 20:16 KST,2024-12-17 21:30 KST,2872.0,1,2872.0,477700.0,477700.0,1783196.6300000004,1783196.6300000004
ENSUSDT,Long,35.99 USDT,"20,000","719,800.00 USDT","11,094 USDT",1.54 %,12/19/2024 22:08 UTC,12/19/2024 23:02 UTC,2.11 % 36.75 USDT,-0.19 % 35.92 USDT,2024-12-19 22:08:00,2024-12-19 23:02:00,2024-12-20 07:08:00,2024-12-20 08:02:00,2024-12-20 07:08 KST,2024-12-20 08:02 KST,11094.0,1,11094.0,719800.0,719800.0,1794290.6300000004,1794290.6300000004
1000BONKUSDT,Long,0.03 USDT,"10,118,385","300,000.00 USDT","5,494 USDT",1.83 %,12/19/2024 22:25 UTC,12/19/2024 22:54 UTC,2.38 % 0.03 USDT,-0.60 % 0.03 USDT,2024-12-19 22:25:00,2024-12-19 22:54:00,2024-12-20 07:25:00,2024-12-20 07:54:00,2024-12-20 07:25 KST,2024-12-20 07:54 KST,5494.0,1,5494.0,300000.0,300000.0,1799784.6300000004,1799784.6300000004
1000PEPEUSDT,Long,0.017 USDT,"40,741,636","699,960.18 USDT",-961.84 USDT,-0.14 %,12/19/2024 23:24 UTC,12/22/2024 15:15 UTC,14.97 % 0.02 USDT,-16.04 % 0.01 USDT,2024-12-19 23:24:00,2024-12-22 15:15:00,2024-12-20 08:24:00,2024-12-23 00:15:00,2024-12-20 08:24 KST,2024-12-23 00:15 KST,961.84,-1,-961.84,699960.18,699960.18,1798822.7900000003,1798822.7900000003
