time,end_capital,cumulative_max,drawdown
2024-01-24 04:02:00,99487.48265550578,99487.48265550578,0.0
2024-02-09 00:44:00,99487.48265550578,99487.48265550578,0.0
2024-02-17 00:53:00,107949.50491653717,107949.50491653717,0.0
2024-02-27 18:34:00,107949.50491653717,107949.50491653717,0.0
2024-02-29 02:32:00,110901.80253635462,110901.80253635462,0.0
2024-03-04 18:04:00,110901.80253635462,110901.80253635462,0.0
2024-03-04 18:49:00,110984.73720330032,110984.73720330032,0.0
2024-03-14 02:52:00,110984.73720330032,110984.73720330032,0.0
2024-03-15 04:56:00,110751.95998316589,110984.73720330032,-0.20973804687038727
2024-03-18 01:37:00,110751.95998316589,110984.73720330032,-0.20973804687038727
2024-03-18 02:55:00,110983.78942463156,110984.73720330032,-0.0008539720799877221
2024-03-19 04:31:00,110983.78942463156,110984.73720330032,-0.0008539720799877221
2024-03-21 01:59:00,110983.78942463156,110984.73720330032,-0.0008539720799877221
2024-03-21 02:59:00,110688.10859821498,110984.73720330032,-0.26726972785634256
2024-03-21 03:07:00,110688.10859821498,110984.73720330032,-0.26726972785634256
2024-03-21 04:40:00,110647.91469580651,110984.73720330032,-0.30348543050277466
2024-03-21 14:53:00,111405.4865789324,111405.4865789324,0.0
2024-03-23 15:36:00,111405.4865789324,111405.4865789324,0.0
2024-03-28 00:02:00,111405.4865789324,111405.4865789324,0.0
2024-03-28 01:35:00,111110.06623153221,111405.4865789324,-0.2651757615105201
2024-04-03 18:33:00,111484.90305970688,111484.90305970688,0.0
2024-04-14 14:08:00,111484.90305970688,111484.90305970688,0.0
2024-04-16 07:05:00,112197.7523265156,112197.7523265156,0.0
2024-05-04 22:47:00,112197.7523265156,112197.7523265156,0.0
2024-05-05 00:05:00,111875.42928000433,112197.7523265156,-0.28728119755309717
2024-05-10 10:00:00,111875.42928000433,112197.7523265156,-0.28728119755309717
2024-05-10 10:45:00,111706.1708929103,112197.7523265156,-0.4381383970818868
2024-05-13 21:40:00,111706.1708929103,112197.7523265156,-0.4381383970818868
2024-05-13 22:41:00,111716.67325859208,112197.7523265156,-0.4287778123428846
2024-05-15 12:11:00,111716.67325859208,112197.7523265156,-0.4287778123428846
2024-05-15 12:26:00,111406.15044222811,112197.7523265156,-0.7055416600359224
2024-05-16 18:00:00,111406.15044222811,112197.7523265156,-0.7055416600359224
2024-05-28 21:35:00,111736.30839209224,112197.7523265156,-0.41127734277642575
2024-05-29 00:53:00,111736.30839209224,112197.7523265156,-0.41127734277642575
2024-05-29 02:49:00,111729.50015745193,112197.7523265156,-0.41734540964865385
2024-05-29 18:32:00,111729.50015745193,112197.7523265156,-0.41734540964865385
2024-06-14 19:07:00,104790.08769827087,112197.7523265156,-6.602328901105878
2024-06-25 04:01:00,104790.08769827087,112197.7523265156,-6.602328901105878
2024-06-26 08:34:00,105619.89007777764,112197.7523265156,-5.862739771822881
2024-06-29 13:18:00,105619.89007777764,112197.7523265156,-5.862739771822881
2024-06-30 20:50:00,105564.39343583763,112197.7523265156,-5.912203010425478
2024-07-04 19:54:00,105564.39343583763,112197.7523265156,-5.912203010425478
2024-07-06 01:42:00,105564.39343583763,112197.7523265156,-5.912203010425478
2024-07-06 02:37:00,105537.43055533546,112197.7523265156,-5.936234579635257
2024-07-06 03:05:00,105537.43055533546,112197.7523265156,-5.936234579635257
2024-07-06 10:48:00,111632.65818839808,112197.7523265156,-0.5036590541252522
2024-07-07 00:01:00,111632.65818839808,112197.7523265156,-0.5036590541252522
2024-07-07 11:01:00,112978.74137258655,112978.74137258655,0.0
2024-07-07 16:27:00,116635.42170371693,116635.42170371693,0.0
2024-07-08 09:30:00,116635.42170371693,116635.42170371693,0.0
2024-07-08 14:09:00,116635.42170371693,116635.42170371693,0.0
2024-07-09 00:55:00,114685.7321734831,116635.42170371693,-1.6716101350295807
2024-07-09 02:48:00,115270.20235767124,116635.42170371693,-1.1705014875444004
2024-07-09 10:02:00,115270.20235767124,116635.42170371693,-1.1705014875444004
2024-07-10 01:11:00,115435.41815444383,116635.42170371693,-1.028850011209635
2024-07-13 06:41:00,115435.41815444383,116635.42170371693,-1.028850011209635
2024-07-13 08:05:00,115504.69581853556,116635.42170371693,-0.9694532489912828
2024-08-01 22:35:00,115504.69581853556,116635.42170371693,-0.9694532489912828
2024-08-02 08:32:00,115323.9415880645,116635.42170371693,-1.124426950659912
2024-08-02 11:08:00,115323.9415880645,116635.42170371693,-1.124426950659912
