month,monthly_return
2024-01,-0.5125173444942233
2024-02,11.473121619101656
2024-03,0.18779108221376184
2024-04,0.9789266912296313
2024-05,-0.41734540964865063
2024-06,-5.5178862457330276
2024-07,9.416340168467574
2024-08,0.2374990388183562
2024-09,-2.1861382584573597
2024-10,18.820222355879324
2024-11,31.829348655722512
2024-12,21.391329121152914
2025-01,37.94972798060567
2025-02,9.79964885875626
2025-03,19.82920945278721
2025-04,5.078220152817203
2025-05,1.3117236951424305
