Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
1000FLOKIUSDT,Long,0.224 USDT,"1,200,000","280,963.89 USDT","-12,286.40 USDT",-4.37 %,11/14/2024 17:00 UTC,11/15/2024 04:44 UTC,10.74 % 0.25 USDT,-8.86 % 0.20 USDT,2024-11-14 17:00:00,2024-11-15 04:44:00,2024-11-15 02:00:00,2024-11-15 13:44:00,2024-11-15 02:00 KST,2024-11-15 13:44 KST,12286.4,-1,-12286.4,280963.89,280963.89,1279934.09,1279934.09
1000PEPEUSDT,Long,0.02 USDT,"15,000,000","300,884.00 USDT","-17,527.82 USDT",-5.83 %,11/14/2024 17:00 UTC,11/15/2024 05:17 UTC,8.68 % 0.02 USDT,-6.20 % 0.02 USDT,2024-11-14 17:00:00,2024-11-15 05:17:00,2024-11-15 02:00:00,2024-11-15 14:17:00,2024-11-15 02:00 KST,2024-11-15 14:17 KST,17527.82,-1,-17527.82,300884.0,300884.0,1262406.27,1262406.27
WIFUSDT,Long,3.567 USDT,"30,000","107,001.33 USDT","-5,085.03 USDT",-4.75 %,11/15/2024 01:47 UTC,11/15/2024 04:44 UTC,0.92 % 3.60 USDT,-5.22 % 3.38 USDT,2024-11-15 01:47:00,2024-11-15 04:44:00,2024-11-15 10:47:00,2024-11-15 13:44:00,2024-11-15 10:47 KST,2024-11-15 13:44 KST,5085.03,-1,-5085.03,107001.33,107001.33,1257321.24,1257321.24
1000XECUSDT,Short,0.042 USDT,"1,000,000","42,405.56 USDT","-3,671.03 USDT",-8.66 %,11/15/2024 05:08 UTC,11/16/2024 12:27 UTC,0.51 % 0.04 USDT,-9.37 % 0.05 USDT,2024-11-15 05:08:00,2024-11-16 12:27:00,2024-11-15 14:08:00,2024-11-16 21:27:00,2024-11-15 14:08 KST,2024-11-16 21:27 KST,3671.03,-1,-3671.03,42405.56,42405.56,1253650.21,1253650.21
DOGEUSDT,Long,0.36 USDT,"2,000,000","719,933.14 USDT","18,449 USDT",2.56 %,11/15/2024 05:22 UTC,11/15/2024 11:06 UTC,5.10 % 0.38 USDT,-0.05 % 0.36 USDT,2024-11-15 05:22:00,2024-11-15 11:06:00,2024-11-15 14:22:00,2024-11-15 20:06:00,2024-11-15 14:22 KST,2024-11-15 20:06 KST,18449.0,1,18449.0,719933.14,719933.14,1272099.21,1272099.21
1000PEPEUSDT,Long,0.02 USDT,"30,000,005","610,939.48 USDT","69,616 USDT",11.40 %,11/15/2024 05:22 UTC,11/16/2024 15:05 UTC,18.02 % 0.02 USDT,-5.89 % 0.02 USDT,2024-11-15 05:22:00,2024-11-16 15:05:00,2024-11-15 14:22:00,2024-11-17 00:05:00,2024-11-15 14:22 KST,2024-11-17 00:05 KST,69616.0,1,69616.0,610939.48,610939.48,1341715.21,1341715.21
ACTUSDT,Long,0.676 USDT,"76,072","51,394.25 USDT","3,680 USDT",7.16 %,11/15/2024 05:23 UTC,11/15/2024 15:08 UTC,16.03 % 0.78 USDT,,2024-11-15 05:23:00,2024-11-15 15:08:00,2024-11-15 14:23:00,2024-11-16 00:08:00,2024-11-15 14:23 KST,2024-11-16 00:08 KST,3680.0,1,3680.0,51394.25,51394.25,1345395.21,1345395.21
1000FLOKIUSDT,Long,0.22 USDT,"500,000","105,763.69 USDT","19,643 USDT",18.57 %,11/15/2024 06:08 UTC,11/16/2024 15:03 UTC,28.63 % 0.28 USDT,-4.84 % 0.21 USDT,2024-11-15 06:08:00,2024-11-16 15:03:00,2024-11-15 15:08:00,2024-11-17 00:03:00,2024-11-15 15:08 KST,2024-11-17 00:03 KST,19643.0,1,19643.0,105763.69,105763.69,1365038.21,1365038.21
PNUTUSDT,Long,1.912 USDT,"20,000","38,240.85 USDT","-4,988.91 USDT",-13.05 %,11/15/2024 10:27 UTC,11/15/2024 15:01 UTC,2.48 % 1.96 USDT,-13.52 % 1.65 USDT,2024-11-15 10:27:00,2024-11-15 15:01:00,2024-11-15 19:27:00,2024-11-16 00:01:00,2024-11-15 19:27 KST,2024-11-16 00:01 KST,4988.91,-1,-4988.91,38240.85,38240.85,1360049.3,1360049.3
NEIROUSDT,Long,0.002 USDT,"19,049,773","41,971.24 USDT","-2,280.78 USDT",-5.43 %,11/15/2024 10:28 UTC,11/15/2024 15:08 UTC,3.00 % 0.00 USDT,-5.87 % 0.00 USDT,2024-11-15 10:28:00,2024-11-15 15:08:00,2024-11-15 19:28:00,2024-11-16 00:08:00,2024-11-15 19:28 KST,2024-11-16 00:08 KST,2280.78,-1,-2280.78,41971.24,41971.24,1357768.52,1357768.52
DOGEUSDT,Long,0.373 USDT,"267,899","99,870.82 USDT","-3,885.12 USDT",-3.89 %,11/15/2024 11:42 UTC,11/15/2024 15:08 UTC,2.29 % 0.38 USDT,-4.48 % 0.36 USDT,2024-11-15 11:42:00,2024-11-15 15:08:00,2024-11-15 20:42:00,2024-11-16 00:08:00,2024-11-15 20:42 KST,2024-11-16 00:08 KST,3885.12,-1,-3885.12,99870.82,99870.82,1353883.4,1353883.4
WIFUSDT,Long,3.721 USDT,"15,076.4","56,099.83 USDT","-2,712.48 USDT",-4.84 %,11/15/2024 11:45 UTC,11/15/2024 15:08 UTC,1.16 % 3.76 USDT,-5.24 % 3.53 USDT,2024-11-15 11:45:00,2024-11-15 15:08:00,2024-11-15 20:45:00,2024-11-16 00:08:00,2024-11-15 20:45 KST,2024-11-16 00:08 KST,2712.48,-1,-2712.48,56099.83,56099.83,1351170.92,1351170.92
MEWUSDT,Long,0.011 USDT,"4,545,454","49,999.99 USDT","-1,933.97 USDT",-3.87 %,11/15/2024 11:54 UTC,11/15/2024 15:08 UTC,1.03 % 0.01 USDT,-4.35 % 0.01 USDT,2024-11-15 11:54:00,2024-11-15 15:08:00,2024-11-15 20:54:00,2024-11-16 00:08:00,2024-11-15 20:54 KST,2024-11-16 00:08 KST,1933.97,-1,-1933.97,49999.99,49999.99,1349236.95,1349236.95
MYROUSDT,Long,0.14 USDT,"400,000","55,921.34 USDT","-3,777.77 USDT",-6.76 %,11/15/2024 12:13 UTC,11/15/2024 15:08 UTC,0.28 % 0.14 USDT,-7.23 % 0.13 USDT,2024-11-15 12:13:00,2024-11-15 15:08:00,2024-11-15 21:13:00,2024-11-16 00:08:00,2024-11-15 21:13 KST,2024-11-16 00:08 KST,3777.77,-1,-3777.77,55921.34,55921.34,1345459.18,1345459.18
1000SHIBUSDT,Long,0.024 USDT,"5,000,000","121,316.56 USDT","-1,786.83 USDT",-1.47 %,11/15/2024 12:27 UTC,11/15/2024 15:08 UTC,0.18 % 0.02 USDT,-3.56 % 0.02 USDT,2024-11-15 12:27:00,2024-11-15 15:08:00,2024-11-15 21:27:00,2024-11-16 00:08:00,2024-11-15 21:27 KST,2024-11-16 00:08 KST,1786.83,-1,-1786.83,121316.56,121316.56,1343672.3499999999,1343672.3499999999
MOODENGUSDT,Short,0.651 USDT,"200,000","130,260.66 USDT","1,193 USDT",0.92 %,11/15/2024 14:55 UTC,11/15/2024 15:23 UTC,1.86 % 0.64 USDT,,2024-11-15 14:55:00,2024-11-15 15:23:00,2024-11-15 23:55:00,2024-11-16 00:23:00,2024-11-15 23:55 KST,2024-11-16 00:23 KST,1193.0,1,1193.0,130260.66,130260.66,1344865.3499999999,1344865.3499999999
ONDOUSDT,Long,0.951 USDT,"50,000","47,564.16 USDT","1,001 USDT",2.11 %,11/16/2024 03:34 UTC,11/16/2024 15:08 UTC,4.29 % 0.99 USDT,-5.41 % 0.90 USDT,2024-11-16 03:34:00,2024-11-16 15:08:00,2024-11-16 12:34:00,2024-11-17 00:08:00,2024-11-16 12:34 KST,2024-11-17 00:08 KST,1001.0,1,1001.0,47564.16,47564.16,1345866.3499999999,1345866.3499999999
CYBERUSDT,Long,3.577 USDT,"22,008.5","78,733.71 USDT","1,778 USDT",2.26 %,11/16/2024 03:57 UTC,11/22/2024 13:19 UTC,10.97 % 3.97 USDT,-8.31 % 3.28 USDT,2024-11-16 03:57:00,2024-11-22 13:19:00,2024-11-16 12:57:00,2024-11-22 22:19:00,2024-11-16 12:57 KST,2024-11-22 22:19 KST,1778.0,1,1778.0,78733.71,78733.71,1347644.3499999999,1347644.3499999999
