Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
SOLUSDT,Long,187.146 USDT,"7,500","1,403,593.71 USDT","28,240 USDT",2.01 %,01/14/2025 13:38 UTC,01/16/2025 01:57 UTC,10.19 % 206.21 USDT,-0.80 % 185.64 USDT,2025-01-14 13:38:00,2025-01-16 01:57:00,2025-01-14 22:38:00,2025-01-16 10:57:00,2025-01-14 22:38 KST,2025-01-16 10:57 KST,28240.0,1,28240.0,1403593.71,1403593.71,2211825.4600000004,2211825.4600000004
USUALUSDT,Short,0.505 USDT,"800,000","-403,693.13 USDT","-26,427.30 USDT",-6.55 %,01/15/2025 11:23 UTC,01/15/2025 14:56 UTC,1.06 % 0.50 USDT,-6.50 % 0.54 USDT,2025-01-15 11:23:00,2025-01-15 14:56:00,2025-01-15 20:23:00,2025-01-15 23:56:00,2025-01-15 20:23 KST,2025-01-15 23:56 KST,26427.3,-1,-26427.3,-403693.13,403693.13,2185398.1600000006,2185398.1600000006
ENAUSDT,Short,0.776 USDT,"1,200,000","931,339.19 USDT","-123,337.48 USDT",-13.24 %,01/15/2025 11:23 UTC,01/15/2025 14:56 UTC,0.03 % 0.78 USDT,-11.88 % 0.88 USDT,2025-01-15 11:23:00,2025-01-15 14:56:00,2025-01-15 20:23:00,2025-01-15 23:56:00,2025-01-15 20:23 KST,2025-01-15 23:56 KST,123337.48,-1,-123337.48,931339.19,931339.19,2062060.6800000006,2062060.6800000006
BTCUSDT,Long,"99,484.815 USDT",35,"3,481,968.52 USDT","160,468 USDT",4.61 %,01/16/2025 14:51 UTC,01/20/2025 17:05 UTC,"10.57 % 110,000 USDT","-2.20 % 97,293 USDT",2025-01-16 14:51:00,2025-01-20 17:05:00,2025-01-16 23:51:00,2025-01-21 02:05:00,2025-01-16 23:51 KST,2025-01-21 02:05 KST,160468.0,1,160468.0,3481968.52,3481968.52,2222528.6800000006,2222528.6800000006
ETHUSDT,Long,"3,294.934 USDT",700,"2,294,699.17 USDT","55,039 USDT",2.40 %,01/16/2025 14:51 UTC,01/22/2025 13:46 UTC,"6.98 % 3,524 USDT","-4.66 % 3,141 USDT",2025-01-16 14:51:00,2025-01-22 13:46:00,2025-01-16 23:51:00,2025-01-22 22:46:00,2025-01-16 23:51 KST,2025-01-22 22:46 KST,55039.0,1,55039.0,2294699.17,2294699.17,2277567.6800000006,2277567.6800000006
SOLUSDT,Short,248.126 USDT,"7,000","-1,736,879.26 USDT","-19,655.40 USDT",-1.13 %,01/22/2025 13:50 UTC,01/23/2025 14:53 UTC,2.32 % 242.50 USDT,-8.41 % 270.90 USDT,2025-01-22 13:50:00,2025-01-23 14:53:00,2025-01-22 22:50:00,2025-01-23 23:53:00,2025-01-22 22:50 KST,2025-01-23 23:53 KST,19655.4,-1,-19655.4,-1736879.26,1736879.26,2257912.2800000007,2257912.2800000007
ENSUSDT,Short,34.48 USDT,"16,000","-551,676.76 USDT","10,552 USDT",1.91 %,01/22/2025 13:51 UTC,01/23/2025 14:54 UTC,5.38 % 32.72 USDT,-1.08 % 34.86 USDT,2025-01-22 13:51:00,2025-01-23 14:54:00,2025-01-22 22:51:00,2025-01-23 23:54:00,2025-01-22 22:51 KST,2025-01-23 23:54 KST,10552.0,1,10552.0,-551676.76,551676.76,2268464.2800000007,2268464.2800000007
ONDOUSDT,Short,1.3 USDT,"500,000","-650,045.56 USDT","2,401 USDT",0.37 %,01/22/2025 13:52 UTC,01/23/2025 13:35 UTC,3.86 % 1.25 USDT,-1.66 % 1.32 USDT,2025-01-22 13:52:00,2025-01-23 13:35:00,2025-01-22 22:52:00,2025-01-23 22:35:00,2025-01-22 22:52 KST,2025-01-23 22:35 KST,2401.0,1,2401.0,-650045.56,650045.56,2270865.2800000007,2270865.2800000007
ENAUSDT,Short,0.866 USDT,"1,400,000","-1,245,287.94 USDT","16,687 USDT",1.34 %,01/22/2025 13:56 UTC,01/24/2025 08:02 UTC,5.68 % 0.82 USDT,-3.29 % 0.90 USDT,2025-01-22 13:56:00,2025-01-24 08:02:00,2025-01-22 22:56:00,2025-01-24 17:02:00,2025-01-22 22:56 KST,2025-01-24 17:02 KST,16687.0,1,16687.0,-1245287.94,1245287.94,2287552.2800000007,2287552.2800000007
XRPUSDT,Short,3.058 USDT,"900,000","-2,751,831.55 USDT","-89,286.29 USDT",-3.24 %,01/23/2025 12:43 UTC,01/23/2025 15:04 UTC,0.55 % 3.04 USDT,-3.10 % 3.16 USDT,2025-01-23 12:43:00,2025-01-23 15:04:00,2025-01-23 21:43:00,2025-01-24 00:04:00,2025-01-23 21:43 KST,2025-01-24 00:04 KST,89286.29,-1,-89286.29,-2751831.55,2751831.55,2198265.9900000007,2198265.9900000007
