Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period,Period_Cumulative_PnL
ETHUSDT,Long,"1,606.43 USDT",270,"433,736.10 USDT","8,320 USDT",1.92 %,08/22/2023 21:33 UTC,08/23/2023 13:10 UTC,"3.23 % 1,658 USDT","-0.63 % 1,596 USDT",2023-08-22 21:33:00,2023-08-23 13:10:00,2023-08-23 06:33:00,2023-08-23 22:10:00,2023-08-23 06:33 KST,2023-08-23 22:10 KST,8320.0,1,8320.0,433736.1,433736.1,-142484.62999999998,1,-142484.62999999998
MKRUSDT,Long,"1,031.451 USDT",200.838,"207,154.58 USDT","4,697 USDT",2.27 %,08/23/2023 15:23 UTC,08/23/2023 21:55 UTC,"5.11 % 1,084 USDT","-0.25 % 1,028 USDT",2023-08-23 15:23:00,2023-08-23 21:55:00,2023-08-24 00:23:00,2023-08-24 06:55:00,2023-08-24 00:23 KST,2023-08-24 06:55 KST,4697.0,1,4697.0,207154.58,207154.58,-137787.62999999998,1,-137787.62999999998
BTCUSDT,Long,"26,134.93 USDT",37,"966,992.43 USDT","11,199 USDT",1.16 %,08/23/2023 15:46 UTC,08/23/2023 18:39 UTC,"1.76 % 26,595 USDT","-0.10 % 26,108 USDT",2023-08-23 15:46:00,2023-08-23 18:39:00,2023-08-24 00:46:00,2023-08-24 03:39:00,2023-08-24 00:46 KST,2023-08-24 03:39 KST,11199.0,1,11199.0,966992.43,966992.43,-126588.62999999998,1,-126588.62999999998
BTCUSDT,Long,"26,387.42 USDT",37,"976,334.55 USDT","3,912 USDT",0.40 %,08/23/2023 22:08 UTC,08/24/2023 09:05 UTC,"0.56 % 26,535 USDT","-0.20 % 26,334 USDT",2023-08-23 22:08:00,2023-08-24 09:05:00,2023-08-24 07:08:00,2023-08-24 18:05:00,2023-08-24 07:08 KST,2023-08-24 18:05 KST,3912.0,1,3912.0,976334.55,976334.55,-122676.62999999998,1,-122676.62999999998
ETHUSDT,Long,"1,672.283 USDT",270,"451,516.31 USDT",697.39 USDT,0.15 %,08/23/2023 22:09 UTC,08/24/2023 09:04 UTC,"0.63 % 1,682 USDT","-0.18 % 1,669 USDT",2023-08-23 22:09:00,2023-08-24 09:04:00,2023-08-24 07:09:00,2023-08-24 18:04:00,2023-08-24 07:09 KST,2023-08-24 18:04 KST,697.39,1,697.39,451516.31,451516.31,-121979.23999999998,1,-121979.23999999998
LTCUSDT,Long,65.51 USDT,"1,500","98,265.00 USDT",180.74 USDT,0.18 %,08/23/2023 22:13 UTC,08/24/2023 09:06 UTC,0.52 % 65.85 USDT,-0.43 % 65.23 USDT,2023-08-23 22:13:00,2023-08-24 09:06:00,2023-08-24 07:13:00,2023-08-24 18:06:00,2023-08-24 07:13 KST,2023-08-24 18:06 KST,180.74,1,180.74,98265.0,98265.0,-121798.49999999997,1,-121798.49999999997
BTCUSDT,Short,"26,494.898 USDT",37.319,"-988,763.11 USDT","13,132 USDT",1.33 %,08/24/2023 09:06 UTC,08/24/2023 23:43 UTC,"2.06 % 25,959 USDT","-0.14 % 26,532 USDT",2023-08-24 09:06:00,2023-08-24 23:43:00,2023-08-24 18:06:00,2023-08-25 08:43:00,2023-08-24 18:06 KST,2023-08-25 08:43 KST,13132.0,1,13132.0,-988763.11,988763.11,-108666.49999999997,1,-108666.49999999997
MKRUSDT,Short,"1,094.88 USDT",245.561,"-268,859.87 USDT","13,662 USDT",5.08 %,08/24/2023 09:06 UTC,08/24/2023 19:14 UTC,"6.53 % 1,027 USDT","-0.17 % 1,096 USDT",2023-08-24 09:06:00,2023-08-24 19:14:00,2023-08-24 18:06:00,2023-08-25 04:14:00,2023-08-24 18:06 KST,2023-08-25 04:14 KST,13662.0,1,13662.0,-268859.87,268859.87,-95004.49999999997,1,-95004.49999999997
MKRUSDT,Long,"1,018.956 USDT",595.321,"606,605.76 USDT","26,081 USDT",4.30 %,08/24/2023 23:53 UTC,08/28/2023 01:31 UTC,"5.34 % 1,073 USDT",-3.20 % 986.40 USDT,2023-08-24 23:53:00,2023-08-28 01:31:00,2023-08-25 08:53:00,2023-08-28 10:31:00,2023-08-25 08:53 KST,2023-08-28 10:31 KST,26081.0,1,26081.0,606605.76,606605.76,-68923.49999999997,1,-68923.49999999997
BTCUSDT,Long,"26,071.76 USDT",33.58,"875,489.72 USDT","-6,016.01 USDT",-0.69 %,08/24/2023 23:54 UTC,08/28/2023 05:33 UTC,"0.88 % 26,300 USDT","-1.22 % 25,754 USDT",2023-08-24 23:54:00,2023-08-28 05:33:00,2023-08-25 08:54:00,2023-08-28 14:33:00,2023-08-25 08:54 KST,2023-08-28 14:33 KST,6016.01,-1,-6016.01,875489.72,875489.72,-74939.50999999997,1,-74939.50999999997
ETHUSDT,Long,"1,638.34 USDT",270,"442,351.88 USDT","2,174 USDT",0.49 %,08/25/2023 15:01 UTC,08/28/2023 05:31 UTC,"1.30 % 1,659 USDT","-0.24 % 1,634 USDT",2023-08-25 15:01:00,2023-08-28 05:31:00,2023-08-26 00:01:00,2023-08-28 14:31:00,2023-08-26 00:01 KST,2023-08-28 14:31 KST,2174.0,1,2174.0,442351.88,442351.88,-72765.50999999997,1,-72765.50999999997
MKRUSDT,Short,"1,044.064 USDT",270,"-281,897.32 USDT","-2,596.82 USDT",-0.92 %,08/28/2023 10:10 UTC,08/28/2023 12:10 UTC,"0.03 % 1,043 USDT","-0.95 % 1,054 USDT",2023-08-28 10:10:00,2023-08-28 12:10:00,2023-08-28 19:10:00,2023-08-28 21:10:00,2023-08-28 19:10 KST,2023-08-28 21:10 KST,2596.82,-1,-2596.82,-281897.32,281897.32,-75362.32999999997,1,-75362.32999999997
MKRUSDT,Short,"1,068.593 USDT",306.314,"-327,325.08 USDT","19,884 USDT",6.07 %,08/28/2023 12:29 UTC,08/28/2023 18:53 UTC,"6.65 % 1,002 USDT","-0.15 % 1,070 USDT",2023-08-28 12:29:00,2023-08-28 18:53:00,2023-08-28 21:29:00,2023-08-29 03:53:00,2023-08-28 21:29 KST,2023-08-29 03:53 KST,19884.0,1,19884.0,-327325.08,327325.08,-55478.32999999997,1,-55478.32999999997
MKRUSDT,Long,"1,050.108 USDT",995.084,"1,044,945.19 USDT","66,536 USDT",6.37 %,08/28/2023 19:00 UTC,08/31/2023 08:39 UTC,"4.37 % 1,096 USDT","-4.27 % 1,005 USDT",2023-08-28 19:00:00,2023-08-31 08:39:00,2023-08-29 04:00:00,2023-08-31 17:39:00,2023-08-29 04:00 KST,2023-08-31 17:39 KST,66536.0,1,66536.0,1044945.19,1044945.19,11057.670000000027,1,11057.670000000027
BTCUSDT,Long,"27,217.582 USDT",57,"1,551,402.16 USDT","2,910 USDT",0.19 %,08/29/2023 14:35 UTC,08/29/2023 14:53 UTC,"1.74 % 27,690 USDT",,2023-08-29 14:35:00,2023-08-29 14:53:00,2023-08-29 23:35:00,2023-08-29 23:53:00,2023-08-29 23:35 KST,2023-08-29 23:53 KST,2910.0,1,2910.0,1551402.16,1551402.16,13967.670000000027,1,13967.670000000027
EOSUSDT,Long,0.614 USDT,"200,000","122,800.00 USDT","1,325 USDT",1.08 %,08/29/2023 14:46 UTC,08/29/2023 20:55 UTC,2.61 % 0.63 USDT,-1.47 % 0.60 USDT,2023-08-29 14:46:00,2023-08-29 20:55:00,2023-08-29 23:46:00,2023-08-30 05:55:00,2023-08-29 23:46 KST,2023-08-30 05:55 KST,1325.0,1,1325.0,122800.0,122800.0,15292.670000000027,1,15292.670000000027
BTCUSDT,Long,"27,457.759 USDT",57,"1,568,640.00 USDT","-86,711.46 USDT",-5.53 %,08/29/2023 14:58 UTC,09/01/2023 14:31 UTC,"2.59 % 28,168 USDT","-6.70 % 25,617 USDT",2023-08-29 14:58:00,2023-09-01 14:31:00,2023-08-29 23:58:00,2023-09-01 23:31:00,2023-08-29 23:58 KST,2023-09-01 23:31 KST,86711.46,-1,-86711.46,1568640.0,1568640.0,-71418.78999999998,1,-71418.78999999998
ETHUSDT,Long,"1,727.779 USDT",570,"984,595.21 USDT","-8,318.51 USDT",-0.84 %,08/29/2023 14:59 UTC,08/30/2023 14:50 UTC,"0.96 % 1,744 USDT","-2.30 % 1,688 USDT",2023-08-29 14:59:00,2023-08-30 14:50:00,2023-08-29 23:59:00,2023-08-30 23:50:00,2023-08-29 23:59 KST,2023-08-30 23:50 KST,8318.51,-1,-8318.51,984595.21,984595.21,-79737.29999999997,1,-79737.29999999997
ETHUSDT,Long,"1,704.19 USDT",270,"460,131.38 USDT",1.86 USDT,0.00 %,08/31/2023 07:19 UTC,08/31/2023 08:44 UTC,"0.20 % 1,707 USDT","-0.01 % 1,704 USDT",2023-08-31 07:19:00,2023-08-31 08:44:00,2023-08-31 16:19:00,2023-08-31 17:44:00,2023-08-31 16:19 KST,2023-08-31 17:44 KST,1.86,1,1.86,460131.38,460131.38,-79735.43999999997,1,-79735.43999999997
MKRUSDT,Short,"1,108.207 USDT",440,"-487,611.15 USDT","-18,740.42 USDT",-3.84 %,08/31/2023 08:39 UTC,08/31/2023 14:43 UTC,"1.70 % 1,089 USDT","-4.00 % 1,154 USDT",2023-08-31 08:39:00,2023-08-31 14:43:00,2023-08-31 17:39:00,2023-08-31 23:43:00,2023-08-31 17:39 KST,2023-08-31 23:43 KST,18740.42,-1,-18740.42,-487611.15,487611.15,-98475.85999999997,1,-98475.85999999997
MKRUSDT,Short,"1,166.142 USDT",270,"314,858.22 USDT","-3,275.13 USDT",-1.04 %,08/31/2023 15:36 UTC,08/31/2023 16:00 UTC,,"-1.04 % 1,178 USDT",2023-08-31 15:36:00,2023-08-31 16:00:00,2023-09-01 00:36:00,2023-09-01 01:00:00,2023-09-01 00:36 KST,2023-09-01 01:00 KST,3275.13,-1,-3275.13,314858.22,314858.22,-101750.98999999998,1,-101750.98999999998
MKRUSDT,Short,"1,168.393 USDT",369.157,"-431,320.45 USDT","6,937 USDT",1.61 %,08/31/2023 16:01 UTC,08/31/2023 21:27 UTC,"2.87 % 1,135 USDT",,2023-08-31 16:01:00,2023-08-31 21:27:00,2023-09-01 01:01:00,2023-09-01 06:27:00,2023-09-01 01:01 KST,2023-09-01 06:27 KST,6937.0,1,6937.0,-431320.45,431320.45,-94813.98999999998,1,-94813.98999999998
MKRUSDT,Short,"1,146.899 USDT",373.118,"-427,928.73 USDT","-2,030.65 USDT",-0.47 %,08/31/2023 21:35 UTC,08/31/2023 22:30 UTC,"0.20 % 1,144 USDT","-0.45 % 1,152 USDT",2023-08-31 21:35:00,2023-08-31 22:30:00,2023-09-01 06:35:00,2023-09-01 07:30:00,2023-09-01 06:35 KST,2023-09-01 07:30 KST,2030.65,-1,-2030.65,-427928.73,427928.73,-96844.63999999997,1,-96844.63999999997
MKRUSDT,Short,"1,162.25 USDT",270,"-313,807.47 USDT","12,302 USDT",3.92 %,09/01/2023 09:00 UTC,09/01/2023 19:32 UTC,"6.14 % 1,095 USDT","-0.76 % 1,171 USDT",2023-09-01 09:00:00,2023-09-01 19:32:00,2023-09-01 18:00:00,2023-09-02 04:32:00,2023-09-01 18:00 KST,2023-09-02 04:32 KST,12302.0,1,12302.0,-313807.47,313807.47,-84542.63999999997,1,-84542.63999999997
ETHUSDT,Short,"1,627.397 USDT",270,"439,397.20 USDT","-1,355.80 USDT",-0.31 %,09/01/2023 15:04 UTC,09/01/2023 15:15 UTC,,"-0.25 % 1,631 USDT",2023-09-01 15:04:00,2023-09-01 15:15:00,2023-09-02 00:04:00,2023-09-02 00:15:00,2023-09-02 00:04 KST,2023-09-02 00:15 KST,1355.8,-1,-1355.8,439397.2,439397.2,-85898.43999999997,1,-85898.43999999997
MKRUSDT,Long,"1,135.993 USDT",270,"306,718.05 USDT",222.80 USDT,0.07 %,09/01/2023 20:33 UTC,09/01/2023 21:42 UTC,"2.03 % 1,159 USDT","-0.38 % 1,131 USDT",2023-09-01 20:33:00,2023-09-01 21:42:00,2023-09-02 05:33:00,2023-09-02 06:42:00,2023-09-02 05:33 KST,2023-09-02 06:42 KST,222.8,1,222.8,306718.05,306718.05,-85675.63999999997,1,-85675.63999999997
ETHUSDT,Short,"1,629.867 USDT",270,"-440,064.06 USDT",105.06 USDT,0.02 %,09/02/2023 08:41 UTC,09/03/2023 17:06 UTC,"0.25 % 1,625 USDT","-0.77 % 1,642 USDT",2023-09-02 08:41:00,2023-09-03 17:06:00,2023-09-02 17:41:00,2023-09-04 02:06:00,2023-09-02 17:41 KST,2023-09-04 02:06 KST,105.06,1,105.06,-440064.06,440064.06,-85570.57999999997,1,-85570.57999999997
MKRUSDT,Short,"1,163.209 USDT",361.575,"-420,587.23 USDT","4,433 USDT",1.05 %,09/02/2023 08:42 UTC,09/02/2023 15:17 UTC,"2.33 % 1,136 USDT","-0.43 % 1,168 USDT",2023-09-02 08:42:00,2023-09-02 15:17:00,2023-09-02 17:42:00,2023-09-03 00:17:00,2023-09-02 17:42 KST,2023-09-03 00:17 KST,4433.0,1,4433.0,-420587.23,420587.23,-81137.57999999997,1,-81137.57999999997
CYBERUSDT,Short,8.253 USDT,"5,000","41,264.41 USDT","4,258 USDT",10.32 %,09/02/2023 08:45 UTC,09/02/2023 13:12 UTC,9.19 % 7.56 USDT,-9.82 % 9.15 USDT,2023-09-02 08:45:00,2023-09-02 13:12:00,2023-09-02 17:45:00,2023-09-02 22:12:00,2023-09-02 17:45 KST,2023-09-02 22:12 KST,4258.0,1,4258.0,41264.41,41264.41,-76879.57999999997,1,-76879.57999999997
MKRUSDT,Short,"1,123.518 USDT",337.896,"-379,632.10 USDT","-4,278.35 USDT",-1.13 %,09/02/2023 18:10 UTC,09/04/2023 01:56 UTC,"0.36 % 1,119 USDT","-2.41 % 1,151 USDT",2023-09-02 18:10:00,2023-09-04 01:56:00,2023-09-03 03:10:00,2023-09-04 10:56:00,2023-09-03 03:10 KST,2023-09-04 10:56 KST,4278.35,-1,-4278.35,-379632.1,379632.1,-81157.92999999998,1,-81157.92999999998
LTCUSDT,Long,63.902 USDT,"2,000","127,805.00 USDT","-1,201.35 USDT",-0.94 %,09/03/2023 20:52 UTC,09/08/2023 05:54 UTC,0.87 % 64.46 USDT,-4.01 % 61.34 USDT,2023-09-03 20:52:00,2023-09-08 05:54:00,2023-09-04 05:52:00,2023-09-08 14:54:00,2023-09-04 05:52 KST,2023-09-08 14:54 KST,1201.35,-1,-1201.35,127805.0,127805.0,-82359.27999999998,1,-82359.27999999998
MKRUSDT,Long,"1,114.745 USDT",458.315,"510,904.32 USDT","18,860 USDT",3.69 %,09/04/2023 02:21 UTC,09/07/2023 23:25 UTC,"4.54 % 1,165 USDT","-2.18 % 1,090 USDT",2023-09-04 02:21:00,2023-09-07 23:25:00,2023-09-04 11:21:00,2023-09-08 08:25:00,2023-09-04 11:21 KST,2023-09-08 08:25 KST,18860.0,1,18860.0,510904.32,510904.32,-63499.279999999984,1,-63499.279999999984
MKRUSDT,Short,"1,134.961 USDT",397.172,"-451,802.71 USDT","5,223 USDT",1.16 %,09/07/2023 23:22 UTC,09/09/2023 15:04 UTC,"1.04 % 1,123 USDT","-1.00 % 1,146 USDT",2023-09-07 23:22:00,2023-09-09 15:04:00,2023-09-08 08:22:00,2023-09-10 00:04:00,2023-09-08 08:22 KST,2023-09-10 00:04 KST,5223.0,1,5223.0,-451802.71,451802.71,-58276.279999999984,1,-58276.279999999984
MKRUSDT,Long,"1,110.949 USDT",520,"577,693.46 USDT","-15,821.44 USDT",-2.74 %,09/10/2023 01:49 UTC,09/11/2023 14:48 UTC,"1.70 % 1,129 USDT","-3.62 % 1,070 USDT",2023-09-10 01:49:00,2023-09-11 14:48:00,2023-09-10 10:49:00,2023-09-11 23:48:00,2023-09-10 10:49 KST,2023-09-11 23:48 KST,15821.44,-1,-15821.44,577693.46,577693.46,-74097.71999999999,1,-74097.71999999999
LTCUSDT,Long,61.262 USDT,"2,200","134,776.45 USDT","-1,734.82 USDT",-1.29 %,09/10/2023 12:05 UTC,09/12/2023 12:38 UTC,0.65 % 61.66 USDT,-5.94 % 57.62 USDT,2023-09-10 12:05:00,2023-09-12 12:38:00,2023-09-10 21:05:00,2023-09-12 21:38:00,2023-09-10 21:05 KST,2023-09-12 21:38 KST,1734.82,-1,-1734.82,134776.45,134776.45,-75832.54,1,-75832.54
ETHUSDT,Long,"1,594.955 USDT",370,"590,133.23 USDT","-11,955.52 USDT",-2.03 %,09/11/2023 09:31 UTC,09/11/2023 14:46 UTC,"0.18 % 1,597 USDT","-2.76 % 1,550 USDT",2023-09-11 09:31:00,2023-09-11 14:46:00,2023-09-11 18:31:00,2023-09-11 23:46:00,2023-09-11 18:31 KST,2023-09-11 23:46 KST,11955.52,-1,-11955.52,590133.23,590133.23,-87788.06,1,-87788.06
BTCUSDT,Long,"25,343.8 USDT",26,"658,938.80 USDT","-4,704.87 USDT",-0.71 %,09/11/2023 14:15 UTC,09/11/2023 14:46 UTC,"0.46 % 25,459 USDT","-1.20 % 25,040 USDT",2023-09-11 14:15:00,2023-09-11 14:46:00,2023-09-11 23:15:00,2023-09-11 23:46:00,2023-09-11 23:15 KST,2023-09-11 23:46 KST,4704.87,-1,-4704.87,658938.8,658938.8,-92492.93,1,-92492.93
MKRUSDT,Short,"1,079.062 USDT",340.913,"-367,866.40 USDT","1,334 USDT",0.36 %,09/11/2023 17:06 UTC,09/11/2023 19:44 UTC,"0.72 % 1,071 USDT","-0.80 % 1,087 USDT",2023-09-11 17:06:00,2023-09-11 19:44:00,2023-09-12 02:06:00,2023-09-12 04:44:00,2023-09-12 02:06 KST,2023-09-12 04:44 KST,1334.0,1,1334.0,-367866.4,367866.4,-91158.93,1,-91158.93
BTCUSDT,Short,"25,726.946 USDT",27.04,"-695,656.62 USDT","-6,325.75 USDT",-0.91 %,09/12/2023 06:18 UTC,09/12/2023 10:22 UTC,"0.02 % 25,720 USDT","-1.51 % 26,122 USDT",2023-09-12 06:18:00,2023-09-12 10:22:00,2023-09-12 15:18:00,2023-09-12 19:22:00,2023-09-12 15:18 KST,2023-09-12 19:22 KST,6325.75,-1,-6325.75,-695656.62,695656.62,-97484.68,1,-97484.68
BTCUSDT,Short,"26,230.959 USDT",52,"-1,359,374.73 USDT","-4,057.13 USDT",-0.30 %,09/12/2023 11:24 UTC,09/25/2023 13:53 UTC,"1.75 % 25,780 USDT","-4.44 % 27,450 USDT",2023-09-12 11:24:00,2023-09-25 13:53:00,2023-09-12 20:24:00,2023-09-25 22:53:00,2023-09-12 20:24 KST,2023-09-25 22:53 KST,4057.13,-1,-4057.13,-1359374.73,1359374.73,-101541.81,1,-101541.81
ETHUSDT,Short,"1,614.122 USDT",270,"435,813.06 USDT","2,307 USDT",0.53 %,09/13/2023 16:28 UTC,09/13/2023 21:30 UTC,"1.04 % 1,597 USDT",,2023-09-13 16:28:00,2023-09-13 21:30:00,2023-09-14 01:28:00,2023-09-14 06:30:00,2023-09-14 01:28 KST,2023-09-14 06:30 KST,2307.0,1,2307.0,435813.06,435813.06,-99234.81,1,-99234.81
ETHUSDT,Short,"1,617.525 USDT",370,"-598,484.10 USDT","-13,152.87 USDT",-2.20 %,09/14/2023 05:17 UTC,09/18/2023 11:29 UTC,"0.52 % 1,609 USDT","-2.13 % 1,652 USDT",2023-09-14 05:17:00,2023-09-18 11:29:00,2023-09-14 14:17:00,2023-09-18 20:29:00,2023-09-14 14:17 KST,2023-09-18 20:29 KST,13152.87,-1,-13152.87,-598484.1,598484.1,-112387.68,1,-112387.68
MKRUSDT,Short,"1,154.618 USDT",263.006,"-303,671.36 USDT","-11,543.68 USDT",-3.80 %,09/14/2023 09:11 UTC,09/15/2023 10:26 UTC,"0.53 % 1,148 USDT","-5.24 % 1,218 USDT",2023-09-14 09:11:00,2023-09-15 10:26:00,2023-09-14 18:11:00,2023-09-15 19:26:00,2023-09-14 18:11 KST,2023-09-15 19:26 KST,11543.68,-1,-11543.68,-303671.36,303671.36,-123931.35999999999,1,-123931.35999999999
MKRUSDT,Short,"1,273.16 USDT",317.154,"-404,424.87 USDT","5,747 USDT",1.42 %,09/16/2023 05:21 UTC,09/18/2023 00:07 UTC,"1.72 % 1,251 USDT","-1.18 % 1,288 USDT",2023-09-16 05:21:00,2023-09-18 00:07:00,2023-09-16 14:21:00,2023-09-18 09:07:00,2023-09-16 14:21 KST,2023-09-18 09:07 KST,5747.0,1,5747.0,-404424.87,404424.87,-118184.35999999999,1,-118184.35999999999
MKRUSDT,Short,"1,269.524 USDT",273.214,"-346,132.41 USDT","4,922 USDT",1.42 %,09/18/2023 08:18 UTC,09/18/2023 22:15 UTC,"3.12 % 1,231 USDT","-0.59 % 1,277 USDT",2023-09-18 08:18:00,2023-09-18 22:15:00,2023-09-18 17:18:00,2023-09-19 07:15:00,2023-09-18 17:18 KST,2023-09-19 07:15 KST,4922.0,1,4922.0,-346132.41,346132.41,-113262.35999999999,1,-113262.35999999999
ETHUSDT,Short,"1,653.774 USDT",270,"-446,519.00 USDT","-1,787.54 USDT",-0.40 %,09/18/2023 14:05 UTC,09/18/2023 15:32 UTC,"0.08 % 1,652 USDT","-0.34 % 1,659 USDT",2023-09-18 14:05:00,2023-09-18 15:32:00,2023-09-18 23:05:00,2023-09-19 00:32:00,2023-09-18 23:05 KST,2023-09-19 00:32 KST,1787.54,-1,-1787.54,-446519.0,446519.0,-115049.89999999998,1,-115049.89999999998
MKRUSDT,Short,"1,264.519 USDT",177.213,"-224,089.17 USDT",-752.03 USDT,-0.34 %,09/19/2023 07:20 UTC,09/19/2023 21:53 UTC,"1.02 % 1,251 USDT","-0.95 % 1,276 USDT",2023-09-19 07:20:00,2023-09-19 21:53:00,2023-09-19 16:20:00,2023-09-20 06:53:00,2023-09-19 16:20 KST,2023-09-20 06:53 KST,752.03,-1,-752.03,-224089.17,224089.17,-115801.92999999998,1,-115801.92999999998
MKRUSDT,Long,"1,276.487 USDT",55,"70,206.78 USDT",-492.27 USDT,-0.70 %,09/19/2023 09:43 UTC,09/19/2023 09:59 UTC,,"-0.79 % 1,266 USDT",2023-09-19 09:43:00,2023-09-19 09:59:00,2023-09-19 18:43:00,2023-09-19 18:59:00,2023-09-19 18:43 KST,2023-09-19 18:59 KST,492.27,-1,-492.27,70206.78,70206.78,-116294.19999999998,1,-116294.19999999998
MKRUSDT,Short,"1,308.045 USDT",270.376,"-353,663.99 USDT","-10,762.53 USDT",-3.04 %,09/20/2023 02:07 UTC,09/20/2023 21:22 UTC,"1.05 % 1,294 USDT","-3.26 % 1,352 USDT",2023-09-20 02:07:00,2023-09-20 21:22:00,2023-09-20 11:07:00,2023-09-21 06:22:00,2023-09-20 11:07 KST,2023-09-21 06:22 KST,10762.53,-1,-10762.53,-353663.99,353663.99,-127056.72999999998,1,-127056.72999999998
BTCUSDT,Short,"26,333 USDT",3.813,"100,407.73 USDT",221.60 USDT,0.22 %,09/25/2023 20:41 UTC,09/26/2023 09:36 UTC,"0.43 % 26,219 USDT","-0.19 % 26,381 USDT",2023-09-25 20:41:00,2023-09-26 09:36:00,2023-09-26 05:41:00,2023-09-26 18:36:00,2023-09-26 05:41 KST,2023-09-26 18:36 KST,221.6,1,221.6,100407.73,100407.73,-126835.12999999998,1,-126835.12999999998
BTCUSDT,Long,"26,489.012 USDT",30,"794,670.37 USDT","8,496 USDT",1.07 %,09/27/2023 10:30 UTC,09/27/2023 12:37 UTC,"1.36 % 26,849 USDT","-0.40 % 26,383 USDT",2023-09-27 10:30:00,2023-09-27 12:37:00,2023-09-27 19:30:00,2023-09-27 21:37:00,2023-09-27 19:30 KST,2023-09-27 21:37 KST,8496.0,1,8496.0,794670.37,794670.37,-118339.12999999998,1,-118339.12999999998
BTCUSDT,Long,"26,275.1 USDT",17,"446,676.70 USDT","12,782 USDT",2.86 %,09/27/2023 19:09 UTC,09/28/2023 18:37 UTC,"3.93 % 27,308 USDT","-0.24 % 26,211 USDT",2023-09-27 19:09:00,2023-09-28 18:37:00,2023-09-28 04:09:00,2023-09-29 03:37:00,2023-09-28 04:09 KST,2023-09-29 03:37 KST,12782.0,1,12782.0,446676.7,446676.7,-105557.12999999998,1,-105557.12999999998
BTCUSDT,Long,"27,687.521 USDT",37,"1,024,438.28 USDT","7,544 USDT",0.74 %,10/01/2023 07:14 UTC,10/02/2023 16:05 UTC,"3.34 % 28,613 USDT","-2.43 % 27,015 USDT",2023-10-01 07:14:00,2023-10-02 16:05:00,2023-10-01 16:14:00,2023-10-03 01:05:00,2023-10-01 16:14 KST,2023-10-03 01:05 KST,7544.0,1,7544.0,1024438.28,1024438.28,-98013.12999999998,1,-98013.12999999998
LTCUSDT,Long,67.96 USDT,"2,000","135,920.00 USDT","-3,840.42 USDT",-2.83 %,10/02/2023 02:35 UTC,10/02/2023 18:40 UTC,0.25 % 68.13 USDT,-4.53 % 64.88 USDT,2023-10-02 02:35:00,2023-10-02 18:40:00,2023-10-02 11:35:00,2023-10-03 03:40:00,2023-10-02 11:35 KST,2023-10-03 03:40 KST,3840.42,-1,-3840.42,135920.0,135920.0,-101853.54999999997,1,-101853.54999999997
ETHUSDT,Long,"1,730.277 USDT",440,"761,321.80 USDT","-21,929.75 USDT",-2.88 %,10/02/2023 08:27 UTC,10/02/2023 18:39 UTC,"0.79 % 1,743 USDT","-6.37 % 1,619 USDT",2023-10-02 08:27:00,2023-10-02 18:39:00,2023-10-02 17:27:00,2023-10-03 03:39:00,2023-10-02 17:27 KST,2023-10-03 03:39 KST,21929.75,-1,-21929.75,761321.8,761321.8,-123783.29999999997,1,-123783.29999999997
BTCUSDT,Long,"27,573.842 USDT",29.912,"824,788.76 USDT","5,170 USDT",0.63 %,10/04/2023 09:52 UTC,10/08/2023 13:13 UTC,"3.18 % 28,450 USDT","-1.52 % 27,156 USDT",2023-10-04 09:52:00,2023-10-08 13:13:00,2023-10-04 18:52:00,2023-10-08 22:13:00,2023-10-04 18:52 KST,2023-10-08 22:13 KST,5170.0,1,5170.0,824788.76,824788.76,-118613.29999999997,1,-118613.29999999997
ETHUSDT,Long,"1,645.813 USDT",369,"607,305.14 USDT","-30,909.67 USDT",-5.09 %,10/04/2023 09:54 UTC,10/11/2023 15:18 UTC,"1.14 % 1,664 USDT","-6.32 % 1,541 USDT",2023-10-04 09:54:00,2023-10-11 15:18:00,2023-10-04 18:54:00,2023-10-12 00:18:00,2023-10-04 18:54 KST,2023-10-12 00:18 KST,30909.67,-1,-30909.67,607305.14,607305.14,-149522.96999999997,1,-149522.96999999997
EOSUSDT,Long,0.538 USDT,"477,777","272,732.89 USDT","-11,439.85 USDT",-4.19 %,10/04/2023 09:59 UTC,10/16/2023 13:49 UTC,8.18 % 0.58 USDT,-2.42 % 0.52 USDT,2023-10-04 09:59:00,2023-10-16 13:49:00,2023-10-04 18:59:00,2023-10-16 22:49:00,2023-10-04 18:59 KST,2023-10-16 22:49 KST,11439.85,-1,-11439.85,272732.89,272732.89,-160962.81999999998,1,-160962.81999999998
ETCUSDT,Long,15.645 USDT,"2,222","34,763.19 USDT","-1,855.68 USDT",-5.34 %,10/04/2023 10:01 UTC,10/11/2023 15:17 UTC,1.20 % 15.83 USDT,-7.32 % 14.50 USDT,2023-10-04 10:01:00,2023-10-11 15:17:00,2023-10-04 19:01:00,2023-10-12 00:17:00,2023-10-04 19:01 KST,2023-10-12 00:17 KST,1855.68,-1,-1855.68,34763.19,34763.19,-162818.49999999997,1,-162818.49999999997
