month,monthly_return
2024-01,-0.6856070336856979
2024-02,11.355475878460531
2024-03,-0.0717940102781589
2024-04,0.925504747764827
2024-05,-1.0766595189320438
2024-06,-5.668198562976901
2024-07,8.661506450758383
2024-08,-0.12143273995499637
2024-09,-2.7522522706144525
2024-10,17.758338953967858
2024-11,31.025576569194246
2024-12,20.60421992987378
2025-01,36.638148221389514
2025-02,9.312955515882937
2025-03,19.072315817371678
2025-04,4.755416771929655
2025-05,1.0683672799977728
