Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
WCTUSDT,Short,0.347 USDT,"144,250","50,105.86 USDT",-354.68 USDT,-0.71 %,04/15/2025 11:02 UTC,04/15/2025 11:04 UTC,,-1.24 % 0.35 USDT
KERNELUSDT,Short,0.375 USDT,"290,650","-109,116.58 USDT","16,067 USDT",14.72 %,04/14/2025 12:39 UTC,04/14/2025 16:55 UTC,32.47 % 0.28 USDT,-3.09 % 0.39 USDT
KERNELUSDT,Long,0.345 USDT,"346,545","119,664.91 USDT","2,907 USDT",2.43 %,04/14/2025 12:25 UTC,04/14/2025 12:39 UTC,3.33 % 0.36 USDT,-5.42 % 0.33 USDT
ALCHUSDT,Long,0.138 USDT,"36,081","4,969.42 USDT",4.61 USDT,0.09 %,04/14/2025 11:09 UTC,04/14/2025 11:12 UTC,0.17 % 0.14 USDT,-2.39 % 0.13 USDT
VTHOUSDT,Short,0.003 USDT,"739,961","-1,991.30 USDT",17.37 USDT,0.87 %,04/14/2025 10:18 UTC,04/14/2025 10:38 UTC,2.09 % 0.00 USDT,
OMUSDT,Short,1.243 USDT,"20,289.5","25,227.74 USDT","7,094 USDT",28.12 %,04/13/2025 21:09 UTC,04/13/2025 21:10 UTC,12.30 % 1.11 USDT,
OMUSDT,Short,0.564 USDT,"45,299.9","25,547.54 USDT",772.84 USDT,3.03 %,04/13/2025 19:31 UTC,04/13/2025 19:44 UTC,17.78 % 0.48 USDT,-0.06 % 0.56 USDT
OMUSDT,Short,0.717 USDT,"35,113.5","25,175.72 USDT",328.89 USDT,1.31 %,04/13/2025 19:24 UTC,04/13/2025 19:26 UTC,,
OMUSDT,Short,0.645 USDT,"39,125","25,247.03 USDT",488.87 USDT,1.94 %,04/13/2025 19:22 UTC,04/13/2025 19:24 UTC,,-5.41 % 0.68 USDT
OMUSDT,Short,1.7 USDT,"14,804.3","25,167.31 USDT",-171.77 USDT,-0.68 %,04/13/2025 18:43 UTC,04/13/2025 18:46 UTC,,0.00 % 1.70 USDT
BABYUSDT,Long,0.08 USDT,"62,394","4,992.77 USDT",281.44 USDT,5.64 %,04/10/2025 10:16 UTC,04/10/2025 10:17 UTC,5.82 % 0.08 USDT,
