Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
DOGEUSDT,Short,0.412 USDT,"2,212,411","911,280.47 USDT","14,910 USDT",1.64 %,12/10/2024 11:30 UTC,12/10/2024 12:22 UTC,1.66 % 0.41 USDT,,2024-12-10 11:30:00,2024-12-10 12:22:00,2024-12-10 20:30:00,2024-12-10 21:22:00,2024-12-10 20:30 KST,2024-12-10 21:22 KST,14910.0,1,14910.0,911280.47,911280.47,7227715.520000005,7227715.520000005
1000PEPEUSDT,Long,0.024 USDT,"42,173,573","1,021,168.23 USDT","10,614 USDT",1.04 %,12/10/2024 12:53 UTC,12/10/2024 13:15 UTC,2.01 % 0.02 USDT,-1.12 % 0.02 USDT,2024-12-10 12:53:00,2024-12-10 13:15:00,2024-12-10 21:53:00,2024-12-10 22:15:00,2024-12-10 21:53 KST,2024-12-10 22:15 KST,10614.0,1,10614.0,1021168.23,1021168.23,7238329.520000005,7238329.520000005
DOGEUSDT,Long,0.393 USDT,"2,542,828","999,422.02 USDT","9,172 USDT",0.92 %,12/10/2024 12:58 UTC,12/10/2024 13:02 UTC,1.03 % 0.40 USDT,-0.13 % 0.39 USDT,2024-12-10 12:58:00,2024-12-10 13:02:00,2024-12-10 21:58:00,2024-12-10 22:02:00,2024-12-10 21:58 KST,2024-12-10 22:02 KST,9172.0,1,9172.0,999422.02,999422.02,7247501.520000005,7247501.520000005
ETHUSDT,Short,"3,721.595 USDT",805.078,"2,996,173.97 USDT","38,761 USDT",1.29 %,12/10/2024 14:06 UTC,12/10/2024 14:39 UTC,"0.91 % 3,688 USDT",,2024-12-10 14:06:00,2024-12-10 14:39:00,2024-12-10 23:06:00,2024-12-10 23:39:00,2024-12-10 23:06 KST,2024-12-10 23:39 KST,38761.0,1,38761.0,2996173.97,2996173.97,7286262.520000005,7286262.520000005
BTCUSDT,Short,"97,872.643 USDT",30.625,"2,997,349.69 USDT","20,117 USDT",0.67 %,12/10/2024 14:17 UTC,12/10/2024 14:39 UTC,"0.46 % 97,421 USDT","-0.14 % 98,010 USDT",2024-12-10 14:17:00,2024-12-10 14:39:00,2024-12-10 23:17:00,2024-12-10 23:39:00,2024-12-10 23:17 KST,2024-12-10 23:39 KST,20117.0,1,20117.0,2997349.69,2997349.69,7306379.520000005,7306379.520000005
BTCUSDT,Short,"97,854.542 USDT",96.597,"-9,452,455.15 USDT","-23,990.10 USDT",-0.25 %,12/10/2024 14:43 UTC,12/10/2024 15:07 UTC,"0.12 % 97,740 USDT","-0.30 % 98,151 USDT",2024-12-10 14:43:00,2024-12-10 15:07:00,2024-12-10 23:43:00,2024-12-11 00:07:00,2024-12-10 23:43 KST,2024-12-11 00:07 KST,23990.1,-1,-23990.1,-9452455.15,9452455.15,7282389.4200000055,7282389.4200000055
ETHUSDT,Short,"3,700.429 USDT","1,121","-4,148,180.39 USDT","21,684 USDT",0.52 %,12/10/2024 14:49 UTC,12/10/2024 15:07 UTC,"0.92 % 3,666 USDT",,2024-12-10 14:49:00,2024-12-10 15:07:00,2024-12-10 23:49:00,2024-12-11 00:07:00,2024-12-10 23:49 KST,2024-12-11 00:07 KST,21684.0,1,21684.0,-4148180.39,4148180.39,7304073.4200000055,7304073.4200000055
BTCUSDT,Short,"95,880.958 USDT",153.645,"-14,728,996.58 USDT","141,778 USDT",0.96 %,12/10/2024 16:02 UTC,12/10/2024 16:41 UTC,"1.07 % 94,866 USDT",,2024-12-10 16:02:00,2024-12-10 16:41:00,2024-12-11 01:02:00,2024-12-11 01:41:00,2024-12-11 01:02 KST,2024-12-11 01:41 KST,141778.0,1,141778.0,-14728996.58,14728996.58,7445851.4200000055,7445851.4200000055
DOGEUSDT,Short,0.375 USDT,"5,323,367","-1,995,290.85 USDT","-20,436.49 USDT",-1.02 %,12/10/2024 16:06 UTC,12/10/2024 16:12 UTC,0.55 % 0.37 USDT,,2024-12-10 16:06:00,2024-12-10 16:12:00,2024-12-11 01:06:00,2024-12-11 01:12:00,2024-12-11 01:06 KST,2024-12-11 01:12 KST,20436.49,-1,-20436.49,-1995290.85,1995290.85,7425414.930000005,7425414.930000005
SOLUSDT,Short,205.481 USDT,"15,000","-3,082,215.18 USDT","-20,891.89 USDT",-0.68 %,12/10/2024 16:10 UTC,12/10/2024 16:12 UTC,,-0.17 % 205.84 USDT,2024-12-10 16:10:00,2024-12-10 16:12:00,2024-12-11 01:10:00,2024-12-11 01:12:00,2024-12-11 01:10 KST,2024-12-11 01:12 KST,20891.89,-1,-20891.89,-3082215.18,3082215.18,7404523.040000006,7404523.040000006
ETHUSDT,Short,"3,589.658 USDT","1,799.769","-6,460,555.78 USDT","71,541 USDT",1.11 %,12/10/2024 16:24 UTC,12/10/2024 16:38 UTC,"1.20 % 3,546 USDT",,2024-12-10 16:24:00,2024-12-10 16:38:00,2024-12-11 01:24:00,2024-12-11 01:38:00,2024-12-11 01:24 KST,2024-12-11 01:38 KST,71541.0,1,71541.0,-6460555.78,6460555.78,7476064.040000006,7476064.040000006
BTCUSDT,Short,"95,696.98 USDT",145.024,"-13,878,358.88 USDT","-74,053.41 USDT",-0.53 %,12/10/2024 16:50 UTC,12/10/2024 16:56 UTC,,"-0.46 % 96,140 USDT",2024-12-10 16:50:00,2024-12-10 16:56:00,2024-12-11 01:50:00,2024-12-11 01:56:00,2024-12-11 01:50 KST,2024-12-11 01:56 KST,74053.41,-1,-74053.41,-13878358.88,13878358.88,7402010.6300000055,7402010.6300000055
XRPUSDT,Long,2.054 USDT,"973,732.6","2,004,851.73 USDT","-47,670.74 USDT",-2.38 %,12/10/2024 17:02 UTC,12/10/2024 17:55 UTC,0.75 % 2.07 USDT,-3.26 % 1.99 USDT,2024-12-10 17:02:00,2024-12-10 17:55:00,2024-12-11 02:02:00,2024-12-11 02:55:00,2024-12-11 02:02 KST,2024-12-11 02:55 KST,47670.74,-1,-47670.74,2004851.73,2004851.73,7354339.890000005,7354339.890000005
BNBUSDT,Long,663.962 USDT,"2,888","1,922,458.33 USDT","-27,565.23 USDT",-1.43 %,12/10/2024 17:04 UTC,12/10/2024 17:58 UTC,0.76 % 668.99 USDT,-1.95 % 651.00 USDT,2024-12-10 17:04:00,2024-12-10 17:58:00,2024-12-11 02:04:00,2024-12-11 02:58:00,2024-12-11 02:04 KST,2024-12-11 02:58 KST,27565.23,-1,-27565.23,1922458.33,1922458.33,7326774.660000005,7326774.660000005
SOLUSDT,Long,209.012 USDT,"12,467","2,605,757.31 USDT","-50,573.70 USDT",-1.94 %,12/10/2024 17:05 UTC,12/10/2024 17:56 UTC,1.05 % 211.20 USDT,-2.30 % 204.21 USDT,2024-12-10 17:05:00,2024-12-10 17:56:00,2024-12-11 02:05:00,2024-12-11 02:56:00,2024-12-11 02:05 KST,2024-12-11 02:56 KST,50573.7,-1,-50573.7,2605757.31,2605757.31,7276200.960000005,7276200.960000005
