month,monthly_return
2024-01,-0.8568041455618847
2024-02,11.23824950675143
2024-03,-0.33005805230608143
2024-04,0.872203556798401
2024-05,-1.7276512163240554
2024-06,-5.817591002960343
2024-07,7.917163159235541
2024-08,-0.4773858752571303
2024-09,-3.3129214877401725
2024-10,16.71440346453281
2024-11,30.22885596054774
2024-12,19.82357911934587
2025-01,35.34187444508887
2025-02,8.829120866869955
2025-03,18.32257641276154
2025-04,4.43401815633746
2025-05,0.8258603364295292
