time,end_capital,cumulative_max,drawdown
2024-01-24 04:02:00,99143.19585443812,99143.19585443812,0.0
2024-02-09 00:44:00,99143.19585443812,99143.19585443812,0.0
2024-02-17 00:53:00,107435.5679638456,107435.5679638456,0.0
2024-02-27 18:34:00,107435.5679638456,107435.5679638456,0.0
2024-02-29 02:32:00,110285.15557352712,110285.15557352712,0.0
2024-03-04 18:04:00,110285.15557352712,110285.15557352712,0.0
2024-03-04 18:49:00,110238.19876760038,110285.15557352712,-0.042577630400531565
2024-03-14 02:52:00,110238.19876760038,110285.15557352712,-0.042577630400531565
2024-03-15 04:56:00,109975.14521759171,110285.15557352712,-0.2810988970575768
2024-03-18 01:37:00,109975.14521759171,110285.15557352712,-0.2810988970575768
2024-03-18 02:55:00,110176.78973261523,110285.15557352712,-0.09825967996177584
2024-03-19 04:31:00,110176.78973261523,110285.15557352712,-0.09825967996177584
2024-03-21 01:59:00,110176.78973261523,110285.15557352712,-0.09825967996177584
2024-03-21 02:59:00,109768.74895220503,110285.15557352712,-0.46824671791645217
2024-03-21 03:07:00,109768.74895220503,110285.15557352712,-0.46824671791645217
2024-03-21 04:40:00,109651.64983953132,110285.15557352712,-0.5744252077274733
2024-03-21 14:53:00,110258.91641750437,110285.15557352712,-0.02379210138146067
2024-03-23 15:36:00,110258.91641750437,110285.15557352712,-0.02379210138146067
2024-03-28 00:02:00,110258.91641750437,110285.15557352712,-0.02379210138146067
2024-03-28 01:35:00,109921.1505370584,110285.15557352712,-0.3300580523060851
2024-04-03 18:33:00,110203.97085232915,110285.15557352712,-0.07361346209812503
2024-04-14 14:08:00,110203.97085232915,110285.15557352712,-0.07361346209812503
2024-04-16 07:05:00,110879.88672171635,110879.88672171635,0.0
2024-05-04 22:47:00,110879.88672171635,110879.88672171635,0.0
2024-05-05 00:05:00,110281.71297843927,110879.88672171635,-0.5394790353442163
2024-05-10 10:00:00,110281.71297843927,110879.88672171635,-0.5394790353442163
2024-05-10 10:45:00,109856.35306489743,110879.88672171635,-0.9231012829114473
2024-05-13 21:40:00,109856.35306489743,110879.88672171635,-0.9231012829114473
2024-05-13 22:41:00,109736.42761503329,110879.88672171635,-1.031259266662932
2024-05-15 12:11:00,109736.42761503329,110879.88672171635,-1.031259266662932
2024-05-15 12:26:00,109175.53134595562,110879.88672171635,-1.5371186119970337
2024-05-16 18:00:00,109175.53134595562,110879.88672171635,-1.5371186119970337
