Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period,Period_Cumulative_PnL
TRUMPUSDT,Long,26.987 USDT,"3,333","89,947.67 USDT","-2,762.88 USDT",-3.07 %,01/18/2025 20:02 UTC,01/18/2025 20:09 UTC,0.86 % 27.22 USDT,-6.40 % 25.26 USDT,2025-01-18 20:02:00,2025-01-18 20:09:00,2025-01-19 05:02:00,2025-01-19 05:09:00,2025-01-19 05:02 KST,2025-01-19 05:09 KST,2762.88,-1,-2762.88,89947.67,89947.67,420460.45999999996,2,-32415.210000000097
TRUMPUSDT,Long,25.064 USDT,"5,555","139,230.22 USDT","-3,448.55 USDT",-2.48 %,01/18/2025 20:15 UTC,01/18/2025 20:19 UTC,,-6.20 % 23.51 USDT,2025-01-18 20:15:00,2025-01-18 20:19:00,2025-01-19 05:15:00,2025-01-19 05:19:00,2025-01-19 05:15 KST,2025-01-19 05:19 KST,3448.55,-1,-3448.55,139230.22,139230.22,417011.91,2,-35863.7600000001
TRUMPUSDT,Short,25.098 USDT,"8,888","-223,073.86 USDT","-176,817.75 USDT",-79.26 %,01/18/2025 20:24 UTC,01/19/2025 07:11 UTC,8.67 % 23.10 USDT,-44.04 % 44.85 USDT,2025-01-18 20:24:00,2025-01-19 07:11:00,2025-01-19 05:24:00,2025-01-19 16:11:00,2025-01-19 05:24 KST,2025-01-19 16:11 KST,176817.75,-1,-176817.75,-223073.86,223073.86,240194.15999999997,2,-212681.5100000001
SUIUSDT,Short,4.999 USDT,"66,666","333,284.61 USDT","3,535 USDT",1.06 %,01/18/2025 20:50 UTC,01/19/2025 00:31 UTC,1.52 % 4.92 USDT,-1.02 % 5.05 USDT,2025-01-18 20:50:00,2025-01-19 00:31:00,2025-01-19 05:50:00,2025-01-19 09:31:00,2025-01-19 05:50 KST,2025-01-19 09:31 KST,3535.0,1,3535.0,333284.61,333284.61,243729.15999999997,2,-209146.5100000001
TRUMPUSDT,Short,43.701 USDT,"1,111","48,551.61 USDT",14.71 USDT,0.03 %,01/19/2025 07:15 UTC,01/19/2025 07:16 UTC,,-1.04 % 44.16 USDT,2025-01-19 07:15:00,2025-01-19 07:16:00,2025-01-19 16:15:00,2025-01-19 16:16:00,2025-01-19 16:15 KST,2025-01-19 16:16 KST,14.71,1,14.71,48551.61,48551.61,243743.86999999997,2,-209131.8000000001
TRUMPUSDT,Long,45.581 USDT,"6,666","303,842.10 USDT","3,463 USDT",1.14 %,01/19/2025 07:39 UTC,01/19/2025 07:47 UTC,2.42 % 46.68 USDT,-1.54 % 44.88 USDT,2025-01-19 07:39:00,2025-01-19 07:47:00,2025-01-19 16:39:00,2025-01-19 16:47:00,2025-01-19 16:39 KST,2025-01-19 16:47 KST,3463.0,1,3463.0,303842.1,303842.1,247206.86999999997,2,-205668.8000000001
BTCUSDT,Short,"105,003.931 USDT",13,"1,365,051.11 USDT","6,121 USDT",0.45 %,01/19/2025 08:01 UTC,01/19/2025 09:37 UTC,"1.30 % 103,654 USDT",,2025-01-19 08:01:00,2025-01-19 09:37:00,2025-01-19 17:01:00,2025-01-19 18:37:00,2025-01-19 17:01 KST,2025-01-19 18:37 KST,6121.0,1,6121.0,1365051.11,1365051.11,253327.86999999997,2,-199547.8000000001
BTCUSDT,Short,"104,878.88 USDT",13,"1,363,425.44 USDT","-3,171.66 USDT",-0.23 %,01/19/2025 14:00 UTC,01/19/2025 14:25 UTC,"0.02 % 104,862 USDT","-0.17 % 105,058 USDT",2025-01-19 14:00:00,2025-01-19 14:25:00,2025-01-19 23:00:00,2025-01-19 23:25:00,2025-01-19 23:00 KST,2025-01-19 23:25 KST,3171.66,-1,-3171.66,1363425.44,1363425.44,250156.20999999996,2,-202719.4600000001
TRUMPUSDT,Short,61.057 USDT,"5,555","339,171.64 USDT","16,025 USDT",4.73 %,01/19/2025 15:02 UTC,01/19/2025 15:25 UTC,7.87 % 56.60 USDT,,2025-01-19 15:02:00,2025-01-19 15:25:00,2025-01-20 00:02:00,2025-01-20 00:25:00,2025-01-20 00:02 KST,2025-01-20 00:25 KST,16025.0,1,16025.0,339171.64,339171.64,266181.20999999996,2,-186694.4600000001
TRUMPUSDT,Short,62.897 USDT,"3,333","209,635.70 USDT","3,170 USDT",1.51 %,01/19/2025 15:51 UTC,01/19/2025 15:57 UTC,1.87 % 61.74 USDT,,2025-01-19 15:51:00,2025-01-19 15:57:00,2025-01-20 00:51:00,2025-01-20 00:57:00,2025-01-20 00:51 KST,2025-01-20 00:57 KST,3170.0,1,3170.0,209635.7,209635.7,269351.20999999996,2,-183524.4600000001
TRUMPUSDT,Short,60.866 USDT,"3,333","202,865.41 USDT","-10,295.59 USDT",-5.08 %,01/19/2025 16:17 UTC,01/19/2025 16:33 UTC,,-5.57 % 64.46 USDT,2025-01-19 16:17:00,2025-01-19 16:33:00,2025-01-20 01:17:00,2025-01-20 01:33:00,2025-01-20 01:17 KST,2025-01-20 01:33 KST,10295.59,-1,-10295.59,202865.41,202865.41,259055.61999999997,2,-193820.0500000001
SOLUSDT,Short,265.084 USDT,944,"250,239.67 USDT","-6,718.47 USDT",-2.68 %,01/19/2025 16:31 UTC,01/19/2025 18:01 UTC,0.07 % 264.89 USDT,-2.43 % 271.68 USDT,2025-01-19 16:31:00,2025-01-19 18:01:00,2025-01-20 01:31:00,2025-01-20 03:01:00,2025-01-20 01:31 KST,2025-01-20 03:01 KST,6718.47,-1,-6718.47,250239.67,250239.67,252337.14999999997,2,-200538.5200000001
TRUMPUSDT,Short,67.454 USDT,222,"14,974.79 USDT",255.91 USDT,1.71 %,01/19/2025 19:11 UTC,01/19/2025 20:01 UTC,4.49 % 64.56 USDT,-1.24 % 68.30 USDT,2025-01-19 19:11:00,2025-01-19 20:01:00,2025-01-20 04:11:00,2025-01-20 05:01:00,2025-01-20 04:11 KST,2025-01-20 05:01 KST,255.91,1,255.91,14974.79,14974.79,252593.05999999997,2,-200282.6100000001
BTCUSDT,Short,"105,822.5 USDT",22,"2,328,095.00 USDT","-1,160.15 USDT",-0.05 %,01/19/2025 20:16 UTC,01/19/2025 21:06 UTC,,"-0.43 % 106,284 USDT",2025-01-19 20:16:00,2025-01-19 21:06:00,2025-01-20 05:16:00,2025-01-20 06:06:00,2025-01-20 05:16 KST,2025-01-20 06:06 KST,1160.15,-1,-1160.15,2328095.0,2328095.0,251432.90999999997,2,-201442.7600000001
BTCUSDT,Short,"105,993.6 USDT",22,"2,331,859.20 USDT","41,390 USDT",1.78 %,01/19/2025 21:11 UTC,01/19/2025 22:17 UTC,"2.88 % 103,029 USDT",,2025-01-19 21:11:00,2025-01-19 22:17:00,2025-01-20 06:11:00,2025-01-20 07:17:00,2025-01-20 06:11 KST,2025-01-20 07:17 KST,41390.0,1,41390.0,2331859.2,2331859.2,292822.91,2,-160052.7600000001
TRUMPUSDT,Short,69.864 USDT,"2,222","155,237.71 USDT","36,816 USDT",23.72 %,01/19/2025 21:15 UTC,01/19/2025 21:30 UTC,29.85 % 53.80 USDT,,2025-01-19 21:15:00,2025-01-19 21:30:00,2025-01-20 06:15:00,2025-01-20 06:30:00,2025-01-20 06:15 KST,2025-01-20 06:30 KST,36816.0,1,36816.0,155237.71,155237.71,329638.91,2,-123236.7600000001
TRUMPUSDT,Short,56.535 USDT,"6,666","376,861.98 USDT","16,551 USDT",4.39 %,01/19/2025 21:33 UTC,01/19/2025 21:35 UTC,,,2025-01-19 21:33:00,2025-01-19 21:35:00,2025-01-20 06:33:00,2025-01-20 06:35:00,2025-01-20 06:33 KST,2025-01-20 06:35 KST,16551.0,1,16551.0,376861.98,376861.98,346189.91,2,-106685.7600000001
TRUMPUSDT,Short,58.484 USDT,"6,666","389,852.76 USDT","53,264 USDT",13.66 %,01/19/2025 21:35 UTC,01/19/2025 21:57 UTC,26.92 % 46.08 USDT,-0.08 % 58.53 USDT,2025-01-19 21:35:00,2025-01-19 21:57:00,2025-01-20 06:35:00,2025-01-20 06:57:00,2025-01-20 06:35 KST,2025-01-20 06:57 KST,53264.0,1,53264.0,389852.76,389852.76,399453.91,2,-53421.7600000001
TRUMPUSDT,Short,50.931 USDT,"7,777","-396,088.12 USDT","38,525 USDT",9.73 %,01/19/2025 21:58 UTC,01/19/2025 22:17 UTC,17.27 % 43.43 USDT,,2025-01-19 21:58:00,2025-01-19 22:17:00,2025-01-20 06:58:00,2025-01-20 07:17:00,2025-01-20 06:58 KST,2025-01-20 07:17 KST,38525.0,1,38525.0,-396088.12,396088.12,437978.91,2,-14896.760000000097
TRUMPUSDT,Short,47.929 USDT,"6,666","319,494.71 USDT","-21,287.40 USDT",-6.66 %,01/19/2025 22:20 UTC,01/19/2025 22:30 UTC,,-6.75 % 51.40 USDT,2025-01-19 22:20:00,2025-01-19 22:30:00,2025-01-20 07:20:00,2025-01-20 07:30:00,2025-01-20 07:20 KST,2025-01-20 07:30 KST,21287.4,-1,-21287.4,319494.71,319494.71,416691.50999999995,2,-36184.1600000001
BTCUSDT,Short,"103,585.399 USDT",22,"-2,278,878.78 USDT","23,723 USDT",1.04 %,01/19/2025 22:22 UTC,01/19/2025 22:53 UTC,"1.45 % 102,100 USDT","-0.49 % 104,100 USDT",2025-01-19 22:22:00,2025-01-19 22:53:00,2025-01-20 07:22:00,2025-01-20 07:53:00,2025-01-20 07:22 KST,2025-01-20 07:53 KST,23723.0,1,23723.0,-2278878.78,2278878.78,440414.50999999995,2,-12461.160000000098
TRUMPUSDT,Short,50.133 USDT,"6,666","334,186.58 USDT","37,151 USDT",11.12 %,01/19/2025 22:31 UTC,01/19/2025 22:53 UTC,15.08 % 43.56 USDT,-0.49 % 50.38 USDT,2025-01-19 22:31:00,2025-01-19 22:53:00,2025-01-20 07:31:00,2025-01-20 07:53:00,2025-01-20 07:31 KST,2025-01-20 07:53 KST,37151.0,1,37151.0,334186.58,334186.58,477565.50999999995,2,24689.839999999902
TRUMPUSDT,Long,46.02 USDT,"3,333","153,384.66 USDT","4,652 USDT",3.03 %,01/19/2025 22:54 UTC,01/19/2025 23:00 UTC,3.56 % 47.66 USDT,-3.08 % 44.60 USDT,2025-01-19 22:54:00,2025-01-19 23:00:00,2025-01-20 07:54:00,2025-01-20 08:00:00,2025-01-20 07:54 KST,2025-01-20 08:00 KST,4652.0,1,4652.0,153384.66,153384.66,482217.50999999995,2,29341.839999999902
TRUMPUSDT,Short,46.167 USDT,"6,666","-307,745.92 USDT","34,357 USDT",11.16 %,01/19/2025 23:00 UTC,01/19/2025 23:36 UTC,17.86 % 39.17 USDT,-2.56 % 47.38 USDT,2025-01-19 23:00:00,2025-01-19 23:36:00,2025-01-20 08:00:00,2025-01-20 08:36:00,2025-01-20 08:00 KST,2025-01-20 08:36 KST,34357.0,1,34357.0,-307745.92,307745.92,516574.50999999995,2,63698.8399999999
BTCUSDT,Short,"102,607.7 USDT",22,"2,257,369.40 USDT","35,335 USDT",1.57 %,01/19/2025 23:01 UTC,01/19/2025 23:45 UTC,"2.55 % 100,051 USDT",,2025-01-19 23:01:00,2025-01-19 23:45:00,2025-01-20 08:01:00,2025-01-20 08:45:00,2025-01-20 08:01 KST,2025-01-20 08:45 KST,35335.0,1,35335.0,2257369.4,2257369.4,551909.51,2,99033.83999999991
TRUMPUSDT,Short,40.656 USDT,"6,666","271,012.95 USDT","-9,287.41 USDT",-3.43 %,01/19/2025 23:38 UTC,01/19/2025 23:45 UTC,1.08 % 40.22 USDT,-3.24 % 42.02 USDT,2025-01-19 23:38:00,2025-01-19 23:45:00,2025-01-20 08:38:00,2025-01-20 08:45:00,2025-01-20 08:38 KST,2025-01-20 08:45 KST,9287.41,-1,-9287.41,271012.95,271012.95,542622.1,2,89746.4299999999
BTCUSDT,Long,"101,596.067 USDT",22,"2,235,113.48 USDT","-4,038.94 USDT",-0.18 %,01/19/2025 23:51 UTC,01/19/2025 23:55 UTC,"0.27 % 101,870 USDT","-0.32 % 101,267 USDT",2025-01-19 23:51:00,2025-01-19 23:55:00,2025-01-20 08:51:00,2025-01-20 08:55:00,2025-01-20 08:51 KST,2025-01-20 08:55 KST,4038.94,-1,-4038.94,2235113.48,2235113.48,538583.16,2,85707.4899999999
TRUMPUSDT,Long,45.932 USDT,"5,555","255,152.18 USDT","1,096 USDT",0.43 %,01/19/2025 23:52 UTC,01/19/2025 23:57 UTC,1.58 % 46.66 USDT,-3.57 % 44.29 USDT,2025-01-19 23:52:00,2025-01-19 23:57:00,2025-01-20 08:52:00,2025-01-20 08:57:00,2025-01-20 08:52 KST,2025-01-20 08:57 KST,1096.0,1,1096.0,255152.18,255152.18,539679.16,2,86803.4899999999
BTCUSDT,Short,"101,468.261 USDT",22,"2,232,301.74 USDT","3,072 USDT",0.14 %,01/19/2025 23:55 UTC,01/20/2025 00:06 UTC,"0.60 % 100,863 USDT",,2025-01-19 23:55:00,2025-01-20 00:06:00,2025-01-20 08:55:00,2025-01-20 09:06:00,2025-01-20 08:55 KST,2025-01-20 09:06 KST,3072.0,1,3072.0,2232301.74,2232301.74,542751.16,2,89875.4899999999
TRUMPUSDT,Short,46.546 USDT,"6,666","310,275.64 USDT","6,039 USDT",1.95 %,01/19/2025 23:57 UTC,01/19/2025 23:59 UTC,,,2025-01-19 23:57:00,2025-01-19 23:59:00,2025-01-20 08:57:00,2025-01-20 08:59:00,2025-01-20 08:57 KST,2025-01-20 08:59 KST,6039.0,1,6039.0,310275.64,310275.64,548790.16,2,95914.4899999999
TRUMPUSDT,Short,45.88 USDT,"4,735.41","217,260.61 USDT","4,657 USDT",2.14 %,01/20/2025 00:00 UTC,01/20/2025 00:06 UTC,3.60 % 44.28 USDT,,2025-01-20 00:00:00,2025-01-20 00:06:00,2025-01-20 09:00:00,2025-01-20 09:06:00,2025-01-20 09:00 KST,2025-01-20 09:06 KST,4657.0,1,4657.0,217260.61,217260.61,553447.16,2,100571.4899999999
BTCUSDT,Long,"101,523.4 USDT",22,"2,233,514.80 USDT","1,151 USDT",0.05 %,01/20/2025 00:06 UTC,01/20/2025 00:08 UTC,"0.11 % 101,636 USDT","-0.21 % 101,305 USDT",2025-01-20 00:06:00,2025-01-20 00:08:00,2025-01-20 09:06:00,2025-01-20 09:08:00,2025-01-20 09:06 KST,2025-01-20 09:08 KST,1151.0,1,1151.0,2233514.8,2233514.8,554598.16,2,101722.4899999999
TRUMPUSDT,Short,47.068 USDT,"6,666","-313,755.29 USDT","-12,632.83 USDT",-4.03 %,01/20/2025 00:06 UTC,01/20/2025 00:16 UTC,,-4.03 % 49.04 USDT,2025-01-20 00:06:00,2025-01-20 00:16:00,2025-01-20 09:06:00,2025-01-20 09:16:00,2025-01-20 09:06 KST,2025-01-20 09:16 KST,12632.83,-1,-12632.83,-313755.29,313755.29,541965.3300000001,2,89089.6599999999
BTCUSDT,Short,"101,079.456 USDT",22.417,"-2,265,898.16 USDT","4,183 USDT",0.18 %,01/20/2025 00:09 UTC,01/20/2025 00:22 UTC,"0.13 % 100,950 USDT","-0.23 % 101,309 USDT",2025-01-20 00:09:00,2025-01-20 00:22:00,2025-01-20 09:09:00,2025-01-20 09:22:00,2025-01-20 09:09 KST,2025-01-20 09:22 KST,4183.0,1,4183.0,-2265898.16,2265898.16,546148.3300000001,2,93272.6599999999
TRUMPUSDT,Short,48.354 USDT,"6,666","322,329.49 USDT","5,974 USDT",1.85 %,01/20/2025 00:17 UTC,01/20/2025 00:22 UTC,0.42 % 48.15 USDT,-0.53 % 48.61 USDT,2025-01-20 00:17:00,2025-01-20 00:22:00,2025-01-20 09:17:00,2025-01-20 09:22:00,2025-01-20 09:17 KST,2025-01-20 09:22 KST,5974.0,1,5974.0,322329.49,322329.49,552122.3300000001,2,99246.6599999999
BTCUSDT,Short,"101,351.1 USDT",22,"2,229,724.20 USDT","21,870 USDT",0.98 %,01/20/2025 00:24 UTC,01/20/2025 00:43 UTC,"1.47 % 99,883 USDT",,2025-01-20 00:24:00,2025-01-20 00:43:00,2025-01-20 09:24:00,2025-01-20 09:43:00,2025-01-20 09:24 KST,2025-01-20 09:43 KST,21870.0,1,21870.0,2229724.2,2229724.2,573992.3300000001,2,121116.6599999999
TRUMPUSDT,Short,51.93 USDT,"6,888","-357,694.93 USDT","39,821 USDT",11.13 %,01/20/2025 00:25 UTC,01/20/2025 00:51 UTC,13.38 % 45.80 USDT,,2025-01-20 00:25:00,2025-01-20 00:51:00,2025-01-20 09:25:00,2025-01-20 09:51:00,2025-01-20 09:25 KST,2025-01-20 09:51 KST,39821.0,1,39821.0,-357694.93,357694.93,613813.3300000001,2,160937.65999999992
BTCUSDT,Short,"99,738.719 USDT",22,"2,194,251.82 USDT","-2,120.47 USDT",-0.10 %,01/20/2025 00:47 UTC,01/20/2025 00:59 UTC,,"-0.50 % 100,236 USDT",2025-01-20 00:47:00,2025-01-20 00:59:00,2025-01-20 09:47:00,2025-01-20 09:59:00,2025-01-20 09:47 KST,2025-01-20 09:59 KST,2120.47,-1,-2120.47,2194251.82,2194251.82,611692.8600000001,2,158817.18999999992
BTCUSDT,Long,"99,914.286 USDT",13,"1,298,885.72 USDT","5,335 USDT",0.41 %,01/20/2025 01:05 UTC,01/20/2025 01:11 UTC,"0.55 % 100,463 USDT","-0.30 % 99,617 USDT",2025-01-20 01:05:00,2025-01-20 01:11:00,2025-01-20 10:05:00,2025-01-20 10:11:00,2025-01-20 10:05 KST,2025-01-20 10:11 KST,5335.0,1,5335.0,1298885.72,1298885.72,617027.8600000001,2,164152.18999999992
BTCUSDT,Short,"100,108.6 USDT",13,"1,301,411.80 USDT","3,879 USDT",0.30 %,01/20/2025 01:13 UTC,01/20/2025 01:23 UTC,"0.18 % 99,932 USDT","0.00 % 100,110 USDT",2025-01-20 01:13:00,2025-01-20 01:23:00,2025-01-20 10:13:00,2025-01-20 10:23:00,2025-01-20 10:13 KST,2025-01-20 10:23 KST,3879.0,1,3879.0,1301411.8,1301411.8,620906.8600000001,2,168031.18999999992
TRUMPUSDT,Short,47.352 USDT,"3,333","157,824.34 USDT","3,982 USDT",2.52 %,01/20/2025 01:14 UTC,01/20/2025 01:59 UTC,2.09 % 46.38 USDT,-5.03 % 49.86 USDT,2025-01-20 01:14:00,2025-01-20 01:59:00,2025-01-20 10:14:00,2025-01-20 10:59:00,2025-01-20 10:14 KST,2025-01-20 10:59 KST,3982.0,1,3982.0,157824.34,157824.34,624888.8600000001,2,172013.18999999992
BTCUSDT,Short,"100,191.244 USDT",22,"2,204,207.37 USDT","-19,929.04 USDT",-0.90 %,01/20/2025 01:28 UTC,01/20/2025 02:13 UTC,"0.09 % 100,100 USDT","-0.84 % 101,035 USDT",2025-01-20 01:28:00,2025-01-20 02:13:00,2025-01-20 10:28:00,2025-01-20 11:13:00,2025-01-20 10:28 KST,2025-01-20 11:13 KST,19929.04,-1,-19929.04,2204207.37,2204207.37,604959.8200000001,2,152084.1499999999
BTCUSDT,Long,"101,572.747 USDT",13.597,"1,381,084.65 USDT","2,689 USDT",0.19 %,01/20/2025 02:24 UTC,01/20/2025 02:39 UTC,"0.72 % 102,300 USDT","-0.23 % 101,335 USDT",2025-01-20 02:24:00,2025-01-20 02:39:00,2025-01-20 11:24:00,2025-01-20 11:39:00,2025-01-20 11:24 KST,2025-01-20 11:39 KST,2689.0,1,2689.0,1381084.65,1381084.65,607648.8200000001,2,154773.1499999999
TRUMPUSDT,Long,48.58 USDT,"1,111","53,971.98 USDT","-1,480.29 USDT",-2.74 %,01/20/2025 02:27 UTC,01/20/2025 02:37 UTC,,-4.82 % 46.24 USDT,2025-01-20 02:27:00,2025-01-20 02:37:00,2025-01-20 11:27:00,2025-01-20 11:37:00,2025-01-20 11:27 KST,2025-01-20 11:37 KST,1480.29,-1,-1480.29,53971.98,53971.98,606168.53,2,153292.8599999999
TRUMPUSDT,Long,53.851 USDT,"2,222","119,656.92 USDT","-6,949.04 USDT",-5.81 %,01/20/2025 09:55 UTC,01/20/2025 12:40 UTC,4.63 % 56.34 USDT,-9.89 % 48.52 USDT,2025-01-20 09:55:00,2025-01-20 12:40:00,2025-01-20 18:55:00,2025-01-20 21:40:00,2025-01-20 18:55 KST,2025-01-20 21:40 KST,6949.04,-1,-6949.04,119656.92,119656.92,599219.49,2,146343.8199999999
SOLUSDT,Long,259.5 USDT,"1,333","345,913.50 USDT","-6,190.92 USDT",-1.79 %,01/20/2025 11:53 UTC,01/20/2025 12:18 UTC,0.82 % 261.64 USDT,-2.89 % 252.00 USDT,2025-01-20 11:53:00,2025-01-20 12:18:00,2025-01-20 20:53:00,2025-01-20 21:18:00,2025-01-20 20:53 KST,2025-01-20 21:18 KST,6190.92,-1,-6190.92,345913.5,345913.5,593028.57,2,140152.89999999988
BTCUSDT,Short,"105,687.177 USDT",22,"2,325,117.89 USDT","-11,540.41 USDT",-0.50 %,01/20/2025 12:20 UTC,01/20/2025 12:22 UTC,,"-0.07 % 105,766 USDT",2025-01-20 12:20:00,2025-01-20 12:22:00,2025-01-20 21:20:00,2025-01-20 21:22:00,2025-01-20 21:20 KST,2025-01-20 21:22 KST,11540.41,-1,-11540.41,2325117.89,2325117.89,581488.1599999999,2,128612.48999999987
BTCUSDT,Short,"105,849.828 USDT",22,"2,328,696.22 USDT","-18,955.84 USDT",-0.81 %,01/20/2025 12:22 UTC,01/20/2025 12:27 UTC,,"-0.75 % 106,647 USDT",2025-01-20 12:22:00,2025-01-20 12:27:00,2025-01-20 21:22:00,2025-01-20 21:27:00,2025-01-20 21:22 KST,2025-01-20 21:27 KST,18955.84,-1,-18955.84,2328696.22,2328696.22,562532.32,2,109656.64999999988
BTCUSDT,Long,"106,851.215 USDT",22,"2,350,726.73 USDT","-2,956.91 USDT",-0.13 %,01/20/2025 12:27 UTC,01/20/2025 12:38 UTC,"0.19 % 107,052 USDT","-0.54 % 106,269 USDT",2025-01-20 12:27:00,2025-01-20 12:38:00,2025-01-20 21:27:00,2025-01-20 21:38:00,2025-01-20 21:27 KST,2025-01-20 21:38 KST,2956.91,-1,-2956.91,2350726.73,2350726.73,559575.4099999999,2,106699.73999999987
SOLUSDT,Long,254.621 USDT,"1,300","331,007.64 USDT","-6,698.29 USDT",-2.02 %,01/20/2025 12:30 UTC,01/20/2025 16:12 UTC,1.77 % 259.13 USDT,-2.86 % 247.34 USDT,2025-01-20 12:30:00,2025-01-20 16:12:00,2025-01-20 21:30:00,2025-01-21 01:12:00,2025-01-20 21:30 KST,2025-01-21 01:12 KST,6698.29,-1,-6698.29,331007.64,331007.64,552877.1199999999,2,100001.44999999988
TRUMPUSDT,Long,49.207 USDT,"2,222","109,337.91 USDT","-6,658.48 USDT",-6.09 %,01/20/2025 12:46 UTC,01/20/2025 13:22 UTC,2.73 % 50.55 USDT,-8.55 % 45.00 USDT,2025-01-20 12:46:00,2025-01-20 13:22:00,2025-01-20 21:46:00,2025-01-20 22:22:00,2025-01-20 21:46 KST,2025-01-20 22:22 KST,6658.48,-1,-6658.48,109337.91,109337.91,546218.6399999999,2,93342.96999999988
TRUMPUSDT,Long,46.105 USDT,"3,333","153,667.97 USDT","16,944 USDT",11.03 %,01/20/2025 13:26 UTC,01/20/2025 15:45 UTC,19.12 % 54.92 USDT,-1.12 % 45.59 USDT,2025-01-20 13:26:00,2025-01-20 15:45:00,2025-01-20 22:26:00,2025-01-21 00:45:00,2025-01-20 22:26 KST,2025-01-21 00:45 KST,16944.0,1,16944.0,153667.97,153667.97,563162.6399999999,2,110286.96999999988
TRUMPUSDT,Long,50.768 USDT,"3,333","169,209.74 USDT",-981.17 USDT,-0.58 %,01/20/2025 16:01 UTC,01/20/2025 16:08 UTC,0.80 % 51.18 USDT,-2.60 % 49.45 USDT,2025-01-20 16:01:00,2025-01-20 16:08:00,2025-01-21 01:01:00,2025-01-21 01:08:00,2025-01-21 01:01 KST,2025-01-21 01:08 KST,981.17,-1,-981.17,169209.74,169209.74,562181.4699999999,2,109305.79999999989
BTCUSDT,Long,"105,526.228 USDT",5,"527,631.14 USDT","-4,285.03 USDT",-0.81 %,01/20/2025 16:05 UTC,01/20/2025 16:13 UTC,"0.32 % 105,865 USDT","-1.73 % 103,702 USDT",2025-01-20 16:05:00,2025-01-20 16:13:00,2025-01-21 01:05:00,2025-01-21 01:13:00,2025-01-21 01:05 KST,2025-01-21 01:13 KST,4285.03,-1,-4285.03,527631.14,527631.14,557896.4399999998,2,105020.76999999989
TRUMPUSDT,Long,49.855 USDT,"3,333","166,166.72 USDT","-5,964.02 USDT",-3.59 %,01/20/2025 16:10 UTC,01/20/2025 16:13 UTC,0.01 % 49.86 USDT,-6.73 % 46.50 USDT,2025-01-20 16:10:00,2025-01-20 16:13:00,2025-01-21 01:10:00,2025-01-21 01:13:00,2025-01-21 01:10 KST,2025-01-21 01:13 KST,5964.02,-1,-5964.02,166166.72,166166.72,551932.4199999998,2,99056.74999999988
BTCUSDT,Short,"104,199.82 USDT",10.926,"1,138,487.23 USDT","-7,084.26 USDT",-0.62 %,01/20/2025 16:13 UTC,01/20/2025 16:16 UTC,,"-0.63 % 104,863 USDT",2025-01-20 16:13:00,2025-01-20 16:16:00,2025-01-21 01:13:00,2025-01-21 01:16:00,2025-01-21 01:13 KST,2025-01-21 01:16 KST,7084.26,-1,-7084.26,1138487.23,1138487.23,544848.1599999998,2,91972.48999999989
BTCUSDT,Short,"105,015.3 USDT",22,"2,310,336.60 USDT","3,978 USDT",0.17 %,01/20/2025 16:16 UTC,01/20/2025 16:18 UTC,,,2025-01-20 16:16:00,2025-01-20 16:18:00,2025-01-21 01:16:00,2025-01-21 01:18:00,2025-01-21 01:16 KST,2025-01-21 01:18 KST,3978.0,1,3978.0,2310336.6,2310336.6,548826.1599999998,2,95950.48999999989
BTCUSDT,Short,"105,000.102 USDT",22,"2,310,002.24 USDT","-6,078.89 USDT",-0.26 %,01/20/2025 16:25 UTC,01/20/2025 16:28 UTC,,"-0.01 % 105,014 USDT",2025-01-20 16:25:00,2025-01-20 16:28:00,2025-01-21 01:25:00,2025-01-21 01:28:00,2025-01-21 01:25 KST,2025-01-21 01:28 KST,6078.89,-1,-6078.89,2310002.24,2310002.24,542747.2699999998,2,89871.59999999989
SOLUSDT,Long,251.309 USDT,"1,333","334,995.35 USDT","3,051 USDT",0.91 %,01/20/2025 16:29 UTC,01/20/2025 17:04 UTC,2.10 % 256.59 USDT,-0.92 % 249.00 USDT,2025-01-20 16:29:00,2025-01-20 17:04:00,2025-01-21 01:29:00,2025-01-21 02:04:00,2025-01-21 01:29 KST,2025-01-21 02:04 KST,3051.0,1,3051.0,334995.35,334995.35,545798.2699999998,2,92922.59999999989
TRUMPUSDT,Long,49.039 USDT,"3,333","163,446.99 USDT","7,009 USDT",4.29 %,01/20/2025 16:29 UTC,01/20/2025 16:50 UTC,5.92 % 51.94 USDT,-3.33 % 47.41 USDT,2025-01-20 16:29:00,2025-01-20 16:50:00,2025-01-21 01:29:00,2025-01-21 01:50:00,2025-01-21 01:29 KST,2025-01-21 01:50 KST,7009.0,1,7009.0,163446.99,163446.99,552807.2699999998,2,99931.59999999989
TRUMPUSDT,Long,50.118 USDT,"3,333","167,043.29 USDT","-9,496.47 USDT",-5.69 %,01/20/2025 16:57 UTC,01/20/2025 17:06 UTC,2.88 % 51.56 USDT,-15.60 % 42.30 USDT,2025-01-20 16:57:00,2025-01-20 17:06:00,2025-01-21 01:57:00,2025-01-21 02:06:00,2025-01-21 01:57 KST,2025-01-21 02:06 KST,9496.47,-1,-9496.47,167043.29,167043.29,543310.7999999998,2,90435.12999999989
