time,end_capital,cumulative_max,drawdown
2024-01-24 04:02:00,98640.65458751768,98640.65458751768,0.0
2024-02-09 00:44:00,98640.65458751768,98640.65458751768,0.0
2024-02-17 00:53:00,106683.33251275701,106683.33251275701,0.0
2024-02-27 18:34:00,106683.33251275701,106683.33251275701,0.0
2024-02-29 02:32:00,109381.69903380948,109381.69903380948,0.0
2024-03-04 18:04:00,109381.69903380948,109381.69903380948,0.0
2024-03-04 18:49:00,109144.32359606077,109381.69903380948,-0.2170156798125195
2024-03-14 02:52:00,109144.32359606077,109381.69903380948,-0.2170156798125195
2024-03-15 04:56:00,108836.6983425791,109381.69903380948,-0.4982558289407463
2024-03-18 01:37:00,108836.6983425791,109381.69903380948,-0.4982558289407463
2024-03-18 02:55:00,108993.9459561158,109381.69903380948,-0.35449538736258196
2024-03-19 04:31:00,108993.9459561158,109381.69903380948,-0.35449538736258196
2024-03-21 01:59:00,108993.9459561158,109381.69903380948,-0.35449538736258196
2024-03-21 02:59:00,108421.74947291937,109381.69903380948,-0.8776144175575371
2024-03-21 03:07:00,108421.74947291937,109381.69903380948,-0.8776144175575371
2024-03-21 04:40:00,108192.27819299197,109381.69903380948,-1.087403881384086
2024-03-21 14:53:00,108581.21357126637,109381.69903380948,-0.7318275996935066
2024-03-23 15:36:00,108581.21357126637,109381.69903380948,-0.7318275996935066
2024-03-28 00:02:00,108581.21357126637,109381.69903380948,-0.7318275996935066
2024-03-28 01:35:00,108181.76107926508,109381.69903380948,-1.097018939314061
2024-04-03 18:33:00,108330.98768389021,109381.69903380948,-0.960591542461315
2024-04-14 14:08:00,108330.98768389021,109381.69903380948,-0.960591542461315
2024-04-16 07:05:00,108953.11885420067,109381.69903380948,-0.39182073728470135
2024-05-04 22:47:00,108953.11885420067,109381.69903380948,-0.39182073728470135
2024-05-05 00:05:00,107961.27136333048,109381.69903380948,-1.298597190412947
2024-05-10 10:00:00,107961.27136333048,109381.69903380948,-1.298597190412947
2024-05-10 10:45:00,107172.16018290806,109381.69903380948,-2.0200260833564627
2024-05-13 21:40:00,107172.16018290806,109381.69903380948,-2.0200260833564627
2024-05-13 22:41:00,106866.31330735634,109381.69903380948,-2.299640386529051
2024-05-15 12:11:00,106866.31330735634,109381.69903380948,-2.299640386529051
2024-05-15 12:26:00,105953.10293738672,109381.69903380948,-3.134524446692851
2024-05-16 18:00:00,105953.10293738672,109381.69903380948,-3.134524446692851
2024-05-28 21:35:00,105611.63279015994,109381.69903380948,-3.446706603528091
2024-05-29 00:53:00,105611.63279015994,109381.69903380948,-3.446706603528091
2024-05-29 02:49:00,104995.8152223261,109381.69903380948,-4.009705325684982
2024-05-29 18:32:00,104995.8152223261,109381.69903380948,-4.009705325684982
2024-06-14 19:07:00,97987.94224885314,109381.69903380948,-10.416511066841782
2024-06-25 04:01:00,97987.94224885314,109381.69903380948,-10.416511066841782
2024-06-26 08:34:00,98590.56953739036,109381.69903380948,-9.865571290023224
2024-06-29 13:18:00,98590.56953739036,109381.69903380948,-9.865571290023224
2024-06-30 20:50:00,98422.71735105432,109381.69903380948,-10.019026747214609
2024-07-04 19:54:00,98422.71735105432,109381.69903380948,-10.019026747214609
2024-07-06 01:42:00,98422.71735105432,109381.69903380948,-10.019026747214609
2024-07-06 02:37:00,97701.86836961139,109381.69903380948,-10.678048309148952
2024-07-06 03:05:00,97701.86836961139,109381.69903380948,-10.678048309148952
2024-07-06 10:48:00,102531.62868264542,109381.69903380948,-6.262537894064646
2024-07-07 00:01:00,102531.62868264542,109381.69903380948,-6.262537894064646
2024-07-07 11:01:00,103547.73041442392,109381.69903380948,-5.3335874930799
2024-07-07 16:27:00,106218.55656815716,109381.69903380948,-2.8918388483567075
2024-07-08 09:30:00,106218.55656815716,109381.69903380948,-2.8918388483567075
2024-07-08 14:09:00,106218.55656815716,109381.69903380948,-2.8918388483567075
2024-07-09 00:55:00,103546.40487378786,109381.69903380948,-5.334799341723469
2024-07-09 02:48:00,103930.81869498207,109381.69903380948,-4.983356801892941
2024-07-09 10:02:00,103930.81869498207,109381.69903380948,-4.983356801892941
2024-07-10 01:11:00,104047.49625845252,109381.69903380948,-4.87668670579726
2024-07-13 06:41:00,104047.49625845252,109381.69903380948,-4.87668670579726
2024-07-13 08:05:00,104077.1371729635,109381.69903380948,-4.84958810084524
2024-08-01 22:35:00,104077.1371729635,109381.69903380948,-4.84958810084524
2024-08-02 08:32:00,103326.88361960201,109381.69903380948,-5.535492196309679
2024-08-02 11:08:00,103326.88361960201,109381.69903380948,-5.535492196309679
2024-08-02 16:42:00,103561.11895739876,109381.69903380948,-5.321347289194687
2024-08-03 13:07:00,103561.11895739876,109381.69903380948,-5.321347289194687
2024-08-03 14:14:00,103051.11009575288,109381.69903380948,-5.78761254759796
2024-08-04 15:12:00,103051.11009575288,109381.69903380948,-5.78761254759796
2024-08-05 01:34:00,102973.45838189205,109381.69903380948,-5.8586040521611045
2024-08-10 18:11:00,102973.45838189205,109381.69903380948,-5.8586040521611045
2024-08-12 03:39:00,102732.38127597347,109381.69903380948,-6.079003907025365
2024-08-16 10:39:00,102732.38127597347,109381.69903380948,-6.079003907025365
2024-08-21 08:20:00,102487.11413954353,109381.69903380948,-6.30323441230773
2024-08-30 23:59:00,102487.11413954353,109381.69903380948,-6.30323441230773
2024-09-04 19:10:00,102487.11413954353,109381.69903380948,-6.30323441230773
2024-09-04 19:30:00,97028.57908529243,109381.69903380948,-11.293589382533495
2024-09-04 23:15:00,97041.26245165072,109381.69903380948,-11.281993872068465
2024-09-05 22:44:00,97041.26245165072,109381.69903380948,-11.281993872068465
2024-09-05 23:30:00,96894.51463920757,109381.69903380948,-11.416155083440572
2024-09-06 09:28:00,96894.51463920757,109381.69903380948,-11.416155083440572
2024-09-06 21:48:00,96894.51463920757,109381.69903380948,-11.416155083440572
2024-09-06 23:25:00,95819.97867976913,109381.69903380948,-12.398527791974107
2024-09-10 18:04:00,96699.37833870972,109381.69903380948,-11.594554488662402
2024-09-11 21:04:00,96699.37833870972,109381.69903380948,-11.594554488662402
2024-09-13 02:25:00,97215.89492366216,109381.69903380948,-11.122339676207549
2024-09-13 09:16:00,97215.89492366216,109381.69903380948,-11.122339676207549
2024-09-14 20:47:00,97448.00721767465,109381.69903380948,-10.910135718815422
2024-09-17 08:29:00,97448.00721767465,109381.69903380948,-10.910135718815422
2024-09-18 07:42:00,97508.50293951796,109381.69903380948,-10.8548287320181
2024-09-19 03:00:00,97508.50293951796,109381.69903380948,-10.8548287320181
2024-09-19 13:30:00,97770.64300480144,109381.69903380948,-10.61517249372685
2024-09-21 18:01:00,97770.64300480144,109381.69903380948,-10.61517249372685
2024-09-26 11:27:00,97274.02260402338,109381.69903380948,-11.069197623309595
2024-09-26 12:08:00,97274.02260402338,109381.69903380948,-11.069197623309595
2024-09-27 20:25:00,97835.17771327555,109381.69903380948,-10.55617294531596
2024-09-28 00:54:00,97835.17771327555,109381.69903380948,-10.55617294531596
2024-09-29 03:09:00,97375.10648605788,109381.69903380948,-10.97678373421536
2024-09-29 04:53:00,97375.10648605788,109381.69903380948,-10.97678373421536
2024-09-29 07:28:00,97375.10648605788,109381.69903380948,-10.97678373421536
2024-09-30 18:00:00,97375.10648605788,109381.69903380948,-10.97678373421536
2024-09-30 19:55:00,97340.61827556613,109381.69903380948,-11.008313881211055
2024-09-30 19:56:00,97297.73779307416,109381.69903380948,-11.047516492681472
2024-09-30 19:59:00,97256.35102548564,109381.69903380948,-11.085353505595062
2024-09-30 23:03:00,97400.70891344456,109381.69903380948,-10.953377234213232
2024-10-01 15:32:00,97400.70891344456,109381.69903380948,-10.953377234213232
2024-10-01 16:02:00,97395.1085917522,109381.69903380948,-10.958497214741806
2024-10-01 22:20:00,97444.25099231451,109381.69903380948,-10.913569771671899
2024-10-01 22:26:00,97073.56703404326,109381.69903380948,-11.252460062776885
2024-10-01 23:00:00,97073.56703404326,109381.69903380948,-11.252460062776885
2024-10-01 23:27:00,97073.56703404326,109381.69903380948,-11.252460062776885
2024-10-02 00:06:00,96924.57508960464,109381.69903380948,-11.388672926313193
2024-10-02 02:28:00,96924.57508960464,109381.69903380948,-11.388672926313193
2024-10-02 02:32:00,96924.57508960464,109381.69903380948,-11.388672926313193
2024-10-02 04:13:00,96917.5523931163,109381.69903380948,-11.395093284152178
2024-10-02 06:50:00,96917.5523931163,109381.69903380948,-11.395093284152178
2024-10-02 06:51:00,96917.5523931163,109381.69903380948,-11.395093284152178
2024-10-02 13:42:00,96935.69304471549,109381.69903380948,-11.37850856133344
2024-10-02 13:43:00,96921.85918636713,109381.69903380948,-11.391155885767558
2024-10-02 20:39:00,96921.85918636713,109381.69903380948,-11.391155885767558
2024-10-02 22:01:00,96921.85918636713,109381.69903380948,-11.391155885767558
2024-10-02 22:40:00,96793.72288090228,109381.69903380948,-11.508301904339866
2024-10-03 04:10:00,96793.72288090228,109381.69903380948,-11.508301904339866
2024-10-03 04:18:00,96793.72288090228,109381.69903380948,-11.508301904339866
2024-10-03 04:21:00,96793.72288090228,109381.69903380948,-11.508301904339866
2024-10-03 04:23:00,96793.72288090228,109381.69903380948,-11.508301904339866
2024-10-04 13:27:00,96750.26459226168,109381.69903380948,-11.548032763363338
2024-10-05 00:06:00,96877.35840714465,109381.69903380948,-11.431839820663033
2024-10-05 11:34:00,97144.0028651972,109381.69903380948,-11.188065532635084
2024-10-05 14:13:00,97144.0028651972,109381.69903380948,-11.188065532635084
2024-10-06 02:08:00,97144.0028651972,109381.69903380948,-11.188065532635084
2024-10-06 02:10:00,97092.36759828756,109381.69903380948,-11.235272028205863
2024-10-06 20:32:00,97092.36759828756,109381.69903380948,-11.235272028205863
2024-10-06 23:35:00,97092.36759828756,109381.69903380948,-11.235272028205863
2024-10-07 06:49:00,97036.97869244099,109381.69903380948,-11.285910212048163
2024-10-07 13:15:00,97036.97869244099,109381.69903380948,-11.285910212048163
2024-10-07 17:11:00,97036.97869244099,109381.69903380948,-11.285910212048163
2024-10-07 17:12:00,97036.97869244099,109381.69903380948,-11.285910212048163
2024-10-07 19:25:00,96696.16584902673,109381.69903380948,-11.597491442203413
2024-10-07 19:27:00,96622.03067305032,109381.69903380948,-11.665268023323708
2024-10-08 00:24:00,96622.03067305032,109381.69903380948,-11.665268023323708
2024-10-08 19:15:00,96622.03067305032,109381.69903380948,-11.665268023323708
2024-10-09 09:35:00,95905.5861060122,109381.69903380948,-12.320262938713233
2024-10-10 05:41:00,95905.5861060122,109381.69903380948,-12.320262938713233
2024-10-10 09:52:00,95905.5861060122,109381.69903380948,-12.320262938713233
2024-10-11 03:04:00,95905.5861060122,109381.69903380948,-12.320262938713233
2024-10-11 19:06:00,95905.5861060122,109381.69903380948,-12.320262938713233
2024-10-11 19:07:00,95905.5861060122,109381.69903380948,-12.320262938713233
2024-10-11 19:08:00,95905.5861060122,109381.69903380948,-12.320262938713233
2024-10-12 09:34:00,96036.1030597725,109381.69903380948,-12.200940460718112
2024-10-14 18:46:00,96415.09136673984,109381.69903380948,-11.85445808723606
2024-10-14 21:39:00,96415.09136673984,109381.69903380948,-11.85445808723606
2024-10-15 04:47:00,96961.13007802697,109381.69903380948,-11.355253269510248
2024-10-15 08:28:00,97725.97282580339,109381.69903380948,-10.656011298931595
2024-10-15 09:14:00,98855.9315964131,109381.69903380948,-9.622969409300277
2024-10-15 09:16:00,99458.6883766032,109381.69903380948,-9.071911247364255
2024-10-15 20:28:00,99450.5117418015,109381.69903380948,-9.079386569903512
2024-10-15 20:32:00,99523.4893522887,109381.69903380948,-9.01266826955544
2024-10-16 00:05:00,101213.13562519244,109381.69903380948,-7.467943431827805
2024-10-20 23:06:00,101244.6098667505,109381.69903380948,-7.439168744804222
2024-10-25 01:24:00,101244.6098667505,109381.69903380948,-7.439168744804222
2024-10-25 17:55:00,108739.15723802918,109381.69903380948,-0.5874308055698539
2024-10-25 17:59:00,108739.15723802918,109381.69903380948,-0.5874308055698539
2024-10-25 23:39:00,108733.04053962446,109381.69903380948,-0.5930228730352032
2024-10-26 03:05:00,108733.04053962446,109381.69903380948,-0.5930228730352032
2024-10-26 04:29:00,108849.96099485834,109381.69903380948,-0.4861307180708355
2024-10-26 14:32:00,108849.96099485834,109381.69903380948,-0.4861307180708355
2024-10-26 14:42:00,108849.96099485834,109381.69903380948,-0.4861307180708355
2024-10-26 14:44:00,108849.96099485834,109381.69903380948,-0.4861307180708355
2024-10-26 19:28:00,108849.96099485834,109381.69903380948,-0.4861307180708355
2024-10-26 20:04:00,108849.96099485834,109381.69903380948,-0.4861307180708355
2024-10-28 06:17:00,108947.73736703355,109381.69903380948,-0.3967406527867058
