month,monthly_return
2024-01,-1.3593454124823157
2024-02,10.88906444427733
2024-03,-1.097018939314065
2024-04,0.7130201683169357
2024-05,-3.6321159719807317
2024-06,-6.260342716853429
2024-07,5.745035266340981
2024-08,-1.527735174707534
2024-09,-4.962970485414841
2024-10,13.685666396636641
2024-11,27.880154643715073
2024-12,17.51982155734677
2025-01,31.542759321098444
2025-02,7.3945553479816795
2025-03,16.11537300844901
2025-04,3.4781718040132414
2025-05,0.10339747378265152
