Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
ETHUSDT,Short,"3,341.4 USDT",0,0.33 USDT,-0.15 USDT,-44.05 %,01/21/2025 22:59 UTC,01/21/2025 22:59 UTC,,
ETHUSDT,Long,"3,338 USDT",2.884,"9,627.13 USDT",10.53 USDT,0.11 %,01/21/2025 22:30 UTC,01/21/2025 22:59 UTC,"0.40 % 3,351 USDT","-0.22 % 3,330 USDT"
DOGEUSDT,Long,0.379 USDT,"23,518","8,905.56 USDT",-67.45 USDT,-0.76 %,01/21/2025 11:31 UTC,01/21/2025 22:52 UTC,6.21 % 0.40 USDT,-3.79 % 0.36 USDT
BTCUSDT,Short,"103,770 USDT",0.13,"13,540.95 USDT",-345.02 USDT,-2.55 %,01/21/2025 14:55 UTC,01/21/2025 16:22 UTC,"0.70 % 103,049 USDT","-2.34 % 106,260 USDT"
BTCUSDT,Long,"103,860 USDT",0.128,"13,249.42 USDT",-23.27 USDT,-0.18 %,01/21/2025 14:44 UTC,01/21/2025 14:55 UTC,"0.52 % 104,400 USDT","-0.28 % 103,570 USDT"
BTCUSDT,Short,"104,420 USDT",0.156,"16,145.47 USDT",-197.38 USDT,-1.22 %,01/20/2025 19:40 UTC,01/21/2025 14:44 UTC,"3.96 % 100,439 USDT","-0.74 % 105,200 USDT"
ETHUSDT,Long,"3,334.7 USDT",1.32,"4,401.80 USDT",-31.67 USDT,-0.72 %,01/21/2025 14:26 UTC,01/21/2025 14:33 UTC,"0.04 % 3,336 USDT","-0.82 % 3,307 USDT"
AAVEUSDT,Short,365.19 USDT,0.01,3.65 USDT,-0.30 USDT,-8.18 %,01/21/2025 13:03 UTC,01/21/2025 13:03 UTC,,
AAVEUSDT,Long,364.72 USDT,11.63,"4,241.69 USDT",3.07 USDT,0.07 %,01/21/2025 12:19 UTC,01/21/2025 13:03 UTC,2.00 % 372.00 USDT,-0.73 % 362.04 USDT
ETHUSDT,Long,"3,305.7 USDT",1.848,"6,107.61 USDT",5.53 USDT,0.09 %,01/21/2025 11:51 UTC,01/21/2025 12:33 UTC,"0.70 % 3,329 USDT","-0.30 % 3,295 USDT"
AAVEUSDT,Short,361.71 USDT,0.01,3.62 USDT,-1.02 USDT,-28.19 %,01/21/2025 11:34 UTC,01/21/2025 11:34 UTC,,
AAVEUSDT,Long,356.18 USDT,12.28,"4,373.89 USDT",65.37 USDT,1.49 %,01/21/2025 10:00 UTC,01/21/2025 11:34 UTC,3.88 % 370.00 USDT,-1.76 % 349.91 USDT
ETHUSDT,Short,"3,304.4 USDT",0,0.33 USDT,-2.08 USDT,-630.81 %,01/21/2025 11:33 UTC,01/21/2025 11:33 UTC,,
ETHUSDT,Long,"3,259.6 USDT",2.103,"6,853.63 USDT",90.06 USDT,1.31 %,01/21/2025 07:36 UTC,01/21/2025 11:33 UTC,"1.74 % 3,316 USDT","-0.79 % 3,234 USDT"
ETHUSDT,Long,"3,254 USDT",1.291,"4,201.89 USDT",-8.98 USDT,-0.21 %,01/21/2025 00:25 UTC,01/21/2025 00:26 UTC,,"-0.35 % 3,242 USDT"
ETHUSDT,Short,"3,254.3 USDT",0,0.65 USDT,-1.20 USDT,-184.56 %,01/21/2025 00:25 UTC,01/21/2025 00:25 UTC,,
AAVEUSDT,Long,337.89 USDT,12.24,"4,135.77 USDT",-44.57 USDT,-1.08 %,01/20/2025 23:57 UTC,01/21/2025 00:25 UTC,0.50 % 339.58 USDT,-1.14 % 334.04 USDT
ETHUSDT,Long,"3,312.8 USDT",1.23,"4,073.75 USDT",-74.36 USDT,-1.83 %,01/20/2025 22:31 UTC,01/21/2025 00:25 UTC,"0.43 % 3,327 USDT","-1.96 % 3,247 USDT"
SOLUSDT,Short,241.97 USDT,18.34,"4,437.73 USDT",-8.17 USDT,-0.18 %,01/20/2025 23:53 UTC,01/20/2025 23:56 UTC,0.05 % 241.85 USDT,
