Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
SOLUSDT,Long,130.69 USDT,880.24,"115,038.57 USDT",-42.77 USDT,-0.04 %,03/14/2025 14:44 UTC,03/19/2025 17:18 UTC,4.57 % 136.66 USDT,-6.90 % 121.67 USDT,2025-03-14 14:44:00,2025-03-19 17:18:00,2025-03-14 23:44:00,2025-03-20 02:18:00,2025-03-14 23:44 KST,2025-03-20 02:18 KST,42.77,-1,-42.77,115038.57,115038.57,771839.3600000001,771839.3600000001
ZROUSDT,Long,2.384 USDT,"7,335","17,483.71 USDT",-673.34 USDT,-3.85 %,03/16/2025 05:59 UTC,03/17/2025 12:03 UTC,3.83 % 2.47 USDT,-6.13 % 2.24 USDT,2025-03-16 05:59:00,2025-03-17 12:03:00,2025-03-16 14:59:00,2025-03-17 21:03:00,2025-03-16 14:59 KST,2025-03-17 21:03 KST,673.34,-1,-673.34,17483.71,17483.71,771166.0200000001,771166.0200000001
FARTCOINUSDT,Long,0.304 USDT,"115,374.4","35,100.35 USDT","2,331 USDT",6.64 %,03/17/2025 00:20 UTC,03/17/2025 12:03 UTC,8.47 % 0.33 USDT,-2.24 % 0.30 USDT,2025-03-17 00:20:00,2025-03-17 12:03:00,2025-03-17 09:20:00,2025-03-17 21:03:00,2025-03-17 09:20 KST,2025-03-17 21:03 KST,2331.0,1,2331.0,35100.35,35100.35,773497.0200000001,773497.0200000001
MAVIAUSDT,Long,0.533 USDT,"9,341.4","4,978.78 USDT",-159.03 USDT,-3.19 %,03/17/2025 09:15 UTC,03/17/2025 12:03 UTC,14.45 % 0.61 USDT,-11.82 % 0.47 USDT,2025-03-17 09:15:00,2025-03-17 12:03:00,2025-03-17 18:15:00,2025-03-17 21:03:00,2025-03-17 18:15 KST,2025-03-17 21:03 KST,159.03,-1,-159.03,4978.78,4978.78,773337.9900000001,773337.9900000001
FARTCOINUSDT,Long,0.315 USDT,"142,785.5","44,953.16 USDT","7,009 USDT",15.59 %,03/17/2025 12:37 UTC,03/20/2025 14:46 UTC,32.05 % 0.42 USDT,-15.70 % 0.27 USDT,2025-03-17 12:37:00,2025-03-20 14:46:00,2025-03-17 21:37:00,2025-03-20 23:46:00,2025-03-17 21:37 KST,2025-03-20 23:46 KST,7009.0,1,7009.0,44953.16,44953.16,780346.9900000001,780346.9900000001
ETHUSDT,Long,"1,942.7 USDT",60.048,"116,655.83 USDT","4,070 USDT",3.49 %,03/19/2025 00:49 UTC,03/20/2025 14:56 UTC,"6.51 % 2,069 USDT","-0.79 % 1,927 USDT",2025-03-19 00:49:00,2025-03-20 14:56:00,2025-03-19 09:49:00,2025-03-20 23:56:00,2025-03-19 09:49 KST,2025-03-20 23:56 KST,4070.0,1,4070.0,116655.83,116655.83,784416.9900000001,784416.9900000001
HYPEUSDT,Long,14.917 USDT,"1,494.47","22,293.01 USDT",316.16 USDT,1.42 %,03/19/2025 10:35 UTC,03/20/2025 14:48 UTC,5.91 % 15.80 USDT,-3.49 % 14.40 USDT,2025-03-19 10:35:00,2025-03-20 14:48:00,2025-03-19 19:35:00,2025-03-20 23:48:00,2025-03-19 19:35 KST,2025-03-20 23:48 KST,316.16,1,316.16,22293.01,22293.01,784733.1500000001,784733.1500000001
ADAUSDT,Long,0.743 USDT,"47,106","34,999.76 USDT",-14.42 USDT,-0.04 %,03/19/2025 14:07 UTC,03/20/2025 15:12 UTC,1.64 % 0.76 USDT,-3.22 % 0.72 USDT,2025-03-19 14:07:00,2025-03-20 15:12:00,2025-03-19 23:07:00,2025-03-21 00:12:00,2025-03-19 23:07 KST,2025-03-21 00:12 KST,14.42,-1,-14.42,34999.76,34999.76,784718.7300000001,784718.7300000001
VINEUSDT,Long,0.026 USDT,"188,679","4,994.14 USDT",208.49 USDT,4.17 %,03/19/2025 19:49 UTC,03/20/2025 15:01 UTC,6.96 % 0.03 USDT,-0.52 % 0.03 USDT,2025-03-19 19:49:00,2025-03-20 15:01:00,2025-03-20 04:49:00,2025-03-21 00:01:00,2025-03-20 04:49 KST,2025-03-21 00:01 KST,208.49,1,208.49,4994.14,4994.14,784927.2200000001,784927.2200000001
SPXUSDT,Long,0.436 USDT,"14,908.2","6,499.83 USDT",68.75 USDT,1.06 %,03/19/2025 19:49 UTC,03/20/2025 15:03 UTC,4.00 % 0.45 USDT,-3.31 % 0.42 USDT,2025-03-19 19:49:00,2025-03-20 15:03:00,2025-03-20 04:49:00,2025-03-21 00:03:00,2025-03-20 04:49 KST,2025-03-21 00:03 KST,68.75,1,68.75,6499.83,6499.83,784995.9700000001,784995.9700000001
